files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20119/722637,78M/2G,2.78%,1.3413,seconds,27.67935347557068
23080,1,0/722637,0/2G,0%,2.4626,seconds,32.421783208847046
23080,1,23389/722637,91M/2G,3.24%,1.3293,seconds,180.39192295074463
