total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,1.8756201267242432
7.2Gi,2.7Gi,2.0Gi,87Mi,2.4Gi,4.2Gi,3.1172587871551514
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,4.331617593765259
7.2Gi,3.5Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,5.53646993637085
7.2Gi,4.2Gi,545Mi,103Mi,2.4Gi,2.7Gi,6.74384069442749
7.2Gi,4.6Gi,137Mi,94Mi,2.4Gi,2.3Gi,7.9676313400268555
7.2Gi,4.6Gi,144Mi,103Mi,2.4Gi,2.3Gi,9.21478533744812
7.2Gi,4.6Gi,143Mi,103Mi,2.4Gi,2.3Gi,10.440422058105469
7.2Gi,4.6Gi,116Mi,103Mi,2.4Gi,2.2Gi,11.650726795196533
7.2Gi,4.6Gi,116Mi,103Mi,2.4Gi,2.2Gi,12.889286041259766
7.2Gi,4.6Gi,118Mi,103Mi,2.4Gi,2.2Gi,14.098190546035767
7.2Gi,4.6Gi,126Mi,94Mi,2.4Gi,2.2Gi,15.358651399612427
7.2Gi,4.6Gi,126Mi,94Mi,2.4Gi,2.2Gi,16.604827880859375
7.2Gi,4.6Gi,124Mi,94Mi,2.4Gi,2.2Gi,17.893343448638916
7.2Gi,4.6Gi,121Mi,93Mi,2.4Gi,2.2Gi,19.139117002487183
7.2Gi,4.6Gi,116Mi,103Mi,2.4Gi,2.2Gi,20.37386417388916
7.2Gi,4.6Gi,116Mi,103Mi,2.4Gi,2.2Gi,21.597916841506958
7.2Gi,4.6Gi,116Mi,103Mi,2.4Gi,2.2Gi,22.90558362007141
7.2Gi,4.6Gi,123Mi,94Mi,2.4Gi,2.2Gi,24.162949800491333
7.2Gi,4.6Gi,123Mi,94Mi,2.4Gi,2.2Gi,25.41225004196167
7.2Gi,4.6Gi,124Mi,94Mi,2.4Gi,2.2Gi,26.65800142288208
7.2Gi,4.6Gi,116Mi,103Mi,2.4Gi,2.2Gi,27.90850830078125
