files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,24549/722637,95M/2G,3.4%,0.40431,seconds,32.226133823394775
23080,1,0/722637,0/2G,0%,2.978,seconds,36.44112586975098
23080,1,19987/722637,78M/2G,2.77%,0.38797,seconds,139.76572632789612
