total,used,free,log_time
3.6Gi,0.0Ki,3.6Gi,1.9926249980926514
3.6Gi,0.0Ki,3.6Gi,3.120108127593994
3.6Gi,0.0Ki,3.6Gi,4.236551523208618
3.6Gi,0.0Ki,3.6Gi,5.460836887359619
3.6Gi,5.0Mi,3.6Gi,6.594604730606079
3.6Gi,5.0Mi,3.6Gi,7.721088647842407
3.6Gi,5.0Mi,3.6Gi,8.843127489089966
3.6Gi,5.0Mi,3.6Gi,9.967316389083862
3.6Gi,5.0Mi,3.6Gi,11.086934089660645
3.6Gi,5.0Mi,3.6Gi,12.209796667098999
3.6Gi,5.0Mi,3.6Gi,13.339965105056763
3.6Gi,5.0Mi,3.6Gi,14.459659814834595
3.6Gi,5.0Mi,3.6Gi,15.618006467819214
3.6Gi,5.0Mi,3.6Gi,16.73760199546814
3.6Gi,5.0Mi,3.6Gi,17.861674547195435
3.6Gi,5.0Mi,3.6Gi,18.99281144142151
