total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.2926642894744873
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,5.797520399093628
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,7.929563760757446
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,10.426056146621704
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,11.963083028793335
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,13.811039686203003
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,15.299103498458862
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,17.075116395950317
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,19.019394636154175
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,20.74661374092102
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,22.83663296699524
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,24.685412883758545
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,26.363802671432495
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,27.91916275024414
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,29.670517921447754
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,31.47366762161255
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,33.34396409988403
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,35.164361238479614
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,37.169811725616455
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,38.93791127204895
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,40.764723777770996
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,42.518441677093506
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,43.891688108444214
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,46.29637837409973
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.8Gi,48.502970457077026
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,50.593902349472046
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,52.24075937271118
7.2Gi,2.5Gi,3.1Gi,20Mi,1.5Gi,4.4Gi,53.76296377182007
7.2Gi,2.5Gi,3.8Gi,20Mi,890Mi,4.4Gi,55.38997292518616
7.2Gi,2.1Gi,4.5Gi,20Mi,556Mi,4.9Gi,57.12881112098694
7.2Gi,2.1Gi,4.5Gi,20Mi,577Mi,4.9Gi,58.68612885475159
7.2Gi,2.1Gi,4.5Gi,20Mi,592Mi,4.8Gi,60.0800564289093
7.2Gi,2.2Gi,4.3Gi,57Mi,647Mi,4.7Gi,61.575581312179565
7.2Gi,2.2Gi,4.2Gi,103Mi,728Mi,4.6Gi,63.02637267112732
7.2Gi,2.2Gi,4.2Gi,103Mi,744Mi,4.6Gi,64.31260466575623
7.2Gi,2.3Gi,4.1Gi,103Mi,766Mi,4.6Gi,65.77321434020996
7.2Gi,2.3Gi,4.1Gi,103Mi,786Mi,4.5Gi,67.2395007610321
7.2Gi,2.3Gi,4.0Gi,103Mi,808Mi,4.5Gi,68.84583640098572
7.2Gi,2.4Gi,4.0Gi,103Mi,833Mi,4.5Gi,70.29144716262817
7.2Gi,2.4Gi,3.9Gi,103Mi,857Mi,4.5Gi,71.77657413482666
7.2Gi,2.4Gi,3.9Gi,103Mi,874Mi,4.4Gi,73.20530366897583
7.2Gi,2.5Gi,3.8Gi,103Mi,891Mi,4.4Gi,74.4884614944458
7.2Gi,2.5Gi,3.8Gi,103Mi,908Mi,4.4Gi,75.91786789894104
7.2Gi,2.5Gi,3.7Gi,103Mi,935Mi,4.3Gi,77.39089870452881
7.2Gi,2.6Gi,3.6Gi,103Mi,950Mi,4.3Gi,78.76468396186829
7.2Gi,2.6Gi,3.6Gi,103Mi,957Mi,4.3Gi,80.06588935852051
7.2Gi,2.7Gi,3.5Gi,103Mi,973Mi,4.2Gi,81.5379159450531
7.2Gi,2.7Gi,3.5Gi,103Mi,983Mi,4.1Gi,83.05507349967957
7.2Gi,2.8Gi,3.4Gi,103Mi,994Mi,4.1Gi,84.32530283927917
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,85.79012489318848
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,87.24096822738647
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,88.60011148452759
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,89.92497777938843
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,91.38986659049988
7.2Gi,3.0Gi,3.1Gi,103Mi,1.1Gi,3.8Gi,92.6382040977478
7.2Gi,3.0Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,94.29406690597534
7.2Gi,3.0Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,95.66852355003357
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,97.133460521698
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,98.38210582733154
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,99.69814848899841
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,101.04947280883789
7.2Gi,3.1Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,102.4809730052948
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,103.75049090385437
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,105.16498494148254
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.7Gi,106.53309297561646
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,108.10592770576477
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,109.63177394866943
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,110.98731064796448
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,112.26698064804077
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,113.71767449378967
7.2Gi,3.2Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,115.0462121963501
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,116.53729724884033
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,117.85625576972961
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,119.1784439086914
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,120.62666606903076
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,121.97602581977844
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,123.6159999370575
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,124.94522976875305
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,126.23641872406006
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,127.66339707374573
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,128.91936230659485
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,130.25452828407288
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,131.57750630378723
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,133.13878965377808
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,134.4179654121399
7.2Gi,3.4Gi,2.2Gi,103Mi,1.6Gi,3.4Gi,136.03650188446045
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,137.3853096961975
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,138.72287511825562
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,140.0999834537506
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,141.52721571922302
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,142.97513389587402
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,144.21834230422974
7.2Gi,3.7Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,145.52733182907104
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.2Gi,146.8741979598999
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.2Gi,148.14680528640747
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.1Gi,149.63379979133606
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,151.39522576332092
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,152.7597689628601
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,154.33944940567017
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.0Gi,155.6266007423401
7.2Gi,4.0Gi,1.4Gi,103Mi,1.7Gi,2.9Gi,157.1954836845398
7.2Gi,4.8Gi,649Mi,103Mi,1.8Gi,2.1Gi,158.65542697906494
7.2Gi,4.9Gi,564Mi,103Mi,1.8Gi,2.0Gi,160.0482051372528
7.2Gi,4.9Gi,529Mi,103Mi,1.8Gi,2.0Gi,161.3823790550232
7.2Gi,4.9Gi,494Mi,103Mi,1.8Gi,2.0Gi,162.68058824539185
7.2Gi,4.9Gi,458Mi,103Mi,1.8Gi,2.0Gi,164.07846999168396
7.2Gi,4.9Gi,415Mi,103Mi,1.9Gi,2.0Gi,165.52047991752625
7.2Gi,4.9Gi,356Mi,103Mi,1.9Gi,1.9Gi,166.87355160713196
7.2Gi,5.0Gi,310Mi,103Mi,1.9Gi,1.9Gi,168.29806685447693
7.2Gi,5.1Gi,161Mi,94Mi,1.9Gi,1.7Gi,170.13263058662415
7.2Gi,5.1Gi,143Mi,103Mi,1.9Gi,1.7Gi,171.57271575927734
7.2Gi,5.1Gi,148Mi,94Mi,1.9Gi,1.7Gi,173.23208236694336
7.2Gi,5.1Gi,139Mi,94Mi,1.9Gi,1.7Gi,174.90148901939392
7.2Gi,5.1Gi,136Mi,94Mi,1.9Gi,1.7Gi,176.39471125602722
7.2Gi,5.1Gi,131Mi,94Mi,1.9Gi,1.7Gi,177.7965648174286
7.2Gi,5.1Gi,129Mi,90Mi,1.9Gi,1.7Gi,179.4644260406494
7.2Gi,5.1Gi,120Mi,94Mi,1.9Gi,1.7Gi,181.2259223461151
7.2Gi,5.1Gi,113Mi,94Mi,1.9Gi,1.7Gi,182.6947901248932
7.2Gi,5.1Gi,108Mi,94Mi,1.9Gi,1.7Gi,184.0381715297699
7.2Gi,5.1Gi,94Mi,103Mi,1.9Gi,1.7Gi,185.4981300830841
7.2Gi,5.1Gi,110Mi,84Mi,1.9Gi,1.7Gi,187.09099340438843
