total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.7Gi,2.2068464756011963
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,3.5691399574279785
7.2Gi,2.6Gi,2.2Gi,66Mi,2.3Gi,4.2Gi,5.135314702987671
7.2Gi,3.1Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,6.717865228652954
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,8.007986068725586
7.2Gi,3.8Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,9.2680823802948
7.2Gi,4.4Gi,428Mi,103Mi,2.4Gi,2.5Gi,10.579242706298828
7.2Gi,4.6Gi,200Mi,94Mi,2.4Gi,2.3Gi,11.9933340549469
7.2Gi,4.6Gi,198Mi,94Mi,2.4Gi,2.3Gi,13.437678575515747
7.2Gi,4.6Gi,198Mi,94Mi,2.4Gi,2.3Gi,14.836927890777588
7.2Gi,4.6Gi,164Mi,103Mi,2.4Gi,2.2Gi,16.334490537643433
7.2Gi,4.6Gi,173Mi,94Mi,2.4Gi,2.2Gi,17.630183219909668
7.2Gi,4.6Gi,173Mi,94Mi,2.4Gi,2.2Gi,18.940563201904297
7.2Gi,4.6Gi,172Mi,94Mi,2.4Gi,2.2Gi,20.247647523880005
7.2Gi,4.6Gi,165Mi,103Mi,2.4Gi,2.2Gi,21.515631914138794
7.2Gi,4.6Gi,211Mi,103Mi,2.4Gi,2.3Gi,22.84257221221924
7.2Gi,4.6Gi,210Mi,103Mi,2.4Gi,2.3Gi,24.11985945701599
7.2Gi,4.6Gi,219Mi,94Mi,2.4Gi,2.3Gi,25.462985038757324
7.2Gi,4.6Gi,219Mi,94Mi,2.4Gi,2.3Gi,26.744181871414185
7.2Gi,4.6Gi,219Mi,94Mi,2.4Gi,2.3Gi,28.078120946884155
7.2Gi,4.6Gi,218Mi,94Mi,2.4Gi,2.3Gi,29.429302215576172
7.2Gi,4.6Gi,217Mi,94Mi,2.4Gi,2.3Gi,30.75180697441101
7.2Gi,4.6Gi,209Mi,103Mi,2.4Gi,2.3Gi,32.01410365104675
