val,frq,min_freq,max_freq,FreqOverride,log_time
6,665000,204000000,665600000,1,0.4881932735443115
6,665000,204000000,665600000,1,0.4881932735443115
1,2133000,204000000,2133000000,1,1.1521272659301758
1,2133000,204000000,2133000000,1,2.376293420791626
1,2133000,204000000,2133000000,1,3.582556962966919
0,2133000,204000000,2133000000,1,4.854461431503296
0,2133000,204000000,2133000000,1,6.165699481964111
0,2133000,204000000,2133000000,1,7.49651312828064
0,2133000,204000000,2133000000,1,8.785507440567017
0,2133000,204000000,2133000000,1,10.061675071716309
0,2133000,204000000,2133000000,1,11.278444290161133
0,2133000,204000000,2133000000,1,12.522661924362183
1,2133000,204000000,2133000000,1,13.747145652770996
2,2133000,204000000,2133000000,1,15.02351689338684
1,2133000,204000000,2133000000,1,16.19166898727417
1,2133000,204000000,2133000000,1,17.57233476638794
1,2133000,204000000,2133000000,1,18.873604774475098
2,2133000,204000000,2133000000,1,20.096141576766968
1,2133000,204000000,2133000000,1,21.266587495803833
1,2133000,204000000,2133000000,1,22.42647886276245
0,2133000,204000000,2133000000,1,23.576932907104492
0,2133000,204000000,2133000000,1,24.72962188720703
0,2133000,204000000,2133000000,1,25.890122652053833
0,2133000,204000000,2133000000,1,27.050041913986206
0,2133000,204000000,2133000000,1,28.204380750656128
0,2133000,204000000,2133000000,1,29.36751103401184
0,2133000,204000000,2133000000,1,30.517005443572998
0,2133000,204000000,2133000000,1,31.669593334197998
0,2133000,204000000,2133000000,1,32.815152168273926
0,2133000,204000000,2133000000,1,33.97917079925537
0,2133000,204000000,2133000000,1,35.13730192184448
0,2133000,204000000,2133000000,1,36.29412293434143
0,2133000,204000000,2133000000,1,37.446022748947144
0,2133000,204000000,2133000000,1,38.61270523071289
0,2133000,204000000,2133000000,1,39.75727105140686
0,2133000,204000000,2133000000,1,40.90387415885925
0,2133000,204000000,2133000000,1,42.06880569458008
0,2133000,204000000,2133000000,1,43.22562098503113
0,2133000,204000000,2133000000,1,44.374629497528076
0,2133000,204000000,2133000000,1,45.53396701812744
0,2133000,204000000,2133000000,1,46.683632612228394
0,2133000,204000000,2133000000,1,47.83528447151184
0,2133000,204000000,2133000000,1,48.99601459503174
0,2133000,204000000,2133000000,1,50.14639592170715
0,2133000,204000000,2133000000,1,51.300419330596924
0,2133000,204000000,2133000000,1,52.45049047470093
0,2133000,204000000,2133000000,1,53.61031723022461
0,2133000,204000000,2133000000,1,54.7691912651062
0,2133000,204000000,2133000000,1,55.91438817977905
0,2133000,204000000,2133000000,1,57.06690788269043
0,2133000,204000000,2133000000,1,58.22792100906372
0,2133000,204000000,2133000000,1,59.37574052810669
0,2133000,204000000,2133000000,1,60.52696251869202
0,2133000,204000000,2133000000,1,61.68502974510193
0,2133000,204000000,2133000000,1,62.8423490524292
0,2133000,204000000,2133000000,1,63.99205136299133
0,2133000,204000000,2133000000,1,65.15169954299927
0,2133000,204000000,2133000000,1,66.3017327785492
0,2133000,204000000,2133000000,1,67.45918011665344
0,2133000,204000000,2133000000,1,68.61991214752197
0,2133000,204000000,2133000000,1,69.77013945579529
0,2133000,204000000,2133000000,1,70.91716742515564
0,2133000,204000000,2133000000,1,72.07407307624817
0,2133000,204000000,2133000000,1,73.22343158721924
0,2133000,204000000,2133000000,1,74.3879086971283
0,2133000,204000000,2133000000,1,75.54076433181763
0,2133000,204000000,2133000000,1,76.70248770713806
0,2133000,204000000,2133000000,1,77.85979342460632
0,2133000,204000000,2133000000,1,79.01001596450806
0,2133000,204000000,2133000000,1,80.15792894363403
0,2133000,204000000,2133000000,1,81.32010865211487
0,2133000,204000000,2133000000,1,82.46773767471313
0,2133000,204000000,2133000000,1,83.61120104789734
0,2133000,204000000,2133000000,1,84.76570224761963
0,2133000,204000000,2133000000,1,85.91242122650146
0,2133000,204000000,2133000000,1,87.06923127174377
0,2133000,204000000,2133000000,1,88.22501802444458
0,2133000,204000000,2133000000,1,89.37823820114136
0,2133000,204000000,2133000000,1,90.53035020828247
0,2133000,204000000,2133000000,1,91.69047021865845
0,2133000,204000000,2133000000,1,92.83742618560791
0,2133000,204000000,2133000000,1,93.9938657283783
0,2133000,204000000,2133000000,1,95.14576768875122
2,2133000,204000000,2133000000,1,96.31079697608948
3,2133000,204000000,2133000000,1,97.4770393371582
1,2133000,204000000,2133000000,1,98.63576364517212
1,2133000,204000000,2133000000,1,99.78484988212585
0,2133000,204000000,2133000000,1,100.95378398895264
0,2133000,204000000,2133000000,1,102.10450148582458
0,2133000,204000000,2133000000,1,103.25284481048584
0,2133000,204000000,2133000000,1,104.41136312484741
2,2133000,204000000,2133000000,1,105.83339500427246
18,2133000,204000000,2133000000,1,107.1615400314331
22,2133000,204000000,2133000000,1,108.3263168334961
23,2133000,204000000,2133000000,1,109.494220495224
24,2133000,204000000,2133000000,1,110.65664410591125
24,2133000,204000000,2133000000,1,111.82256746292114
25,2133000,204000000,2133000000,1,112.99133634567261
25,2133000,204000000,2133000000,1,114.15221643447876
25,2133000,204000000,2133000000,1,115.46302676200867
25,2133000,204000000,2133000000,1,116.61598253250122
25,2133000,204000000,2133000000,1,117.77962875366211
25,2133000,204000000,2133000000,1,118.94551134109497
25,2133000,204000000,2133000000,1,120.10556101799011
25,2133000,204000000,2133000000,1,121.2743399143219
25,2133000,204000000,2133000000,1,122.44237112998962
24,2133000,204000000,2133000000,1,123.59469771385193
24,2133000,204000000,2133000000,1,124.77362179756165
