cores,cpu,gpu,mem,skip_index,start_time,end_time,clean minibatches
2,1190400,1236750000,2133000000,10,10.46260595,20.65223598,40
2,1190400,1032750000,665600000,10,11.98300195,24.46010828,40
2,1190400,930750000,3199000000,10,8.988044262,17.7717731,40
2,1190400,726750000,665600000,10,12.63075948,24.78756189,40
6,1190400,624750000,665600000,10,7.985845804,16.39643908,40
4,1190400,522750000,665600000,10,8.275406361,16.86309433,40
8,1190400,522750000,665600000,10,7.937191248,16.30269003,40
10,1190400,522750000,665600000,10,7.95798254,16.27138305,40
12,1190400,522750000,665600000,10,7.92703867,16.23135829,40
2,1190400,420750000,3199000000,10,9.143927574,18.15444398,40
6,1190400,318750000,665600000,10,8.097129583,17.65385604,40
8,1190400,318750000,665600000,10,8.039083958,17.56215549,40
12,1190400,318750000,665600000,10,7.90959096,17.37573838,40
4,1190400,216750000,3199000000,10,7.561101198,17.56828213,40
6,1190400,216750000,3199000000,10,6.662597418,16.61896276,40
10,1190400,216750000,3199000000,10,6.367607117,16.25195956,40
12,1190400,216750000,3199000000,10,6.569694519,16.45987153,40
2,1344000,1236750000,3199000000,10,8.81212163,18.03895569,40
2,1344000,1134750000,665600000,10,11.63129711,23.18201303,40
2,1344000,1032750000,2133000000,10,9.287456274,18.75168371,40
2,1344000,930750000,2133000000,10,9.32091713,18.70887804,40
2,1344000,624750000,665600000,10,11.63917637,23.15177584,40
4,1344000,522750000,665600000,10,8.075755835,16.56650281,40
12,1344000,522750000,665600000,10,7.857013226,16.08877945,40
4,1344000,318750000,665600000,10,8.065228462,17.74385071,40
8,1344000,318750000,665600000,10,7.911081791,17.2979188,40
10,1344000,318750000,665600000,10,7.862018108,17.2446053,40
6,1344000,216750000,2133000000,10,6.433113575,16.47701311,40
6,1344000,216750000,3199000000,10,6.366014719,16.25114274,40
8,1344000,216750000,3199000000,10,6.338214397,16.16159797,40
10,1344000,216750000,2133000000,10,6.422942877,16.4133203,40
12,1344000,216750000,2133000000,10,6.411771059,16.37091708,40
2,1497600,318750000,665600000,10,11.33240318,21.96820855,40
4,1497600,318750000,665600000,10,8.04689765,17.5541265,40
4,1497600,216750000,2133000000,10,6.715562582,16.71261621,40
6,1497600,216750000,2133000000,10,6.43337965,16.38440394,40
8,1497600,216750000,2133000000,10,6.374731064,16.24470019,40
10,1497600,216750000,2133000000,10,6.395516396,16.29957938,40
12,1651200,726750000,665600000,10,6.658265114,14.82073665,40
4,1651200,624750000,665600000,10,6.772476196,15.12342072,40
8,1651200,624750000,665600000,10,6.602661848,14.78036332,40
2,1651200,522750000,2133000000,10,7.367974281,14.64413667,40
6,1651200,522750000,665600000,10,6.612112045,14.83648109,40
2,1651200,318750000,3199000000,10,7.012794256,14.30343103,40
6,1651200,318750000,665600000,10,6.73732996,16.05189967,40
10,1651200,318750000,665600000,10,6.59104538,15.8649168,40
12,1651200,318750000,665600000,10,6.590831518,15.85709643,40
6,1651200,216750000,2133000000,10,6.343553782,16.22760844,40
6,1651200,216750000,3199000000,10,5.207257986,14.97211289,40
6,1804800,522750000,665600000,10,6.688028574,14.91306591,40
10,1804800,522750000,665600000,10,6.631712437,14.76302409,40
6,1804800,318750000,665600000,10,6.661923409,16.02000713,40
8,1804800,318750000,665600000,10,6.627692461,15.85786676,40
10,1804800,318750000,665600000,10,6.624031782,15.95088935,40
12,1804800,318750000,665600000,10,6.774060965,16.02875948,40
2,1804800,216750000,3199000000,10,6.83980608,16.95166445,40
2,1804800,216750000,665600000,10,9.37797451,20.8969574,40
6,1804800,216750000,2133000000,10,5.383358479,15.3276062,40
8,1804800,216750000,3199000000,10,5.160228491,14.82070303,40
12,1804800,216750000,2133000000,10,5.248338699,15.06914878,40
2,268800,1300500000,665600000,9,7.695474625,16.0559864,41
10,268800,1300500000,2133000000,9,11.76584148,19.56949568,41
10,268800,1300500000,3199000000,9,11.49789715,20.19375706,41
4,268800,1236750000,665600000,9,26.48988461,46.31735253,41
4,268800,1134750000,3199000000,9,24.49365544,42.60080814,41
4,268800,1134750000,665600000,9,26.89755106,47.15693617,41
6,268800,1134750000,2133000000,9,23.04911423,33.79287839,41
8,268800,1134750000,3199000000,9,22.08619213,32.56855226,41
4,268800,1032750000,2133000000,9,25.52712321,45.00178576,41
6,268800,1032750000,2133000000,9,22.97517323,33.75329423,41
6,268800,930750000,3199000000,9,22.93795156,33.61809206,41
8,268800,930750000,2133000000,9,22.75036645,33.61134887,41
6,268800,828750000,3199000000,9,22.93444014,33.63319421,41
10,268800,828750000,2133000000,9,22.34622645,32.97180462,41
8,268800,726750000,3199000000,9,23.34376597,34.05176497,41
12,268800,726750000,3199000000,9,23.15382648,33.61566114,41
6,268800,624750000,2133000000,9,22.76451468,33.51811934,41
8,268800,624750000,3199000000,9,23.49112177,34.24152327,41
4,268800,522750000,3199000000,9,26.47920513,44.2074101,41
8,268800,522750000,2133000000,9,23.83803177,34.57551908,41
8,268800,522750000,3199000000,9,23.40100169,34.32481217,41
10,268800,522750000,3199000000,9,22.11068511,32.58819389,41
12,268800,522750000,2133000000,9,22.34003282,32.87125325,41
12,268800,420750000,3199000000,9,23.19502878,33.49968839,41
12,268800,420750000,665600000,9,24.3897655,35.49430251,41
8,268800,318750000,3199000000,9,23.6277225,34.27409077,41
10,268800,318750000,665600000,9,24.36857581,35.44821286,41
12,268800,318750000,665600000,9,24.17585254,35.17845845,41
6,268800,216750000,665600000,9,25.03507805,38.50108004,41
8,268800,216750000,665600000,9,24.4358139,37.14553237,41
2,422400,1300500000,3199000000,9,14.14366388,31.17667413,41
2,422400,1300500000,665600000,9,17.87320185,38.16046643,41
4,422400,1300500000,665600000,9,17.77321219,29.74137187,41
4,422400,1134750000,2133000000,9,15.96024966,27.02610183,41
4,422400,1134750000,3199000000,9,15.78926039,26.3468442,41
4,422400,1032750000,2133000000,9,16.87270379,27.72073984,41
6,422400,1032750000,3199000000,9,14.89628696,21.54083657,41
6,422400,930750000,2133000000,9,14.86997676,21.71312022,41
4,422400,726750000,3199000000,9,16.5248723,27.39986348,41
10,422400,726750000,665600000,9,16.36371708,25.4185214,41
12,422400,522750000,665600000,9,16.51947236,25.56321383,41
4,422400,420750000,2133000000,9,16.44656682,27.55319476,41
4,422400,420750000,3199000000,9,15.68335199,26.44535375,41
4,422400,318750000,3199000000,9,16.75255871,27.6060102,41
12,422400,318750000,665600000,9,16.34741473,26.6119256,41
4,422400,216750000,665600000,9,18.02854657,31.5591073,41
2,576000,1300500000,3199000000,9,13.82739019,31.14031386,41
10,576000,726750000,665600000,9,12.07825136,20.80151582,41
4,576000,624750000,665600000,9,13.15914392,23.25699353,41
12,576000,624750000,665600000,9,12.07083225,20.77633929,41
10,576000,522750000,665600000,9,12.15692472,21.02737617,41
4,576000,420750000,3199000000,9,11.98823905,20.21559906,41
6,576000,216750000,2133000000,9,11.90949559,22.60345554,41
6,576000,216750000,3199000000,9,11.56583381,22.03754854,41
8,576000,216750000,2133000000,9,11.65465999,22.24112725,41
8,576000,216750000,3199000000,9,11.47958207,21.92289448,41
10,576000,216750000,2133000000,9,11.66454673,22.25086713,41
10,576000,216750000,3199000000,9,11.50601768,22.06609797,41
12,576000,216750000,3199000000,9,11.47104263,21.86517811,41
2,729600,1300500000,3199000000,9,15.85868716,31.22625566,41
2,729600,726750000,3199000000,9,15.6109128,31.24046779,41
8,729600,624750000,665600000,9,10.59081984,19.20422387,41
12,729600,624750000,665600000,9,10.51138043,19.02963281,41
6,729600,522750000,665600000,9,10.67561054,19.69420171,41
2,729600,318750000,2133000000,9,15.45043254,30.99770832,41
6,729600,318750000,665600000,9,10.673388,20.55374694,41
8,729600,318750000,665600000,9,10.60106921,20.342556,41
10,729600,318750000,665600000,9,10.66590333,20.41924262,41
2,729600,216750000,3199000000,9,16.15010667,32.79598665,41
8,729600,216750000,2133000000,9,10.16895223,20.51641393,41
2,883200,1032750000,2133000000,9,13.25344467,26.70627499,41
2,883200,828750000,2133000000,9,12.64299726,26.48033738,41
2,883200,828750000,3199000000,9,12.25605011,25.10499763,41
8,883200,624750000,665600000,9,9.332503796,17.84119296,41
12,883200,624750000,665600000,9,9.225037575,17.67596626,41
6,883200,522750000,665600000,9,9.423951864,17.96957612,41
2,883200,420750000,3199000000,9,12.8335135,25.85568285,41
4,883200,420750000,3199000000,9,8.242653847,14.32106137,41
2,883200,318750000,3199000000,9,12.43323612,24.10489464,41
2,883200,318750000,665600000,9,14.6655097,29.8876946,41
6,883200,318750000,665600000,9,9.359787464,19.09412241,41
12,883200,318750000,665600000,9,9.312779427,18.9545877,41
2,883200,216750000,3199000000,9,13.45426846,27.20887756,41
4,883200,216750000,2133000000,9,9.260148287,19.7527926,41
8,883200,216750000,2133000000,9,8.89977622,19.12750268,41
2,1036800,1300500000,3199000000,9,10.29713321,21.27816892,41
2,1036800,1236750000,204000000,9,24.50062108,51.90494132,41
2,1036800,1236750000,2133000000,9,11.01854753,22.47657347,41
2,1036800,930750000,3199000000,9,10.81783915,21.96885967,41
2,1036800,828750000,665600000,9,13.00660062,27.33840013,41
6,1036800,624750000,665600000,9,8.151120901,16.63125443,41
2,1036800,522750000,3199000000,9,10.54267788,21.59204602,41
2,1036800,318750000,2133000000,9,11.23345327,23.24172163,41
4,1036800,216750000,2133000000,9,7.819828033,18.08884501,41
6,1036800,216750000,2133000000,9,7.825361967,17.9982245,41
10,1036800,216750000,2133000000,9,7.638731956,17.78966665,41
2,1190400,1236750000,665600000,9,11.35273576,24.13098168,41
2,1190400,1134750000,665600000,9,11.6364646,24.22944474,41
2,1190400,930750000,665600000,9,11.60264134,23.93611479,41
2,1190400,624750000,2133000000,9,9.315519333,18.87211299,41
4,1190400,624750000,665600000,9,8.245161295,16.9198401,41
10,1190400,624750000,665600000,9,7.916196823,16.20763493,41
10,1190400,318750000,665600000,9,8.009073257,17.48378992,41
2,1344000,1236750000,665600000,9,11.22214103,23.30086899,41
2,1344000,930750000,665600000,9,11.5830431,23.34497714,41
2,1344000,828750000,2133000000,9,9.141990662,18.505162,41
2,1344000,420750000,2133000000,9,9.330045938,18.71008158,41
2,1344000,420750000,665600000,9,11.39963388,23.12031937,41
4,1344000,216750000,2133000000,9,6.515160561,16.6084075,41
4,1344000,216750000,3199000000,9,6.605500937,16.67178583,41
8,1344000,216750000,2133000000,9,6.422768116,16.4932909,41
8,1344000,216750000,665600000,9,7.852767467,19.52535558,41
2,1651200,1134750000,665600000,9,9.767570496,19.83382559,41
6,1651200,726750000,665600000,9,6.718100786,14.96895719,41
10,1651200,726750000,665600000,9,6.598241806,14.73306227,41
6,1651200,624750000,665600000,9,6.633172512,14.86892271,41
10,1651200,624750000,665600000,9,6.646173716,14.83802366,41
12,1651200,624750000,665600000,9,6.670902729,14.83661532,41
2,1651200,216750000,3199000000,9,6.867619514,17.14125609,41
8,1651200,216750000,3199000000,9,5.180244207,14.93694544,41
12,1651200,216750000,3199000000,9,5.174520016,14.96159029,41
2,1804800,1134750000,665600000,9,9.703698874,19.02164865,41
4,1804800,216750000,3199000000,9,5.253849506,15.01157808,41
6,1804800,216750000,665600000,9,6.663727999,18.22602725,41
4,268800,1300500000,2133000000,8,24.89288473,43.9920342,42
8,268800,1300500000,2133000000,8,22.28199959,33.00914454,42
12,268800,1300500000,2133000000,8,22.0054853,32.53603268,42
12,268800,1300500000,665600000,8,22.65757871,33.62074065,42
4,268800,1236750000,3199000000,8,24.97736979,42.02667212,42
6,268800,1236750000,3199000000,8,22.52796459,34.65645981,42
8,268800,1236750000,2133000000,8,22.29975796,33.09478498,42
8,268800,1236750000,3199000000,8,21.97793484,32.47773886,42
8,268800,1236750000,665600000,8,23.06767249,34.45490217,42
10,268800,1236750000,2133000000,8,22.13621354,32.68727708,42
10,268800,1236750000,3199000000,8,21.82813859,32.24885917,42
12,268800,1236750000,2133000000,8,22.25744867,32.8474052,42
12,268800,1236750000,3199000000,8,21.85767579,32.27976704,42
4,268800,1134750000,2133000000,8,26.08362365,45.19019437,42
6,268800,1134750000,3199000000,8,22.37807727,34.0767107,42
10,268800,1134750000,2133000000,8,22.07100773,32.76048374,42
10,268800,1134750000,3199000000,8,21.98188639,32.51153755,42
12,268800,1134750000,3199000000,8,21.76775098,32.2429235,42
8,268800,1032750000,3199000000,8,23.37468767,33.9551518,42
10,268800,1032750000,2133000000,8,22.47609997,33.10212135,42
10,268800,1032750000,3199000000,8,22.19325113,32.68747187,42
12,268800,1032750000,2133000000,8,22.17426252,32.75012803,42
12,268800,1032750000,3199000000,8,21.9866395,32.39293647,42
4,268800,930750000,2133000000,8,24.95101428,44.23792887,42
8,268800,930750000,204000000,8,29.29656959,54.05421734,42
8,268800,930750000,3199000000,8,22.14725637,32.74585247,42
10,268800,930750000,2133000000,8,22.3096683,32.86447263,42
10,268800,930750000,3199000000,8,22.24353313,32.7914505,42
6,268800,828750000,2133000000,8,22.60959816,34.56431532,42
8,268800,828750000,2133000000,8,22.55922842,33.36159086,42
10,268800,828750000,3199000000,8,22.03547215,32.57972097,42
6,268800,726750000,2133000000,8,22.67342186,34.62700844,42
6,268800,726750000,665600000,8,23.90497255,36.59935617,42
10,268800,726750000,2133000000,8,22.32028294,33.02624416,42
12,268800,726750000,665600000,8,24.19160318,35.15060377,42
6,268800,624750000,665600000,8,23.84805441,36.30721974,42
10,268800,624750000,2133000000,8,22.43840528,33.07776403,42
10,268800,522750000,2133000000,8,22.42359614,33.07334852,42
6,268800,420750000,3199000000,8,22.50724649,34.34384489,42
8,268800,420750000,3199000000,8,22.14426184,32.92022538,42
10,268800,420750000,2133000000,8,22.12218595,32.66792989,42
6,268800,318750000,2133000000,8,22.68041968,34.66049981,42
8,268800,318750000,2133000000,8,22.52018833,33.25009036,42
10,268800,318750000,2133000000,8,22.3986702,33.05440068,42
12,268800,318750000,2133000000,8,22.32327676,32.92245793,42
4,268800,216750000,2133000000,8,24.88438225,44.13937998,42
4,268800,216750000,665600000,8,27.17155957,47.72657824,42
6,268800,216750000,2133000000,8,23.9595232,36.76829004,42
6,268800,216750000,3199000000,8,23.67234755,36.41709566,42
8,268800,216750000,2133000000,8,23.48321939,35.43139076,42
8,268800,216750000,3199000000,8,23.45667887,35.47309184,42
10,268800,216750000,3199000000,8,23.23480892,35.04050899,42
12,268800,216750000,2133000000,8,23.39651775,35.22080755,42
12,268800,216750000,3199000000,8,23.21246409,34.90509486,42
4,422400,1236750000,665600000,8,17.58237267,30.65517831,42
4,422400,1134750000,665600000,8,17.93497014,30.94062519,42
4,422400,930750000,665600000,8,18.71550035,31.64250302,42
4,422400,726750000,2133000000,8,16.77657795,28.06132698,42
4,422400,624750000,2133000000,8,17.18164301,28.34978843,42
4,422400,624750000,665600000,8,17.78818703,30.47682428,42
8,422400,318750000,665600000,8,16.51150537,27.02713132,42
4,422400,216750000,3199000000,8,16.60736966,29.1510222,42
8,422400,216750000,2133000000,8,14.55476332,25.55774045,42
8,422400,216750000,3199000000,8,14.34546828,25.29377651,42
10,422400,216750000,2133000000,8,15.68405986,26.78610396,42
2,576000,1236750000,3199000000,8,19.59306693,42.60055208,42
4,576000,1134750000,665600000,8,13.22319341,23.21549153,42
4,576000,930750000,665600000,8,13.02162457,23.22841954,42
2,576000,828750000,3199000000,8,19.15339065,40.46980882,42
6,576000,726750000,665600000,8,12.64392304,21.63834548,42
12,576000,726750000,665600000,8,12.07778668,20.80102301,42
2,576000,624750000,2133000000,8,19.87112403,42.49515796,42
6,576000,624750000,665600000,8,12.17767048,21.10095119,42
2,576000,522750000,665600000,8,22.5842669,47.95906997,42
4,576000,318750000,665600000,8,13.36458611,24.41502237,42
4,576000,216750000,3199000000,8,12.22211361,23.32517123,42
2,729600,1236750000,3199000000,8,14.28581214,31.80023861,42
2,729600,1134750000,3199000000,8,15.59213948,32.69137764,42
2,729600,1032750000,3199000000,8,14.45605922,31.23390436,42
2,729600,1032750000,665600000,8,17.08797956,36.32542276,42
4,729600,828750000,665600000,8,11.29856896,20.61856413,42
8,729600,726750000,665600000,8,10.5746119,19.15743852,42
2,729600,522750000,3199000000,8,14.67076826,31.81679773,42
4,729600,318750000,665600000,8,11.30194926,21.67394876,42
6,729600,216750000,665600000,8,10.67215157,21.67928123,42
8,729600,216750000,665600000,8,10.6761806,22.78665948,42
12,729600,216750000,665600000,8,10.56262112,22.58995557,42
2,883200,1300500000,2133000000,8,12.85687757,27.62843919,42
2,883200,1236750000,2133000000,8,12.90177989,27.44213557,42
2,883200,1134750000,3199000000,8,12.05645418,24.83307052,42
4,883200,522750000,665600000,8,9.796158075,18.7848506,42
6,883200,216750000,665600000,8,9.298664808,21.42529154,42
8,883200,216750000,665600000,8,9.272702694,21.26446319,42
10,883200,216750000,665600000,8,9.455297947,21.50356436,42
6,1036800,1134750000,665600000,8,8.101609945,15.34604383,42
2,1036800,1032750000,665600000,8,13.47278976,28.26499081,42
10,1036800,1032750000,665600000,8,8.046053171,16.42155385,42
2,1036800,930750000,665600000,8,12.75501633,26.97546339,42
6,1036800,930750000,204000000,8,14.83039761,38.98326564,42
2,1036800,726750000,665600000,8,13.17877245,27.64304638,42
6,1036800,726750000,665600000,8,8.103774786,16.56004643,42
2,1036800,624750000,665600000,8,13.43856764,28.17602921,42
2,1036800,522750000,665600000,8,13.28896403,28.1142838,42
8,1036800,216750000,665600000,8,9.164206743,20.99394321,42
2,1190400,1236750000,204000000,8,21.84113002,47.03504539,42
4,1190400,726750000,665600000,8,8.312082291,16.96618843,42
4,1190400,216750000,665600000,8,8.294440985,19.1237781,42
6,1190400,216750000,665600000,8,7.955327988,19.81107974,42
8,1190400,216750000,665600000,8,7.984031439,19.7515409,42
10,1190400,216750000,665600000,8,7.94200325,19.74959707,42
12,1190400,216750000,665600000,8,7.989613533,19.71830535,42
2,1344000,1032750000,665600000,8,11.5038209,23.72872376,42
2,1344000,726750000,665600000,8,11.64766788,23.56639695,42
2,1344000,216750000,3199000000,8,8.571813107,19.39315438,42
6,1497600,624750000,665600000,8,6.772478342,15.1040132,42
2,1497600,420750000,665600000,8,9.933703899,21.10894299,42
2,1497600,216750000,2133000000,8,8.630557299,19.47461343,42
2,1497600,216750000,665600000,8,11.12142849,23.5318749,42
10,1651200,1300500000,204000000,8,12.81612062,35.99806213,42
6,1651200,216750000,665600000,8,6.709872484,18.20142841,42
2,1804800,216750000,2133000000,8,7.358940125,17.85504436,42
8,1804800,216750000,665600000,8,6.622198105,18.12316585,42
10,1804800,216750000,665600000,8,6.610610008,18.05341816,42
12,1804800,216750000,665600000,8,6.606121302,16.92784739,42
6,268800,1300500000,204000000,7,16.59612918,41.33981848,43
6,268800,1300500000,665600000,7,10.89675498,19.37286758,43
4,268800,1236750000,2133000000,7,25.43690205,43.73652148,43
10,268800,1236750000,665600000,7,22.90696955,32.8421998,43
10,268800,1134750000,665600000,7,22.95690918,32.6587081,43
12,268800,1134750000,204000000,7,26.81652045,52.3563931,43
12,268800,1134750000,665600000,7,22.81647682,32.53011584,43
4,268800,1032750000,204000000,7,29.18258142,58.04386163,43
6,268800,1032750000,665600000,7,24.05401635,35.23449755,43
10,268800,1032750000,665600000,7,22.887362,32.58056808,43
4,268800,828750000,2133000000,7,24.08535743,42.15631056,43
6,268800,828750000,665600000,7,23.95867944,36.66332722,43
10,268800,828750000,665600000,7,22.89740086,32.62187934,43
12,268800,828750000,665600000,7,22.88390279,34.01177979,43
6,268800,726750000,204000000,7,28.87229443,54.35910606,43
8,268800,624750000,2133000000,7,22.54073381,34.57318568,43
10,268800,624750000,665600000,7,23.02173758,34.27077746,43
4,268800,522750000,2133000000,7,25.7475791,42.68183804,43
6,268800,522750000,3199000000,7,22.45570898,32.74989581,43
6,268800,522750000,665600000,7,23.87537503,35.07888508,43
8,268800,522750000,665600000,7,23.12506175,33.07660723,43
10,268800,522750000,665600000,7,23.03033376,32.78017044,43
12,268800,522750000,3199000000,15,24.54664135,34.9574163,43
6,268800,420750000,665600000,7,23.72749019,35.01700211,43
6,268800,318750000,3199000000,7,22.8889823,33.459023,43
10,268800,318750000,3199000000,7,22.03907752,32.60203624,43
10,268800,216750000,2133000000,7,23.61952233,34.28539586,43
6,422400,1134750000,665600000,7,15.41986275,25.0033102,43
6,422400,1032750000,665600000,7,15.42763877,23.59648824,43
4,422400,726750000,665600000,7,17.59528255,29.24736214,43
4,422400,420750000,665600000,7,17.67249227,29.33642483,43
4,422400,216750000,2133000000,7,16.01650143,27.35687661,43
6,422400,216750000,2133000000,7,15.0050528,25.12944317,43
4,422400,114750000,3199000000,7,17.08210182,36.24279737,43
2,576000,1300500000,665600000,7,16.33898973,35.93841267,43
12,576000,1236750000,204000000,7,16.39249635,41.19263625,43
2,576000,1032750000,2133000000,7,20.40886426,42.84242964,43
8,576000,1032750000,665600000,7,12.07287431,19.65907907,43
10,576000,1032750000,204000000,7,17.64444971,42.10575747,43
12,576000,1032750000,665600000,7,12.04629326,19.5414865,43
2,576000,930750000,3199000000,7,19.42082381,40.476017,43
12,576000,930750000,665600000,7,12.03688931,19.4775877,43
6,576000,828750000,665600000,7,12.39949679,20.104599,43
12,576000,828750000,665600000,7,12.01102328,19.47056913,43
2,576000,726750000,665600000,7,21.4778707,47.19258046,43
2,576000,522750000,3199000000,7,19.61572433,41.42818213,43
2,576000,420750000,665600000,7,22.716362,48.35266089,43
4,576000,216750000,2133000000,7,12.46859455,22.62347364,43
2,729600,1300500000,2133000000,7,14.44747019,31.1890471,43
2,729600,1236750000,665600000,7,17.61775041,36.63725233,43
8,729600,1236750000,204000000,7,15.16927028,39.86334682,43
10,729600,1236750000,204000000,7,15.03610182,39.53118062,43
2,729600,1134750000,204000000,7,29.8109746,63.4509685,43
6,729600,1134750000,204000000,7,15.43215156,40.06514573,43
2,729600,1032750000,2133000000,7,14.43673253,31.43683243,43
4,729600,1032750000,665600000,7,11.18979955,19.25549769,43
8,729600,930750000,204000000,7,16.53839731,41.08413649,43
10,729600,930750000,204000000,7,15.02866173,39.5676899,43
2,729600,828750000,2133000000,7,16.11703515,32.71453094,43
2,729600,828750000,665600000,7,18.79971433,38.25669599,43
2,729600,726750000,2133000000,7,15.10142899,31.61534858,43
2,729600,624750000,665600000,7,17.53948307,36.16182542,43
4,729600,624750000,665600000,7,11.58760715,21.04700303,43
2,883200,624750000,3199000000,7,12.046417,25.04638934,43
12,883200,216750000,665600000,7,9.260198355,20.19852161,43
6,1036800,930750000,665600000,7,8.150888443,15.3824532,43
8,1036800,930750000,665600000,7,8.101917982,15.31652689,43
2,1036800,420750000,665600000,7,12.35185909,25.38488936,43
6,1036800,216750000,665600000,7,8.145823956,18.87814188,43
2,1190400,1134750000,2133000000,7,9.350029945,20.34047794,43
2,1344000,1300500000,665600000,7,11.58748698,23.08265996,43
2,1344000,1134750000,204000000,7,20.27822471,45.76374674,43
2,1344000,318750000,665600000,7,11.41492391,22.40055275,43
2,1344000,216750000,665600000,7,11.65445828,23.46261072,43
2,1497600,1300500000,665600000,7,9.724611282,20.86079788,43
2,1497600,1134750000,204000000,7,20.29896998,45.90372753,43
4,1497600,1032750000,204000000,7,13.63204074,38.79193115,43
2,1497600,930750000,665600000,7,9.790154457,21.40067029,43
