val,frq,min_freq,max_freq,FreqOverride,log_time
16,665000,204000000,665600000,1,0.09340333938598633
16,665000,204000000,665600000,1,0.09340333938598633
2,2133000,204000000,2133000000,1,0.659578800201416
3,2133000,204000000,2133000000,1,1.7908267974853516
4,2133000,204000000,2133000000,1,2.9225592613220215
4,2133000,204000000,2133000000,1,4.050204038619995
3,2133000,204000000,2133000000,1,5.186142921447754
9,2133000,204000000,2133000000,1,6.364178419113159
29,2133000,204000000,2133000000,1,7.497109651565552
38,2133000,204000000,2133000000,1,8.629374027252197
42,2133000,204000000,2133000000,1,9.760713815689087
44,2133000,204000000,2133000000,1,10.896165132522583
44,2133000,204000000,2133000000,1,12.035470724105835
45,2133000,204000000,2133000000,1,13.166349649429321
45,2133000,204000000,2133000000,1,14.299750089645386
45,2133000,204000000,2133000000,1,15.435107469558716
45,2133000,204000000,2133000000,1,16.57005023956299
44,2133000,204000000,2133000000,1,17.714263677597046
45,2133000,204000000,2133000000,1,18.84765625
