total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.1722097396850586
3.6Gi,3.0Mi,3.6Gi,3.411390542984009
3.6Gi,3.0Mi,3.6Gi,4.655630826950073
3.6Gi,3.0Mi,3.6Gi,5.9042346477508545
3.6Gi,3.0Mi,3.6Gi,7.318276882171631
3.6Gi,3.0Mi,3.6Gi,8.557398319244385
3.6Gi,3.0Mi,3.6Gi,9.80711054801941
3.6Gi,3.0Mi,3.6Gi,11.043951988220215
3.6Gi,3.0Mi,3.6Gi,12.28541874885559
3.6Gi,3.0Mi,3.6Gi,13.527937650680542
3.6Gi,3.0Mi,3.6Gi,14.764548540115356
3.6Gi,3.0Mi,3.6Gi,16.012885093688965
3.6Gi,3.0Mi,3.6Gi,17.26449751853943
3.6Gi,3.0Mi,3.6Gi,18.520026206970215
3.6Gi,3.0Mi,3.6Gi,19.771095275878906
3.6Gi,3.0Mi,3.6Gi,21.01103901863098
3.6Gi,3.0Mi,3.6Gi,22.278732776641846
3.6Gi,3.0Mi,3.6Gi,23.524271249771118
3.6Gi,3.0Mi,3.6Gi,24.77102541923523
3.6Gi,3.0Mi,3.6Gi,26.01596999168396
3.6Gi,3.0Mi,3.6Gi,27.251436471939087
3.6Gi,3.0Mi,3.6Gi,28.50132942199707
3.6Gi,3.0Mi,3.6Gi,29.750060558319092
