time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-11 14:45:25.448,0 days 00:15:20.370000,ON,pm_new,100,61,OFF,OFF,OFF,OFF,0,0,2090568,12,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.031,41.062,40.468,41.343,42.343,42.343,6999,9602,0.28240156173706055
2024-06-11 14:45:25.448000,0 days 00:15:20.370000,ON,pm_new,100,61,OFF,OFF,OFF,OFF,0,0,2090568,12,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.031,41.062,40.468,41.343,42.343,42.343,6999,9602,0.28240156173706055
2024-06-11 14:45:26.441224,0 days 00:15:21.370000,ON,pm_new,98,88,96,98,OFF,OFF,51,51,2396952,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.937,40.968,40.312,41.062,42.281,42.25,8287,8287,1.2730188369750977
2024-06-11 14:45:27.766033,0 days 00:15:22.690000,ON,pm_new,41,96,98,52,OFF,OFF,18,18,2637108,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.687,40.843,40.25,41.218,42.187,42.187,8171,8275,2.5971498489379883
2024-06-11 14:45:28.901877,0 days 00:15:23.830000,ON,pm_new,17,15,100,57,OFF,OFF,0,0,2848428,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.625,40.75,40.218,41.312,42.093,42.093,7331,7981,3.7329235076904297
2024-06-11 14:45:30.048612,0 days 00:15:24.970000,ON,pm_new,41,26,100,73,OFF,OFF,0,0,2886708,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.437,40.968,40.218,41.062,42.093,42.093,7331,7813,4.879699230194092
2024-06-11 14:45:31.307276,0 days 00:15:26.230000,ON,pm_new,20,10,100,30,OFF,OFF,0,0,2912180,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.406,40.812,40.343,41.062,42.062,42.093,7174,7709,6.1384453773498535
2024-06-11 14:45:32.750776,0 days 00:15:27.680000,ON,pm_new,92,94,100,100,OFF,OFF,10,10,3129184,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.625,40.75,40.156,41.093,42.125,42.125,8326,7811,7.581976413726807
2024-06-11 14:45:33.954397,0 days 00:15:28.880000,ON,pm_new,14,44,84,100,OFF,OFF,0,0,3316780,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.593,40.875,40.156,41.031,42.156,42.125,7568,7810,8.785464525222778
2024-06-11 14:45:35.188535,0 days 00:15:30.110000,ON,pm_new,38,26,48,100,OFF,OFF,0,0,3422944,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.468,40.875,40.062,41.031,41.937,41.968,7253,7737,10.019561767578125
