cores,cpu,gpu,mem,skip_index,start_time,end_time,clean minibatches
4,576000,1134750000,665600000,-1,62.70446181,120.228627,50
6,576000,1134750000,204000000,-1,75.12765098,152.2301412,50
6,576000,1134750000,2133000000,-1,57.3140974,108.4479103,50
6,576000,1134750000,3199000000,-1,56.34519601,106.6664941,50
6,576000,1134750000,665600000,-1,58.99403429,112.0844471,50
8,576000,1134750000,204000000,-1,77.0090785,152.5539517,50
8,576000,1134750000,2133000000,-1,56.23098779,108.4179459,50
8,576000,1134750000,3199000000,-1,56.41839027,107.7904949,50
8,576000,1134750000,665600000,-1,61.46052337,115.4784243,50
10,576000,1134750000,204000000,-1,76.88799143,152.3891959,50
10,576000,1134750000,2133000000,-1,57.01857042,108.0041492,50
10,576000,1134750000,3199000000,-1,57.40095234,107.6979365,50
10,576000,1134750000,665600000,-1,59.89179277,113.6815641,50
12,576000,1134750000,204000000,-1,76.42725539,151.7550709,50
12,576000,1134750000,2133000000,-1,57.51887894,109.6512113,50
12,576000,1134750000,3199000000,-1,57.32342792,107.3706429,50
12,576000,1134750000,665600000,-1,60.55977821,114.825597,50
2,576000,1032750000,204000000,-1,109.3440018,208.2587514,50
2,576000,1032750000,2133000000,-1,74.72919035,143.2638986,50
2,576000,1032750000,3199000000,-1,76.81291842,141.667444,50
2,576000,1032750000,665600000,-1,80.90664053,152.9524267,50
4,576000,1032750000,204000000,-1,79.38348222,157.6364772,50
4,576000,1032750000,2133000000,-1,58.27132845,112.4074824,50
4,576000,1032750000,3199000000,-1,56.23681211,110.7577126,50
4,576000,1032750000,665600000,-1,61.77603626,117.7325587,50
6,576000,1032750000,204000000,-1,76.60466599,152.0016544,50
6,576000,1032750000,2133000000,-1,56.27365637,107.4667203,50
6,576000,1032750000,3199000000,-1,56.44837117,106.8806541,50
6,576000,1032750000,665600000,-1,59.15965629,113.0564606,50
8,576000,1032750000,204000000,-1,77.53709579,153.9454324,50
8,576000,1032750000,2133000000,-1,56.97072101,109.1507185,50
8,576000,1032750000,3199000000,-1,56.36733985,107.6494071,50
8,576000,1032750000,665600000,-1,60.23476386,114.3390293,50
10,576000,1032750000,204000000,-1,75.241395,151.0589719,50
10,576000,1032750000,2133000000,-1,56.89927578,108.5964251,50
10,576000,1032750000,3199000000,-1,56.32555342,107.5778878,50
10,576000,1032750000,665600000,-1,61.17841578,115.0300608,50
12,576000,1032750000,204000000,-1,76.77361178,153.7000365,50
12,576000,1032750000,2133000000,-1,58.46056867,109.5671592,50
12,576000,1032750000,3199000000,-1,57.66616058,108.7766061,50
12,576000,1032750000,665600000,-1,60.83838224,114.456332,50
2,576000,930750000,204000000,-1,109.2902477,206.700784,50
2,576000,930750000,2133000000,-1,73.0362215,113.6716647,50
2,576000,930750000,3199000000,-1,71.28311706,136.2989936,50
2,576000,930750000,665600000,-1,81.80820704,152.9112728,50
4,576000,930750000,204000000,-1,80.47157383,158.6104159,50
4,576000,930750000,2133000000,-1,58.0589745,110.9294815,50
4,576000,930750000,3199000000,-1,58.31654859,110.3308401,50
4,576000,930750000,665600000,-1,62.66949129,118.4701777,50
6,576000,930750000,204000000,-1,76.09108162,151.2305498,50
6,576000,930750000,2133000000,-1,56.10150361,107.1791558,50
6,576000,930750000,3199000000,-1,55.37123823,105.7202859,50
6,576000,930750000,665600000,-1,60.28877139,113.5408938,50
8,576000,930750000,204000000,-1,78.60504699,154.5275946,50
8,576000,930750000,2133000000,-1,58.53289485,109.5415328,50
8,576000,930750000,3199000000,-1,57.30804014,107.8278456,50
10,576000,930750000,204000000,-1,76.43100762,151.7714307,50
10,576000,930750000,2133000000,-1,56.52987027,108.1967576,50
10,576000,930750000,3199000000,-1,56.13992143,106.3589976,50
10,576000,930750000,665600000,-1,59.9810822,113.7639666,50
12,576000,930750000,204000000,-1,76.64669633,152.5281494,50
12,576000,930750000,2133000000,-1,57.55910683,109.7086771,50
12,576000,930750000,3199000000,-1,57.29405904,108.4593849,50
12,576000,930750000,665600000,-1,61.03794003,114.6157885,50
2,576000,828750000,204000000,-1,110.4321563,212.057544,50
2,576000,828750000,2133000000,-1,73.66512561,141.9808774,50
2,576000,828750000,3199000000,-1,71.32759881,136.9187591,50
2,576000,828750000,665600000,-1,81.43743372,153.5546005,50
4,576000,828750000,204000000,-1,78.61148,156.7823398,50
4,576000,828750000,2133000000,-1,59.13164854,113.0375192,50
4,576000,828750000,3199000000,-1,57.67165494,110.2362034,50
4,576000,828750000,665600000,-1,62.97948551,121.0096478,50
6,576000,828750000,204000000,-1,75.87875795,152.593713,50
6,576000,828750000,2133000000,-1,56.2006042,107.4935675,50
6,576000,828750000,3199000000,-1,56.68510509,107.0168996,50
6,576000,828750000,665600000,-1,60.37439585,113.1385157,50
8,576000,828750000,204000000,-1,77.49055719,154.9283295,50
8,576000,828750000,2133000000,-1,57.70620179,108.3635774,50
8,576000,828750000,3199000000,-1,56.44388127,107.8918481,50
8,576000,828750000,665600000,-1,61.58178473,115.6087115,50
10,576000,828750000,204000000,-1,75.46718287,151.2654958,50
10,576000,828750000,2133000000,-1,57.04834485,108.3011754,50
10,576000,828750000,3199000000,-1,56.28705239,106.4843686,50
10,576000,828750000,665600000,-1,60.35073376,114.1030364,50
12,576000,828750000,204000000,-1,78.41051626,154.0706046,50
12,576000,828750000,2133000000,-1,58.01758742,111.1829638,50
12,576000,828750000,3199000000,-1,56.36997628,107.7314167,50
12,576000,828750000,665600000,-1,61.10859084,114.5737653,50
2,576000,726750000,204000000,-1,114.6675353,215.1895254,50
2,576000,726750000,2133000000,-1,74.76050615,143.7420428,50
2,576000,726750000,3199000000,-1,72.55684805,138.2615545,50
2,576000,726750000,665600000,-1,81.78802681,154.8690362,50
4,576000,726750000,204000000,-1,82.75232863,161.7712092,50
4,576000,726750000,2133000000,-1,58.22647119,112.3600216,50
4,576000,726750000,3199000000,-1,57.46460104,110.6565807,50
4,576000,726750000,665600000,-1,62.42050838,118.7020817,50
6,576000,726750000,204000000,-1,76.41239262,151.8337252,50
6,576000,726750000,2133000000,-1,56.28194261,107.7951775,50
6,576000,726750000,3199000000,-1,56.41324306,106.8871248,50
6,576000,726750000,665600000,-1,59.27246881,112.3647847,50
8,576000,726750000,204000000,-1,77.25904417,154.6248453,50
8,576000,726750000,2133000000,-1,58.42392802,109.4436197,50
8,576000,726750000,3199000000,-1,56.5285871,107.8009102,50
8,576000,726750000,665600000,-1,61.02583361,114.4952316,50
10,576000,726750000,204000000,-1,76.42675161,152.6899958,50
10,576000,726750000,2133000000,-1,57.81925058,107.7599471,50
10,576000,726750000,3199000000,-1,56.28180909,106.6336346,50
10,576000,726750000,665600000,-1,61.23742414,113.8953321,50
12,576000,726750000,204000000,-1,76.75279617,153.4809661,50
12,576000,726750000,2133000000,-1,58.27712226,108.5410714,50
12,576000,726750000,3199000000,-1,56.84626198,107.9146698,50
12,576000,726750000,665600000,-1,61.04829645,114.8586364,50
2,576000,624750000,204000000,-1,109.5207975,212.0475934,50
2,576000,624750000,2133000000,-1,75.08564949,142.8888862,50
2,576000,624750000,3199000000,-1,72.23754764,137.4440775,50
2,576000,624750000,665600000,-1,80.94605207,151.7387295,50
4,576000,624750000,204000000,-1,80.29500151,159.7035005,50
4,576000,624750000,2133000000,-1,59.14470887,112.9941556,50
4,576000,624750000,3199000000,-1,56.91088533,110.9775791,50
4,576000,624750000,665600000,-1,63.11432815,119.8402226,50
6,576000,624750000,204000000,-1,76.30258155,152.1610725,50
6,576000,624750000,2133000000,-1,56.32743549,107.6790855,50
6,576000,624750000,3199000000,-1,55.71321535,107.384779,50
6,576000,624750000,665600000,-1,60.50926948,113.7078063,50
8,576000,624750000,204000000,-1,77.62440419,155.0278149,50
8,576000,624750000,2133000000,-1,57.40260935,109.7295091,50
8,576000,624750000,3199000000,-1,56.87503409,108.8749423,50
8,576000,624750000,665600000,-1,60.52804065,114.0183198,50
10,576000,624750000,204000000,-1,75.92350769,151.0042255,50
10,576000,624750000,2133000000,-1,58.46447444,109.3861413,50
10,576000,624750000,3199000000,-1,56.4072156,107.9849451,50
10,576000,624750000,665600000,-1,60.85872531,114.6939514,50
12,576000,624750000,204000000,-1,77.05742478,152.7119403,50
12,576000,624750000,2133000000,-1,58.41173196,110.5506899,50
12,576000,624750000,3199000000,-1,57.27233338,108.5991294,50
12,576000,624750000,665600000,-1,61.0271492,115.7163987,50
2,576000,522750000,204000000,-1,110.6104097,211.1111386,50
2,576000,522750000,2133000000,-1,74.79334354,140.7836778,50
2,576000,522750000,3199000000,-1,72.46518207,137.1181366,50
2,576000,522750000,665600000,-1,80.32413483,152.5706847,50
4,576000,522750000,204000000,-1,79.44349027,159.5499198,50
4,576000,522750000,2133000000,-1,58.0989399,111.1887646,50
4,576000,522750000,3199000000,-1,57.03866053,110.2249861,50
4,576000,522750000,665600000,-1,61.78512621,119.2648511,50
6,576000,522750000,204000000,-1,76.55022168,153.3619459,50
6,576000,522750000,2133000000,-1,57.50213861,108.8929994,50
6,576000,522750000,3199000000,-1,55.15216875,106.5483282,50
6,576000,522750000,665600000,-1,60.2934525,113.1044734,50
8,576000,522750000,204000000,-1,78.71141028,154.6390069,50
8,576000,522750000,2133000000,-1,57.32996511,109.6818328,50
8,576000,522750000,3199000000,-1,56.54721975,107.9827034,50
8,576000,522750000,665600000,-1,60.08093786,115.3260844,50
10,576000,522750000,204000000,-1,75.87978625,151.6725583,50
10,576000,522750000,2133000000,-1,58.21533418,109.1247239,50
10,576000,522750000,3199000000,-1,57.37621284,108.7961977,50
10,576000,522750000,665600000,-1,61.3376193,113.9152858,50
12,576000,522750000,204000000,-1,77.12194633,154.4572961,50
12,576000,522750000,2133000000,-1,58.13011599,111.2586441,50
12,576000,522750000,3199000000,-1,55.9407177,108.4304147,50
12,576000,522750000,665600000,-1,61.56772852,114.8270638,50
2,576000,420750000,204000000,-1,109.7584159,210.2129009,50
2,576000,420750000,2133000000,-1,74.6768198,142.9270933,50
2,576000,420750000,3199000000,-1,72.18863797,136.6336462,50
2,576000,420750000,665600000,-1,81.13484144,152.1465228,50
4,576000,420750000,204000000,-1,79.88295555,159.6291273,50
4,576000,420750000,2133000000,-1,59.22814941,112.274029,50
4,576000,420750000,3199000000,-1,57.38601446,112.0162845,50
4,576000,420750000,665600000,-1,62.47231913,119.5814128,50
6,576000,420750000,204000000,-1,76.34103155,152.8935313,50
6,576000,420750000,2133000000,-1,57.39259577,108.5610993,50
6,576000,420750000,3199000000,-1,56.36958861,106.9132783,50
6,576000,420750000,665600000,-1,60.06470275,113.3649392,50
8,576000,420750000,204000000,-1,76.66802931,154.7528527,50
8,576000,420750000,2133000000,-1,57.95820332,108.8339291,50
8,576000,420750000,3199000000,-1,56.4083817,106.7104318,50
8,576000,420750000,665600000,-1,61.11225009,115.1629796,50
10,576000,420750000,204000000,-1,77.10865712,153.3788795,50
10,576000,420750000,2133000000,-1,57.05720448,109.1188242,50
10,576000,420750000,3199000000,-1,57.24819636,108.5967424,50
10,576000,420750000,665600000,-1,61.42940402,115.0434551,50
12,576000,420750000,204000000,-1,76.52977514,154.6391749,50
12,576000,420750000,2133000000,-1,58.15496135,111.2159586,50
12,576000,420750000,3199000000,-1,57.36156559,109.8672147,50
12,576000,420750000,665600000,-1,62.52109218,115.9930522,50
2,576000,318750000,204000000,-1,111.8001335,212.1269436,50
2,576000,318750000,2133000000,-1,74.32432294,142.1767225,50
2,576000,318750000,3199000000,-1,72.39825702,139.1356077,50
2,576000,318750000,665600000,-1,81.37980771,153.8531399,50
4,576000,318750000,204000000,-1,81.66340876,164.1721897,50
4,576000,318750000,2133000000,-1,58.3496542,112.7400768,50
4,576000,318750000,3199000000,-1,57.43520951,110.7590044,50
4,576000,318750000,665600000,-1,62.91022015,120.0945618,50
6,576000,318750000,204000000,-1,76.03371239,153.5866942,50
6,576000,318750000,2133000000,-1,57.66719198,108.935987,50
6,576000,318750000,3199000000,-1,55.36218095,106.9124534,50
6,576000,318750000,665600000,-1,60.65001845,115.8782654,50
8,576000,318750000,204000000,-1,77.38036728,154.8733103,50
8,576000,318750000,2133000000,-1,57.10473037,109.2354441,50
8,576000,318750000,3199000000,-1,56.11676216,108.5916386,50
8,576000,318750000,665600000,-1,61.49887633,115.7728271,50
10,576000,318750000,204000000,-1,76.76517081,153.7751067,50
10,576000,318750000,2133000000,-1,57.25297499,109.4491184,50
10,576000,318750000,3199000000,-1,57.39913082,107.5498526,50
10,576000,318750000,665600000,-1,61.11284637,114.8926635,50
12,576000,318750000,204000000,-1,78.63623977,155.7900584,50
12,576000,318750000,2133000000,-1,58.48788714,110.7603483,50
12,576000,318750000,3199000000,-1,57.11150455,107.9943631,50
12,576000,318750000,665600000,-1,61.34545851,116.370631,50
2,576000,216750000,204000000,-1,111.7736697,212.9857106,50
2,576000,216750000,2133000000,-1,74.25946689,143.9380217,50
2,576000,216750000,3199000000,-1,73.25039601,139.5027368,50
2,576000,216750000,665600000,-1,80.9566853,154.0588343,50
4,576000,216750000,204000000,-1,80.26002169,162.8296902,50
4,576000,216750000,2133000000,-1,59.40365791,115.9504313,50
4,576000,216750000,3199000000,-1,59.37363148,116.1545224,50
4,576000,216750000,665600000,-1,62.8338182,124.0261059,50
6,576000,216750000,204000000,-1,76.81043601,155.1740639,50
6,576000,216750000,2133000000,-1,57.42031074,112.4352379,50
6,576000,216750000,3199000000,-1,57.59200001,112.6325068,50
6,576000,216750000,665600000,-1,61.63852239,118.2233725,50
8,576000,216750000,204000000,-1,77.26639962,157.4734147,50
8,576000,216750000,2133000000,-1,58.49455953,114.204895,50
8,576000,216750000,3199000000,-1,57.53982449,112.3818367,50
8,576000,216750000,665600000,-1,61.49543667,120.0663323,50
10,576000,216750000,204000000,-1,77.3814404,154.704927,50
10,576000,216750000,2133000000,-1,59.43118,115.0565042,50
10,576000,216750000,3199000000,-1,58.46192265,113.116586,50
10,576000,216750000,665600000,-1,61.1099515,118.4466271,50
12,576000,216750000,204000000,-1,78.54946542,156.4380531,50
12,576000,216750000,2133000000,-1,59.508991,114.9028373,50
12,576000,216750000,3199000000,-1,58.29554415,114.1335127,50
12,576000,216750000,665600000,-1,61.89200616,120.4800069,50
2,576000,114750000,204000000,-1,111.7236991,217.4121032,50
2,576000,114750000,2133000000,-1,77.68627357,160.1713161,50
2,576000,114750000,3199000000,-1,75.19381523,154.0377049,50
2,576000,114750000,665600000,-1,84.32741976,167.2190628,50
4,576000,114750000,204000000,-1,82.4863677,171.8038144,50
4,576000,114750000,2133000000,-1,62.86674881,132.5220046,50
4,576000,114750000,3199000000,-1,61.89358926,132.696907,50
4,576000,114750000,665600000,-1,68.07116723,138.9060426,50
6,576000,114750000,204000000,-1,79.19068098,163.4219325,50
6,576000,114750000,2133000000,-1,61.06394458,130.262382,50
6,576000,114750000,3199000000,-1,61.24606442,129.1858807,50
6,576000,114750000,665600000,-1,65.35259938,134.3711581,50
8,576000,114750000,204000000,-1,80.3897047,166.0807993,50
8,576000,114750000,2133000000,-1,61.99639893,130.8141532,50
8,576000,114750000,3199000000,-1,62.14612222,129.9412706,50
8,576000,114750000,665600000,-1,65.68435478,134.5267785,50
10,576000,114750000,204000000,-1,78.48429918,162.4237814,50
10,576000,114750000,2133000000,-1,61.93453646,130.4234741,50
10,576000,114750000,3199000000,-1,62.29995489,130.0701706,50
10,576000,114750000,665600000,-1,65.22887349,134.8924458,50
12,576000,114750000,204000000,-1,79.39399433,162.7014418,50
12,576000,114750000,2133000000,-1,63.99166894,132.0148177,50
12,576000,114750000,3199000000,-1,61.98410988,129.6171081,50
12,576000,114750000,665600000,-1,65.31684613,135.2090909,50
2,729600,1300500000,204000000,-1,120.5565183,206.4036613,50
2,729600,1300500000,2133000000,-1,57.64891791,108.0131395,50
2,729600,1300500000,3199000000,-1,55.37204123,104.8471022,50
2,729600,1300500000,665600000,1,47.6302402,107.5300999,50
4,729600,1300500000,204000000,-1,69.08350945,138.5724859,50
4,729600,1300500000,2133000000,-1,46.8241384,88.73885679,50
4,729600,1300500000,3199000000,-1,46.19958305,88.70017123,50
6,729600,1300500000,204000000,-1,65.36098838,133.2496774,50
6,729600,1300500000,2133000000,-1,46.46672034,87.08613992,50
6,729600,1300500000,3199000000,-1,44.35345793,85.52951312,50
8,729600,1300500000,204000000,1,47.52703118,117.4141531,50
8,729600,1300500000,2133000000,-1,47.34073782,87.84592295,50
8,729600,1300500000,3199000000,-1,45.91511869,86.00201583,50
8,729600,1300500000,665600000,-1,49.65036416,93.00579858,50
10,729600,1300500000,204000000,-1,65.3609941,132.6189461,50
10,729600,1300500000,2133000000,-1,46.38119245,86.95428085,50
10,729600,1300500000,3199000000,-1,45.64760566,85.65369034,50
10,729600,1300500000,665600000,-1,49.77118158,92.40490699,50
12,729600,1300500000,204000000,-1,66.30145741,133.4740283,50
12,729600,1300500000,2133000000,1,35.79528236,79.76736116,50
12,729600,1300500000,665600000,1,37.50846672,84.65216064,50
2,729600,1236750000,204000000,-1,92.9674027,176.8380971,50
2,729600,1236750000,2133000000,-1,58.32456326,111.7719233,50
2,729600,1236750000,3199000000,-1,56.76106858,106.792551,50
2,729600,1236750000,665600000,-1,63.76185966,119.216922,50
4,729600,1236750000,204000000,-1,69.57220483,139.195132,50
4,729600,1236750000,2133000000,-1,47.01820064,90.86283064,50
4,729600,1236750000,3199000000,-1,45.33026385,88.14785504,50
6,729600,1236750000,204000000,-1,65.24546885,133.6143115,50
6,729600,1236750000,2133000000,-1,46.57869482,87.30674243,50
8,729600,1236750000,204000000,-1,66.08590794,135.2651784,50
8,729600,1236750000,2133000000,-1,46.57355833,87.31695604,50
8,729600,1236750000,3199000000,-1,45.96025538,86.14934206,50
8,729600,1236750000,665600000,-1,50.08960724,92.82995343,50
10,729600,1236750000,204000000,-1,65.46415305,133.6008039,50
10,729600,1236750000,2133000000,-1,46.19575214,86.69253993,50
10,729600,1236750000,3199000000,1,34.42725015,76.71018267,50
12,729600,1236750000,204000000,-1,65.67842507,134.7776585,50
12,729600,1236750000,2133000000,-1,46.29774857,88.17860866,50
12,729600,1236750000,3199000000,-1,45.738235,85.87208652,50
12,729600,1236750000,665600000,-1,49.80959582,93.6640923,50
2,729600,1134750000,204000000,-1,91.59342813,176.7257416,50
2,729600,1134750000,2133000000,-1,58.22459674,110.5519083,50
2,729600,1134750000,3199000000,-1,55.97173619,105.8668025,50
4,729600,1134750000,204000000,-1,69.82822418,139.8460317,50
4,729600,1134750000,2133000000,-1,47.16490221,89.65832591,50
4,729600,1134750000,3199000000,-1,45.13471818,87.98481035,50
4,729600,1134750000,665600000,1,39.87874174,88.95850229,50
6,729600,1134750000,204000000,-1,66.87692428,133.694401,50
6,729600,1134750000,2133000000,-1,45.37865043,86.15829682,50
6,729600,1134750000,3199000000,-1,44.79251742,85.14744306,50
8,729600,1134750000,204000000,-1,66.05872917,134.2519116,50
8,729600,1134750000,2133000000,-1,46.73768306,88.81456256,50
8,729600,1134750000,3199000000,-1,45.74320555,85.8174448,50
8,729600,1134750000,665600000,-1,49.69031167,93.24559641,50
10,729600,1134750000,204000000,-1,65.68470526,133.1485589,50
10,729600,1134750000,2133000000,-1,46.54682803,87.13451266,50
10,729600,1134750000,3199000000,1,34.44386315,76.80323815,50
10,729600,1134750000,665600000,-1,50.19839501,92.92779136,50
12,729600,1134750000,204000000,-1,65.34888077,133.1803732,50
12,729600,1134750000,2133000000,-1,46.38083434,88.07478285,50
12,729600,1134750000,3199000000,-1,45.69621015,86.78836179,50
2,729600,1032750000,204000000,-1,93.0519011,176.7822149,50
2,729600,1032750000,2133000000,-1,58.39373875,109.010282,50
2,729600,1032750000,3199000000,-1,54.77620196,103.7817628,50
2,729600,1032750000,665600000,1,48.00422692,106.4976645,50
4,729600,1032750000,204000000,-1,69.34506106,140.1087852,50
4,729600,1032750000,2133000000,-1,48.86124182,91.54236174,50
4,729600,1032750000,3199000000,-1,46.30448437,89.00946236,50
4,729600,1032750000,665600000,-1,53.25753808,98.36831546,50
6,729600,1032750000,204000000,-1,66.68370414,133.682766,50
6,729600,1032750000,2133000000,-1,45.53023744,86.25902033,50
6,729600,1032750000,3199000000,-1,44.85377431,85.0810039,50
6,729600,1032750000,665600000,-1,50.1094563,93.61766267,50
8,729600,1032750000,204000000,-1,66.21620011,135.6894007,50
8,729600,1032750000,2133000000,-1,47.72149086,88.55292511,50
8,729600,1032750000,3199000000,-1,45.90678144,85.95963097,50
8,729600,1032750000,665600000,-1,49.55639815,93.09210896,50
10,729600,1032750000,204000000,-1,66.86363983,132.9519291,50
10,729600,1032750000,2133000000,-1,46.50507164,87.25096059,50
10,729600,1032750000,3199000000,-1,45.87126708,85.98236322,50
10,729600,1032750000,665600000,-1,49.93857074,92.62245965,50
12,729600,1032750000,204000000,-1,67.24663639,133.8489339,50
12,729600,1032750000,2133000000,-1,46.43084669,88.35965729,50
12,729600,1032750000,3199000000,-1,45.82605624,86.98759198,50
12,729600,1032750000,665600000,1,37.64690423,83.79973674,50
2,729600,930750000,204000000,-1,90.73367524,176.0306551,50
2,729600,930750000,2133000000,-1,58.35638666,109.8198102,50
2,729600,930750000,3199000000,-1,54.97112012,105.3341987,50
2,729600,930750000,665600000,-1,62.96457243,119.8403323,50
4,729600,930750000,204000000,-1,69.72083664,139.1732969,50
4,729600,930750000,2133000000,-1,48.51085186,90.75977802,50
4,729600,930750000,3199000000,-1,46.1431067,87.84336972,50
4,729600,930750000,665600000,-1,52.30902243,97.43849325,50
6,729600,930750000,204000000,-1,66.62380743,133.647531,50
6,729600,930750000,2133000000,-1,46.69506359,87.61140013,50
6,729600,930750000,3199000000,-1,44.79464746,85.00758648,50
6,729600,930750000,665600000,-1,48.9342308,93.59743285,50
8,729600,930750000,204000000,-1,67.53805518,135.5725276,50
8,729600,930750000,2133000000,-1,46.45747375,88.43614793,50
8,729600,930750000,3199000000,-1,45.82361794,87.20158648,50
8,729600,930750000,665600000,-1,50.06086016,94.09465647,50
10,729600,930750000,204000000,-1,65.65976453,132.6807697,50
10,729600,930750000,2133000000,-1,46.69126081,87.36857605,50
10,729600,930750000,3199000000,-1,45.68786836,85.82443023,50
10,729600,930750000,665600000,-1,49.97457671,92.63518429,50
12,729600,930750000,204000000,-1,66.9848454,135.2153828,50
12,729600,930750000,2133000000,-1,47.54270887,89.03748012,50
12,729600,930750000,3199000000,-1,45.29184341,86.18451262,50
12,729600,930750000,665600000,-1,49.82547712,93.25739241,50
2,729600,828750000,204000000,-1,92.7504375,177.9442687,50
2,729600,828750000,2133000000,-1,58.40515327,110.6417627,50
2,729600,828750000,3199000000,-1,55.68823981,106.528919,50
2,729600,828750000,665600000,-1,64.89816403,119.6733325,50
4,729600,828750000,204000000,-1,70.94814467,141.86812,50
4,729600,828750000,2133000000,-1,47.2776866,90.80397654,50
4,729600,828750000,3199000000,-1,46.54432583,88.16614842,50
4,729600,828750000,665600000,-1,51.47149873,96.39176798,50
6,729600,828750000,204000000,-1,66.60001683,135.358804,50
6,729600,828750000,2133000000,-1,45.45534945,86.36124587,50
6,729600,828750000,3199000000,-1,44.7922349,85.02275229,50
6,729600,828750000,665600000,-1,48.95217323,93.40245128,50
8,729600,828750000,204000000,-1,67.52916241,135.9044998,50
8,729600,828750000,2133000000,-1,46.38031769,88.21382952,50
8,729600,828750000,3199000000,-1,45.68040872,87.06871819,50
8,729600,828750000,665600000,-1,50.19022822,93.56769133,50
10,729600,828750000,204000000,-1,65.94134736,133.7385767,50
10,729600,828750000,2133000000,-1,46.49833417,87.06678009,50
10,729600,828750000,3199000000,-1,45.97309494,86.20573902,50
10,729600,828750000,665600000,-1,49.72325945,92.60939407,50
12,729600,828750000,204000000,-1,67.0935905,134.9501076,50
12,729600,828750000,2133000000,-1,46.47114205,88.10965204,50
12,729600,828750000,3199000000,-1,45.85756874,86.93414903,50
12,729600,828750000,665600000,-1,51.01387906,94.62133718,50
2,729600,726750000,204000000,-1,92.05187631,177.8397338,50
2,729600,726750000,2133000000,-1,59.05464697,110.5556853,50
2,729600,726750000,3199000000,-1,56.37533522,106.1941199,50
2,729600,726750000,665600000,-1,64.79007363,118.7154241,50
4,729600,726750000,204000000,-1,71.42007494,141.1784813,50
4,729600,726750000,2133000000,-1,47.39208651,89.68200326,50
4,729600,726750000,3199000000,-1,45.25474906,88.11348224,50
4,729600,726750000,665600000,-1,51.31748056,96.63100147,50
6,729600,726750000,204000000,-1,66.7852664,134.3911567,50
6,729600,726750000,2133000000,-1,45.38915801,86.6450038,50
6,729600,726750000,3199000000,-1,44.82359266,85.05824423,50
6,729600,726750000,665600000,-1,49.00621033,92.08799672,50
8,729600,726750000,204000000,-1,67.21968985,136.8774073,50
8,729600,726750000,2133000000,-1,46.72201085,87.62011957,50
8,729600,726750000,3199000000,-1,46.18812752,86.58074045,50
8,729600,726750000,665600000,-1,50.11534429,94.07956815,50
10,729600,726750000,204000000,-1,65.848176,133.8742709,50
10,729600,726750000,2133000000,-1,46.47620869,87.26426172,50
10,729600,726750000,3199000000,-1,45.79065466,85.75453639,50
10,729600,726750000,665600000,-1,50.3196733,93.23584676,50
12,729600,726750000,204000000,-1,66.2263267,135.0425746,50
12,729600,726750000,2133000000,-1,46.63132024,87.48799205,50
12,729600,726750000,3199000000,-1,46.86216235,88.09616923,50
12,729600,726750000,665600000,-1,50.04201674,93.86506939,50
2,729600,624750000,204000000,-1,93.64600492,177.7603869,50
2,729600,624750000,2133000000,-1,58.30341196,110.4300098,50
2,729600,624750000,3199000000,-1,56.56755233,107.2811573,50
2,729600,624750000,665600000,-1,63.16799951,119.5987344,50
4,729600,624750000,204000000,-1,69.56823039,140.9706695,50
4,729600,624750000,2133000000,-1,47.71711326,90.60644078,50
4,729600,624750000,3199000000,-1,46.24813628,87.80996132,50
4,729600,624750000,665600000,-1,50.83076978,96.92533135,50
6,729600,624750000,204000000,-1,66.49251318,135.0086908,50
6,729600,624750000,2133000000,-1,46.63783216,87.48005748,50
6,729600,624750000,3199000000,-1,44.57924533,84.8739903,50
6,729600,624750000,665600000,-1,48.85520983,93.35515046,50
8,729600,624750000,204000000,-1,67.93944812,136.3358471,50
8,729600,624750000,2133000000,-1,46.51007223,88.29049468,50
8,729600,624750000,3199000000,-1,45.92619181,85.90091586,50
8,729600,624750000,665600000,-1,50.11974859,94.3599844,50
10,729600,624750000,204000000,-1,65.91599274,133.7810512,50
10,729600,624750000,2133000000,-1,46.58131886,88.32409763,50
10,729600,624750000,3199000000,-1,45.74037147,87.20061398,50
10,729600,624750000,665600000,-1,50.95751166,95.07208657,50
12,729600,624750000,204000000,-1,66.82027531,134.2818789,50
12,729600,624750000,2133000000,-1,47.28731108,87.94598937,50
12,729600,624750000,3199000000,-1,45.75408149,86.79714608,50
12,729600,624750000,665600000,-1,50.98504615,94.92878079,50
2,729600,522750000,204000000,-1,93.20899105,178.6664186,50
2,729600,522750000,2133000000,-1,57.53175306,111.1442719,50
2,729600,522750000,3199000000,-1,55.10566115,103.151505,50
2,729600,522750000,665600000,-1,65.2352736,120.0970821,50
4,729600,522750000,204000000,-1,70.09443951,141.1889436,50
4,729600,522750000,2133000000,-1,46.59105635,89.62468052,50
4,729600,522750000,3199000000,-1,46.11875463,87.56547952,50
4,729600,522750000,665600000,-1,51.49445558,97.31662369,50
6,729600,522750000,204000000,-1,66.74752378,135.1839719,50
6,729600,522750000,2133000000,-1,46.64913201,87.56446123,50
6,729600,522750000,3199000000,-1,44.93370223,86.18431306,50
6,729600,522750000,665600000,-1,48.86107779,93.22044492,50
8,729600,522750000,204000000,-1,67.2366426,136.5049222,50
8,729600,522750000,2133000000,-1,46.68957424,88.59677649,50
8,729600,522750000,3199000000,-1,46.96336246,88.32356429,50
8,729600,522750000,665600000,-1,50.28867841,94.30476427,50
10,729600,522750000,204000000,-1,67.18680692,134.8436127,50
