total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.7Gi,20Mi,2.4Gi,4.9Gi,2.9690237045288086
7.2Gi,2.1Gi,2.7Gi,20Mi,2.4Gi,4.8Gi,4.981441497802734
7.2Gi,2.2Gi,2.6Gi,20Mi,2.4Gi,4.7Gi,6.558398723602295
7.2Gi,2.3Gi,2.4Gi,20Mi,2.4Gi,4.6Gi,8.184249639511108
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.5Gi,9.75324821472168
7.2Gi,2.5Gi,2.2Gi,20Mi,2.4Gi,4.4Gi,11.275326251983643
7.2Gi,2.6Gi,2.2Gi,20Mi,2.4Gi,4.4Gi,12.89804482460022
7.2Gi,2.6Gi,2.1Gi,47Mi,2.4Gi,4.3Gi,14.93897557258606
7.2Gi,2.8Gi,2.0Gi,93Mi,2.4Gi,4.1Gi,17.28146195411682
7.2Gi,2.9Gi,1.8Gi,103Mi,2.5Gi,3.9Gi,18.888543128967285
7.2Gi,3.0Gi,1.7Gi,103Mi,2.5Gi,3.8Gi,20.454655647277832
7.2Gi,3.2Gi,1.5Gi,103Mi,2.5Gi,3.7Gi,21.98569893836975
7.2Gi,3.3Gi,1.5Gi,103Mi,2.5Gi,3.6Gi,23.611045837402344
7.2Gi,3.4Gi,1.3Gi,103Mi,2.5Gi,3.5Gi,25.271387100219727
7.2Gi,3.6Gi,1.1Gi,103Mi,2.5Gi,3.3Gi,26.844544887542725
7.2Gi,3.7Gi,1.0Gi,103Mi,2.5Gi,3.2Gi,28.485010147094727
7.2Gi,3.9Gi,871Mi,103Mi,2.5Gi,3.0Gi,30.03464365005493
7.2Gi,4.2Gi,551Mi,103Mi,2.5Gi,2.7Gi,31.69240951538086
7.2Gi,4.3Gi,396Mi,103Mi,2.5Gi,2.5Gi,33.23209810256958
7.2Gi,4.6Gi,147Mi,94Mi,2.4Gi,2.3Gi,34.72648024559021
7.2Gi,4.6Gi,127Mi,66Mi,2.4Gi,2.3Gi,36.805771589279175
7.2Gi,4.6Gi,126Mi,84Mi,2.4Gi,2.3Gi,38.827757120132446
7.2Gi,4.6Gi,104Mi,84Mi,2.4Gi,2.2Gi,40.698729276657104
7.2Gi,4.6Gi,124Mi,66Mi,2.4Gi,2.3Gi,43.197463512420654
7.2Gi,4.6Gi,122Mi,66Mi,2.4Gi,2.3Gi,45.842185258865356
7.2Gi,4.6Gi,121Mi,66Mi,2.4Gi,2.3Gi,47.90113615989685
7.2Gi,4.6Gi,113Mi,74Mi,2.4Gi,2.3Gi,50.163130044937134
7.2Gi,4.6Gi,102Mi,84Mi,2.4Gi,2.2Gi,52.78501343727112
7.2Gi,4.6Gi,110Mi,75Mi,2.4Gi,2.3Gi,54.650449991226196
7.2Gi,4.5Gi,264Mi,48Mi,2.4Gi,2.4Gi,56.88243007659912
