total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.4Gi,2.5Gi,20Mi,2.3Gi,4.5Gi,1.7554931640625
7.2Gi,2.7Gi,2.1Gi,81Mi,2.4Gi,4.2Gi,2.931682586669922
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,4.075868844985962
7.2Gi,3.5Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,5.2176172733306885
7.2Gi,4.1Gi,656Mi,103Mi,2.4Gi,2.7Gi,6.3642754554748535
7.2Gi,4.6Gi,145Mi,94Mi,2.4Gi,2.2Gi,7.508451700210571
7.2Gi,4.6Gi,154Mi,94Mi,2.4Gi,2.2Gi,8.651949644088745
7.2Gi,4.6Gi,155Mi,94Mi,2.4Gi,2.2Gi,9.792017936706543
7.2Gi,4.7Gi,117Mi,103Mi,2.4Gi,2.2Gi,10.9279203414917
7.2Gi,4.6Gi,118Mi,103Mi,2.4Gi,2.2Gi,12.054975271224976
7.2Gi,4.6Gi,129Mi,94Mi,2.4Gi,2.2Gi,13.195518970489502
7.2Gi,4.6Gi,120Mi,103Mi,2.4Gi,2.2Gi,14.328210830688477
7.2Gi,4.6Gi,129Mi,94Mi,2.4Gi,2.2Gi,15.46955394744873
7.2Gi,4.6Gi,119Mi,103Mi,2.4Gi,2.2Gi,16.61268401145935
7.2Gi,4.7Gi,118Mi,103Mi,2.4Gi,2.2Gi,17.74197793006897
7.2Gi,4.6Gi,129Mi,94Mi,2.4Gi,2.2Gi,19.032551765441895
7.2Gi,4.6Gi,128Mi,94Mi,2.4Gi,2.2Gi,20.17670512199402
7.2Gi,4.6Gi,119Mi,103Mi,2.4Gi,2.2Gi,21.31723690032959
7.2Gi,4.6Gi,121Mi,103Mi,2.4Gi,2.2Gi,22.436861038208008
7.2Gi,4.6Gi,128Mi,94Mi,2.4Gi,2.2Gi,23.570751667022705
7.2Gi,4.7Gi,126Mi,94Mi,2.4Gi,2.2Gi,24.710644960403442
7.2Gi,4.6Gi,128Mi,94Mi,2.4Gi,2.2Gi,25.85293960571289
