total,used,free,log_time
3.6Gi,0.0Ki,3.6Gi,4.111295223236084
3.6Gi,0.0Ki,3.6Gi,6.915353775024414
3.6Gi,0.0Ki,3.6Gi,9.382264852523804
3.6Gi,0.0Ki,3.6Gi,11.203139543533325
3.6Gi,0.0Ki,3.6Gi,13.361648797988892
3.6Gi,0.0Ki,3.6Gi,15.373719692230225
3.6Gi,0.0Ki,3.6Gi,17.212940216064453
3.6Gi,0.0Ki,3.6Gi,19.243005990982056
3.6Gi,0.0Ki,3.6Gi,21.02267289161682
3.6Gi,0.0Ki,3.6Gi,22.86257004737854
3.6Gi,0.0Ki,3.6Gi,24.774609804153442
3.6Gi,0.0Ki,3.6Gi,26.34874439239502
3.6Gi,0.0Ki,3.6Gi,28.64660668373108
3.6Gi,0.0Ki,3.6Gi,30.85277557373047
3.6Gi,0.0Ki,3.6Gi,32.629812240600586
3.6Gi,0.0Ki,3.6Gi,34.54881525039673
3.6Gi,0.0Ki,3.6Gi,37.51415991783142
3.6Gi,0.0Ki,3.6Gi,39.434242725372314
3.6Gi,0.0Ki,3.6Gi,40.97194743156433
3.6Gi,0.0Ki,3.6Gi,42.437774658203125
3.6Gi,0.0Ki,3.6Gi,43.80211782455444
3.6Gi,0.0Ki,3.6Gi,45.189247608184814
3.6Gi,0.0Ki,3.6Gi,46.55915975570679
3.6Gi,0.0Ki,3.6Gi,48.048011779785156
3.6Gi,0.0Ki,3.6Gi,49.4099280834198
3.6Gi,0.0Ki,3.6Gi,50.81759572029114
3.6Gi,0.0Ki,3.6Gi,52.189207792282104
3.6Gi,0.0Ki,3.6Gi,53.54680943489075
3.6Gi,0.0Ki,3.6Gi,54.992820739746094
3.6Gi,0.0Ki,3.6Gi,56.36561346054077
3.6Gi,0.0Ki,3.6Gi,57.91347002983093
3.6Gi,0.0Ki,3.6Gi,59.40572166442871
3.6Gi,0.0Ki,3.6Gi,60.811376094818115
3.6Gi,0.0Ki,3.6Gi,62.418506145477295
3.6Gi,0.0Ki,3.6Gi,63.891408920288086
3.6Gi,0.0Ki,3.6Gi,65.31140112876892
3.6Gi,0.0Ki,3.6Gi,66.79511594772339
3.6Gi,0.0Ki,3.6Gi,68.17753148078918
3.6Gi,0.0Ki,3.6Gi,69.55765199661255
3.6Gi,0.0Ki,3.6Gi,71.09653067588806
3.6Gi,0.0Ki,3.6Gi,72.44011998176575
3.6Gi,0.0Ki,3.6Gi,73.9139313697815
3.6Gi,0.0Ki,3.6Gi,75.2602949142456
3.6Gi,0.0Ki,3.6Gi,76.7654676437378
3.6Gi,0.0Ki,3.6Gi,78.30393838882446
3.6Gi,0.0Ki,3.6Gi,79.78568840026855
3.6Gi,0.0Ki,3.6Gi,81.18571496009827
3.6Gi,0.0Ki,3.6Gi,82.66672134399414
3.6Gi,0.0Ki,3.6Gi,84.06900191307068
3.6Gi,0.0Ki,3.6Gi,85.41819500923157
3.6Gi,0.0Ki,3.6Gi,86.82328653335571
3.6Gi,0.0Ki,3.6Gi,88.22203922271729
3.6Gi,0.0Ki,3.6Gi,89.59448552131653
3.6Gi,0.0Ki,3.6Gi,91.03299188613892
3.6Gi,0.0Ki,3.6Gi,92.5426037311554
3.6Gi,0.0Ki,3.6Gi,93.95739221572876
3.6Gi,0.0Ki,3.6Gi,95.55910563468933
3.6Gi,0.0Ki,3.6Gi,96.93651056289673
3.6Gi,0.0Ki,3.6Gi,98.36814546585083
3.6Gi,0.0Ki,3.6Gi,99.85323786735535
3.6Gi,0.0Ki,3.6Gi,101.31538414955139
3.6Gi,0.0Ki,3.6Gi,102.7432873249054
3.6Gi,0.0Ki,3.6Gi,104.22486710548401
3.6Gi,0.0Ki,3.6Gi,105.74766874313354
3.6Gi,0.0Ki,3.6Gi,107.23905491828918
3.6Gi,0.0Ki,3.6Gi,108.6705470085144
3.6Gi,0.0Ki,3.6Gi,110.14717769622803
3.6Gi,0.0Ki,3.6Gi,111.52814888954163
3.6Gi,0.0Ki,3.6Gi,112.92653131484985
3.6Gi,0.0Ki,3.6Gi,114.41603350639343
3.6Gi,0.0Ki,3.6Gi,115.80722498893738
3.6Gi,0.0Ki,3.6Gi,117.25689935684204
3.6Gi,0.0Ki,3.6Gi,118.60507369041443
3.6Gi,0.0Ki,3.6Gi,119.96455574035645
3.6Gi,0.0Ki,3.6Gi,121.33620810508728
3.6Gi,0.0Ki,3.6Gi,122.71764850616455
3.6Gi,0.0Ki,3.6Gi,124.09899425506592
3.6Gi,0.0Ki,3.6Gi,125.49087357521057
3.6Gi,0.0Ki,3.6Gi,126.82938981056213
3.6Gi,0.0Ki,3.6Gi,128.31481170654297
3.6Gi,0.0Ki,3.6Gi,129.65358352661133
3.6Gi,0.0Ki,3.6Gi,131.23259615898132
3.6Gi,0.0Ki,3.6Gi,132.8020555973053
3.6Gi,0.0Ki,3.6Gi,134.14282655715942
3.6Gi,0.0Ki,3.6Gi,135.52977514266968
3.6Gi,0.0Ki,3.6Gi,136.95129489898682
3.6Gi,0.0Ki,3.6Gi,138.50579595565796
3.6Gi,0.0Ki,3.6Gi,140.04532742500305
3.6Gi,0.0Ki,3.6Gi,141.51333284378052
3.6Gi,0.0Ki,3.6Gi,143.1431541442871
3.6Gi,0.0Ki,3.6Gi,145.11975193023682
3.6Gi,0.0Ki,3.6Gi,147.09613037109375
3.6Gi,0.0Ki,3.6Gi,149.2580316066742
3.6Gi,0.0Ki,3.6Gi,151.57752513885498
3.6Gi,0.0Ki,3.6Gi,153.73369789123535
3.6Gi,0.0Ki,3.6Gi,155.84057712554932
3.6Gi,0.0Ki,3.6Gi,157.99135851860046
3.6Gi,0.0Ki,3.6Gi,160.62905621528625
3.6Gi,0.0Ki,3.6Gi,163.75129508972168
3.6Gi,0.0Ki,3.6Gi,166.29123067855835
3.6Gi,0.0Ki,3.6Gi,168.41036343574524
3.6Gi,0.0Ki,3.6Gi,170.51849055290222
3.6Gi,0.0Ki,3.6Gi,172.3832652568817
3.6Gi,0.0Ki,3.6Gi,174.69463324546814
3.6Gi,5.0Mi,3.6Gi,177.45812463760376
3.6Gi,5.0Mi,3.6Gi,179.63361883163452
3.6Gi,5.0Mi,3.6Gi,182.04251289367676
3.6Gi,5.0Mi,3.6Gi,183.74679374694824
3.6Gi,5.0Mi,3.6Gi,185.47956895828247
