1,2,log_time
"{'val': 0, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 0, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",0.12792205810546875
"{'val': 0, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 0, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",0.12792205810546875
"{'val': 0, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 0, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",0.6829407215118408
"{'val': 2, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 2, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",1.8381588459014893
"{'val': 14, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 14, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",2.9864745140075684
"{'val': 10, 'frq': 622000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 10, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",4.138478755950928
"{'val': 14, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 14, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",5.28846001625061
"{'val': 45, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 45, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",6.440617322921753
"{'val': 22, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 22, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",7.587059259414673
"{'val': 99, 'frq': 621000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 99, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",8.759456157684326
"{'val': 99, 'frq': 618000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 99, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",9.941982746124268
"{'val': 99, 'frq': 620000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 99, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",11.120814085006714
"{'val': 78, 'frq': 620000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 78, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",12.280506134033203
"{'val': 99, 'frq': 618000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 99, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",13.44181752204895
"{'val': 99, 'frq': 617000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 99, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",14.605754137039185
"{'val': 99, 'frq': 620000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 99, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",15.774835586547852
"{'val': 31, 'frq': 619000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 31, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",16.93584108352661
"{'val': 99, 'frq': 617000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 99, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",18.09593915939331
"{'val': 99, 'frq': 624000, 'min_freq': 624750000, 'max_freq': 624750000}","{'val': 99, 'frq': 0, 'min_freq': 624750000, 'max_freq': 624750000}",19.254245281219482
