epoch,time,loss,accuracy,epochtime_ms,log_time
0,null,":",null,5567.7939453125,23.1308913230896
0,null,":",null,66.43424224853516,23.198262929916382
0,null,":",null,20.493215560913086,23.21888279914856
0,null,":",null,20.72256088256836,23.239746809005737
0,null,":",null,21.83964729309082,23.261744022369385
0,null,":",null,22.225919723510742,23.28412890434265
0,null,":",null,20.847423553466797,23.30513286590576
0,null,":",null,20.592639923095703,23.325884580612183
0,null,":",null,21.774335861206055,23.347820281982422
0,null,":",null,21.135360717773438,23.369084358215332
0,null,":",null,20.26188850402832,23.389475345611572
0,null,":",null,19.958879470825195,23.40958857536316
0,null,":",null,20.05606460571289,23.429791688919067
0,null,":",null,20.240543365478516,23.450188398361206
0,null,":",null,20.37433624267578,23.470726251602173
0,null,":",null,20.24857521057129,23.491143226623535
0,null,":",null,20.483295440673828,23.5117769241333
0,null,":",null,20.2739200592041,23.532182693481445
0,null,":",null,20.306943893432617,23.55262327194214
0,null,":",null,20.56483268737793,23.57333731651306
0,null,":",null,20.281152725219727,23.593790531158447
0,null,":",null,20.20966339111328,23.6141619682312
0,null,":",null,20.171775817871094,23.634458541870117
0,null,":",null,20.453407287597656,23.655038595199585
0,null,":",null,20.361215591430664,23.67552423477173
0,null,":",null,19.912704467773438,23.695587635040283
0,null,":",null,20.24959945678711,23.7159583568573
0,null,":",null,27.898656845092773,23.743987321853638
0,null,":",null,28.10348892211914,23.77222490310669
0,null,":",null,20.10419273376465,23.79246187210083
0,null,":",null,19.920896530151367,23.81251311302185
0,null,":",null,24.471616744995117,23.837114810943604
0,null,":",null,35.58707046508789,23.872839212417603
0,null,":",null,19.6495361328125,23.892624139785767
0,null,":",null,19.78451156616211,23.912551641464233
0,null,":",null,20.01535987854004,23.932714462280273
0,null,":",null,34.328575134277344,23.96721839904785
0,null,":",null,20.3175048828125,23.987671375274658
0,null,":",null,19.868000030517578,24.00766944885254
0,null,":",null,20.679616928100586,24.02847456932068
0,null,":",null,33.38102340698242,24.061989068984985
0,null,":",null,24.127487182617188,24.086249828338623
0,null,":",null,22.035295486450195,24.1084144115448
0,null,":",null,19.807231903076172,24.12836480140686
