total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,3.2437562942504883
3.6Gi,3.0Mi,3.6Gi,4.9360151290893555
3.6Gi,3.0Mi,3.6Gi,7.154818773269653
3.6Gi,3.0Mi,3.6Gi,8.941764116287231
3.6Gi,3.0Mi,3.6Gi,10.573217630386353
3.6Gi,3.0Mi,3.6Gi,12.178235530853271
3.6Gi,3.0Mi,3.6Gi,13.533615350723267
3.6Gi,3.0Mi,3.6Gi,15.477108001708984
3.6Gi,3.0Mi,3.6Gi,17.1058292388916
3.6Gi,3.0Mi,3.6Gi,18.949930429458618
3.6Gi,3.0Mi,3.6Gi,20.726948022842407
3.6Gi,3.0Mi,3.6Gi,22.045120239257812
3.6Gi,3.0Mi,3.6Gi,23.29782009124756
3.6Gi,3.0Mi,3.6Gi,24.61416220664978
3.6Gi,3.0Mi,3.6Gi,25.92025899887085
3.6Gi,3.0Mi,3.6Gi,27.199763774871826
3.6Gi,3.0Mi,3.6Gi,28.42051076889038
3.6Gi,3.0Mi,3.6Gi,29.722609043121338
3.6Gi,3.0Mi,3.6Gi,30.962873458862305
3.6Gi,3.0Mi,3.6Gi,32.35094618797302
3.6Gi,3.0Mi,3.6Gi,33.61175489425659
3.6Gi,3.0Mi,3.6Gi,34.90394139289856
3.6Gi,3.0Mi,3.6Gi,36.147289514541626
3.6Gi,3.0Mi,3.6Gi,37.44950604438782
3.6Gi,3.0Mi,3.6Gi,38.73847484588623
3.6Gi,3.0Mi,3.6Gi,40.00370740890503
3.6Gi,3.0Mi,3.6Gi,41.28523325920105
3.6Gi,3.0Mi,3.6Gi,42.54189682006836
3.6Gi,3.0Mi,3.6Gi,43.794421672821045
3.6Gi,3.0Mi,3.6Gi,45.07523536682129
3.6Gi,3.0Mi,3.6Gi,46.31778931617737
3.6Gi,3.0Mi,3.6Gi,47.59731340408325
3.6Gi,3.0Mi,3.6Gi,48.84529376029968
3.6Gi,3.0Mi,3.6Gi,50.08386158943176
3.6Gi,3.0Mi,3.6Gi,51.333128690719604
3.6Gi,3.0Mi,3.6Gi,52.57050156593323
3.6Gi,3.0Mi,3.6Gi,53.8292133808136
3.6Gi,3.0Mi,3.6Gi,55.07339906692505
