total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,2.0020906925201416
7.2Gi,2.7Gi,2.2Gi,56Mi,2.3Gi,4.2Gi,3.2767834663391113
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,4.59240460395813
7.2Gi,3.5Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,5.9024341106414795
7.2Gi,4.0Gi,799Mi,103Mi,2.4Gi,2.9Gi,7.121501684188843
7.2Gi,4.6Gi,171Mi,94Mi,2.4Gi,2.2Gi,8.356788158416748
7.2Gi,4.6Gi,183Mi,94Mi,2.4Gi,2.3Gi,9.611963748931885
7.2Gi,4.6Gi,227Mi,94Mi,2.4Gi,2.3Gi,10.91942572593689
7.2Gi,4.6Gi,208Mi,103Mi,2.4Gi,2.3Gi,12.151103496551514
7.2Gi,4.6Gi,186Mi,103Mi,2.4Gi,2.3Gi,13.391860008239746
7.2Gi,4.6Gi,194Mi,94Mi,2.4Gi,2.3Gi,14.60013747215271
7.2Gi,4.6Gi,194Mi,94Mi,2.4Gi,2.3Gi,15.9279305934906
7.2Gi,4.6Gi,182Mi,103Mi,2.4Gi,2.3Gi,17.153728008270264
7.2Gi,4.6Gi,185Mi,103Mi,2.4Gi,2.3Gi,18.39191198348999
7.2Gi,4.6Gi,185Mi,103Mi,2.4Gi,2.3Gi,19.759806394577026
7.2Gi,4.6Gi,185Mi,103Mi,2.4Gi,2.3Gi,20.985243320465088
7.2Gi,4.6Gi,194Mi,94Mi,2.4Gi,2.3Gi,22.211670875549316
7.2Gi,4.6Gi,184Mi,103Mi,2.4Gi,2.3Gi,23.439378261566162
7.2Gi,4.6Gi,184Mi,103Mi,2.4Gi,2.3Gi,24.77415943145752
7.2Gi,4.6Gi,184Mi,103Mi,2.4Gi,2.3Gi,26.003690242767334
7.2Gi,4.6Gi,192Mi,94Mi,2.4Gi,2.3Gi,27.22106099128723
7.2Gi,4.6Gi,183Mi,103Mi,2.4Gi,2.3Gi,28.445756435394287
7.2Gi,4.6Gi,181Mi,103Mi,2.4Gi,2.3Gi,29.77497124671936
