files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20156/722637,78M/2G,2.79%,0.70139,seconds,16.521622896194458
23080,1,0/722637,0/2G,0%,1.4453,seconds,19.566450834274292
23080,1,20399/722637,79M/2G,2.82%,0.84345,seconds,141.1952257156372
