total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.263345718383789
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.977396726608276
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,7.085107088088989
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,9.02448034286499
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,10.859745264053345
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,12.401121854782104
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,14.064076662063599
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,15.726524591445923
7.2Gi,2.6Gi,3.8Gi,20Mi,788Mi,4.4Gi,17.311901807785034
7.2Gi,2.1Gi,4.5Gi,20Mi,589Mi,4.8Gi,19.296960830688477
7.2Gi,2.2Gi,4.4Gi,20Mi,600Mi,4.8Gi,20.564348220825195
7.2Gi,2.2Gi,4.4Gi,20Mi,614Mi,4.7Gi,22.272878646850586
7.2Gi,2.3Gi,4.2Gi,84Mi,706Mi,4.6Gi,24.783942222595215
7.2Gi,2.3Gi,4.1Gi,103Mi,747Mi,4.6Gi,26.274027585983276
7.2Gi,2.3Gi,4.1Gi,103Mi,772Mi,4.6Gi,27.529450178146362
7.2Gi,2.4Gi,4.0Gi,103Mi,795Mi,4.5Gi,28.81297731399536
7.2Gi,2.4Gi,4.0Gi,103Mi,817Mi,4.5Gi,30.12610173225403
7.2Gi,2.4Gi,3.9Gi,103Mi,844Mi,4.4Gi,31.374250411987305
7.2Gi,2.5Gi,3.8Gi,103Mi,868Mi,4.4Gi,32.6228289604187
7.2Gi,2.5Gi,3.8Gi,103Mi,889Mi,4.4Gi,33.8991219997406
7.2Gi,2.6Gi,3.7Gi,103Mi,913Mi,4.3Gi,35.27196288108826
7.2Gi,2.6Gi,3.7Gi,103Mi,939Mi,4.3Gi,36.55830454826355
7.2Gi,2.6Gi,3.6Gi,103Mi,965Mi,4.3Gi,37.81845283508301
7.2Gi,2.6Gi,3.6Gi,103Mi,978Mi,4.3Gi,39.041452407836914
7.2Gi,2.6Gi,3.5Gi,103Mi,991Mi,4.2Gi,40.397886753082275
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.2Gi,41.828972816467285
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.1Gi,43.17901372909546
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,44.474806785583496
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,45.88969564437866
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,47.29237914085388
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,48.56366968154907
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,49.842161655426025
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,51.08108878135681
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,52.36819052696228
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,53.64015078544617
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,54.90697169303894
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,56.31456470489502
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,57.57165861129761
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,58.85909128189087
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,60.097251415252686
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,61.34243130683899
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,62.58607840538025
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,63.88810396194458
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,65.1405930519104
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,66.39113688468933
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,67.62075543403625
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,68.86869716644287
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,70.15047144889832
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,71.3863639831543
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,72.63345503807068
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,73.91152143478394
7.2Gi,3.4Gi,2.4Gi,103Mi,1.5Gi,3.5Gi,75.16472792625427
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,76.56454563140869
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,77.83882331848145
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,79.14952993392944
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,80.38415265083313
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,81.66693639755249
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,82.91889643669128
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,84.2393205165863
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,85.61187958717346
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,87.1720700263977
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,88.4632408618927
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,89.82068467140198
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.3Gi,91.11103439331055
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.2Gi,92.37947487831116
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.2Gi,93.68831849098206
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.1Gi,94.95938730239868
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,96.2759063243866
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,97.562175989151
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,98.81730318069458
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,100.23208427429199
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.0Gi,101.49558544158936
7.2Gi,3.9Gi,1.5Gi,103Mi,1.7Gi,3.0Gi,102.78082489967346
7.2Gi,4.4Gi,1.0Gi,103Mi,1.8Gi,2.5Gi,104.18805480003357
7.2Gi,4.9Gi,511Mi,103Mi,1.8Gi,2.0Gi,105.46663451194763
7.2Gi,4.9Gi,488Mi,103Mi,1.8Gi,2.0Gi,106.90689206123352
7.2Gi,4.9Gi,452Mi,103Mi,1.8Gi,1.9Gi,108.18614387512207
7.2Gi,4.9Gi,415Mi,103Mi,1.8Gi,1.9Gi,109.51049709320068
7.2Gi,4.9Gi,362Mi,103Mi,1.9Gi,1.9Gi,110.98169374465942
7.2Gi,5.0Gi,318Mi,103Mi,1.9Gi,1.9Gi,112.28046250343323
7.2Gi,5.0Gi,258Mi,103Mi,1.9Gi,1.8Gi,113.66122889518738
7.2Gi,5.2Gi,113Mi,94Mi,1.9Gi,1.7Gi,115.17010378837585
7.2Gi,5.2Gi,97Mi,94Mi,1.9Gi,1.7Gi,116.82029557228088
7.2Gi,5.2Gi,90Mi,94Mi,1.9Gi,1.7Gi,118.76978063583374
7.2Gi,5.2Gi,79Mi,94Mi,1.9Gi,1.7Gi,120.67312622070312
7.2Gi,5.2Gi,101Mi,94Mi,1.9Gi,1.7Gi,122.53770446777344
7.2Gi,5.2Gi,96Mi,93Mi,1.9Gi,1.7Gi,124.01976490020752
7.2Gi,5.2Gi,90Mi,94Mi,1.9Gi,1.7Gi,125.49757385253906
7.2Gi,5.2Gi,93Mi,94Mi,1.9Gi,1.7Gi,126.9648187160492
7.2Gi,5.2Gi,85Mi,94Mi,1.9Gi,1.7Gi,128.6870777606964
7.2Gi,5.2Gi,109Mi,94Mi,1.9Gi,1.7Gi,130.4757730960846
7.2Gi,5.2Gi,102Mi,94Mi,1.9Gi,1.7Gi,132.16448307037354
7.2Gi,5.2Gi,95Mi,94Mi,1.9Gi,1.7Gi,133.74291801452637
7.2Gi,5.2Gi,92Mi,94Mi,1.9Gi,1.7Gi,135.36812782287598
7.2Gi,5.2Gi,86Mi,94Mi,1.9Gi,1.7Gi,137.04655528068542
7.2Gi,5.2Gi,98Mi,94Mi,1.9Gi,1.7Gi,138.68744564056396
7.2Gi,5.0Gi,303Mi,29Mi,1.8Gi,1.9Gi,140.33792543411255
