total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,2.3555140495300293
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,3.7174980640411377
7.2Gi,2.1Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,5.105466604232788
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.8Gi,6.3980631828308105
7.2Gi,2.3Gi,2.5Gi,20Mi,2.3Gi,4.7Gi,7.700833320617676
7.2Gi,2.3Gi,2.5Gi,20Mi,2.3Gi,4.6Gi,8.996189832687378
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,10.247300386428833
7.2Gi,2.5Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,11.496991634368896
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,12.720898866653442
7.2Gi,2.6Gi,2.2Gi,29Mi,2.3Gi,4.3Gi,14.31218934059143
7.2Gi,2.9Gi,1.8Gi,98Mi,2.4Gi,3.9Gi,16.292773962020874
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,17.562986850738525
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.7Gi,19.039831399917603
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,20.29518485069275
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.6Gi,21.70348882675171
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,22.98830556869507
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,24.290815591812134
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,25.640124797821045
7.2Gi,3.7Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,26.8880558013916
7.2Gi,4.3Gi,494Mi,103Mi,2.4Gi,2.6Gi,28.12290096282959
7.2Gi,4.6Gi,118Mi,103Mi,2.4Gi,2.2Gi,29.455119848251343
7.2Gi,4.6Gi,179Mi,103Mi,2.4Gi,2.3Gi,31.084845781326294
7.2Gi,4.6Gi,179Mi,103Mi,2.4Gi,2.3Gi,32.430336713790894
7.2Gi,4.6Gi,161Mi,94Mi,2.4Gi,2.3Gi,33.724679470062256
7.2Gi,4.6Gi,162Mi,84Mi,2.4Gi,2.3Gi,35.168160915374756
7.2Gi,4.6Gi,144Mi,103Mi,2.4Gi,2.3Gi,36.537781953811646
7.2Gi,4.6Gi,162Mi,84Mi,2.4Gi,2.3Gi,38.113710165023804
7.2Gi,4.6Gi,160Mi,84Mi,2.4Gi,2.3Gi,39.64151334762573
7.2Gi,4.6Gi,152Mi,94Mi,2.4Gi,2.3Gi,41.03014874458313
7.2Gi,4.6Gi,150Mi,93Mi,2.4Gi,2.3Gi,42.52165389060974
7.2Gi,4.6Gi,159Mi,84Mi,2.4Gi,2.3Gi,43.9264280796051
7.2Gi,4.6Gi,152Mi,94Mi,2.4Gi,2.3Gi,45.41027498245239
