total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.3Gi,2.4Gi,20Mi,2.5Gi,4.7Gi,2.4240543842315674
7.2Gi,2.5Gi,2.2Gi,20Mi,2.5Gi,4.4Gi,3.6662182807922363
7.2Gi,2.7Gi,2.0Gi,57Mi,2.5Gi,4.2Gi,4.94408106803894
7.2Gi,3.1Gi,1.5Gi,103Mi,2.6Gi,3.7Gi,6.480370044708252
7.2Gi,3.5Gi,1.1Gi,103Mi,2.6Gi,3.4Gi,7.725694417953491
7.2Gi,4.0Gi,646Mi,103Mi,2.6Gi,2.9Gi,8.920273780822754
7.2Gi,4.6Gi,108Mi,94Mi,2.5Gi,2.3Gi,10.175618648529053
7.2Gi,4.6Gi,126Mi,103Mi,2.5Gi,2.3Gi,11.637062549591064
7.2Gi,4.6Gi,127Mi,103Mi,2.5Gi,2.3Gi,12.825673580169678
7.2Gi,4.6Gi,109Mi,93Mi,2.5Gi,2.3Gi,14.032103061676025
7.2Gi,4.6Gi,98Mi,103Mi,2.5Gi,2.3Gi,15.224937438964844
7.2Gi,4.6Gi,101Mi,103Mi,2.5Gi,2.3Gi,16.38624882698059
7.2Gi,4.6Gi,100Mi,103Mi,2.5Gi,2.3Gi,17.53903317451477
7.2Gi,4.6Gi,98Mi,103Mi,2.5Gi,2.3Gi,18.75047779083252
7.2Gi,4.6Gi,100Mi,103Mi,2.5Gi,2.3Gi,19.960646629333496
7.2Gi,4.6Gi,99Mi,103Mi,2.5Gi,2.3Gi,21.143582582473755
7.2Gi,4.6Gi,107Mi,94Mi,2.5Gi,2.3Gi,22.30750012397766
7.2Gi,4.6Gi,97Mi,103Mi,2.5Gi,2.3Gi,23.550612688064575
7.2Gi,4.6Gi,99Mi,103Mi,2.5Gi,2.3Gi,24.80822205543518
7.2Gi,4.6Gi,106Mi,94Mi,2.5Gi,2.3Gi,26.174386024475098
7.2Gi,4.6Gi,93Mi,99Mi,2.5Gi,2.3Gi,27.396546840667725
7.2Gi,4.6Gi,92Mi,94Mi,2.5Gi,2.3Gi,28.599855422973633
