total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,3.8503105640411377
3.6Gi,4.0Mi,3.6Gi,5.426897764205933
3.6Gi,4.0Mi,3.6Gi,6.940279722213745
3.6Gi,4.0Mi,3.6Gi,8.623754501342773
3.6Gi,4.0Mi,3.6Gi,10.109914302825928
3.6Gi,4.0Mi,3.6Gi,11.702586650848389
3.6Gi,4.0Mi,3.6Gi,13.406071186065674
3.6Gi,4.0Mi,3.6Gi,15.00998044013977
3.6Gi,4.0Mi,3.6Gi,16.505688428878784
3.6Gi,4.0Mi,3.6Gi,17.89389395713806
3.6Gi,4.0Mi,3.6Gi,19.869561672210693
3.6Gi,4.0Mi,3.6Gi,21.249757528305054
3.6Gi,4.0Mi,3.6Gi,23.037197828292847
3.6Gi,4.0Mi,3.6Gi,24.59384775161743
3.6Gi,4.0Mi,3.6Gi,25.941821336746216
3.6Gi,4.0Mi,3.6Gi,27.508182525634766
3.6Gi,4.0Mi,3.6Gi,29.031718492507935
3.6Gi,4.0Mi,3.6Gi,30.786315202713013
3.6Gi,4.0Mi,3.6Gi,32.43121337890625
3.6Gi,4.0Mi,3.6Gi,33.9029176235199
3.6Gi,4.0Mi,3.6Gi,35.4313588142395
3.6Gi,4.0Mi,3.6Gi,37.02117466926575
3.6Gi,4.0Mi,3.6Gi,38.76994252204895
3.6Gi,4.0Mi,3.6Gi,40.5367865562439
3.6Gi,4.0Mi,3.6Gi,42.6262743473053
3.6Gi,4.0Mi,3.6Gi,43.997565507888794
3.6Gi,4.0Mi,3.6Gi,45.315590143203735
3.6Gi,4.0Mi,3.6Gi,46.88177227973938
3.6Gi,4.0Mi,3.6Gi,48.18072962760925
3.6Gi,4.0Mi,3.6Gi,49.31612253189087
3.6Gi,4.0Mi,3.6Gi,50.638389110565186
3.6Gi,4.0Mi,3.6Gi,51.96343493461609
3.6Gi,4.0Mi,3.6Gi,53.25133752822876
3.6Gi,4.0Mi,3.6Gi,54.544069051742554
3.6Gi,4.0Mi,3.6Gi,55.87622046470642
3.6Gi,4.0Mi,3.6Gi,57.16976189613342
3.6Gi,4.0Mi,3.6Gi,58.53078889846802
3.6Gi,4.0Mi,3.6Gi,59.87485337257385
3.6Gi,4.0Mi,3.6Gi,61.069446086883545
3.6Gi,4.0Mi,3.6Gi,62.271830797195435
3.6Gi,4.0Mi,3.6Gi,63.55362892150879
