cores,cpu,gpu,mem,observed_power,predicted_power,observed_time,predicted_time
12,729600,828750000,2133000000,28.08,28.801086461955563,181.9319000244141,299.22723923487155
12,729600,726750000,2133000000,26.891,27.23422361053811,99.71036529541016,337.3608087322915
12,729600,624750000,2133000000,25.994,25.66736075912065,105.9677734375,387.3283911008716
12,729600,522750000,2133000000,23.382,24.100497907703197,122.74396514892578,455.8062142310649
12,729600,420750000,2133000000,22.488,22.53363505628574,142.86151123046875,555.747291000252
12,729600,318750000,2133000000,20.583,20.96677220486828,183.449951171875,716.1401686546491
12,729600,216750000,2133000000,18.375,19.399909353450823,260.9490966796875,1018.5171602197688
12,729600,114750000,2133000000,16.166,17.833046502033365,471.5060119628906,1820.6599177115224
12,883200,1300500000,2133000000,35.906,36.68822110567573,148.79974365234375,206.30434980509983
12,883200,1236750000,2133000000,36.198,35.708931823539814,80.70703887939453,215.99534366701343
12,883200,1134750000,2133000000,24.563,34.14206897212236,84.7389144897461,233.6604874647365
12,883200,1032750000,2133000000,24.463,32.575206120704905,84.89469146728516,254.65017337806876
12,883200,930750000,2133000000,30.478,31.008343269287444,95.66345977783205,280.0211057590068
12,883200,828750000,2133000000,28.093,29.44148041786999,103.73641967773438,311.3364566235836
12,883200,726750000,2133000000,27.494,27.87461756645253,103.09593963623048,351.01322681366963
12,883200,624750000,2133000000,24.986,26.307754715035077,111.4169921875,403.0029122462511
12,883200,522750000,2133000000,23.988,24.740891863617616,121.24671936035156,474.251916398298
12,883200,420750000,2133000000,22.483,23.17402901220016,138.5912322998047,578.2374385453676
12,883200,318750000,2133000000,19.976,21.607166160782704,179.69920349121094,745.1211431314455
12,883200,216750000,2133000000,18.776,20.04030330936525,257.4356689453125,1059.734817204379
12,883200,114750000,2133000000,16.156,18.473440457947788,469.7212524414063,1894.338927653456
12,1036800,1300500000,2133000000,37.61,37.32861506159015,78.76771545410156,213.28860720631155
12,1036800,1236750000,2133000000,37.411,36.34932577945423,84.48489379882812,223.30768138097235
12,1036800,1134750000,2133000000,34.604,34.78246292803678,81.10384368896484,241.57086352073367
12,1036800,1032750000,2133000000,31.903,33.215600076619324,86.78028869628906,263.2711373074083
12,1036800,930750000,2133000000,29.885,31.648737225201863,86.7476806640625,289.50098091549506
12,1036800,828750000,2133000000,28.086,30.08187437378441,90.42291259765624,321.8764862133356
12,1036800,726750000,2133000000,25.574,28.51501152236695,97.24400329589844,362.8964795401033
12,1036800,624750000,2133000000,26.094,26.948148670949493,103.97936248779295,416.64623132907633
12,1036800,522750000,2133000000,24.59,25.381285819532035,122.04300689697266,490.30730960873126
12,1036800,420750000,2133000000,20.377,23.814422968114577,140.00326538085938,597.8131727149743
12,1036800,318750000,2133000000,20.683,22.247560116697123,179.98646545410156,770.3465824575266
12,1036800,216750000,2133000000,18.474,20.680697265279665,259.9501647949219,1095.611233515396
12,1036800,114750000,2133000000,16.256,19.113834413862207,468.0405883789063,1958.4701526536376
12,1190400,1300500000,2133000000,39.526,37.969009017504575,75.4636459350586,219.49553390161287
12,1190400,1236750000,2133000000,38.504,36.98971973536866,77.6704330444336,229.80617385548456
12,1190400,1134750000,2133000000,26.367,35.4228568839512,81.30989074707031,248.60083413769905
12,1190400,1032750000,2133000000,26.569,33.855994032533744,83.78707122802734,270.9326091115495
12,1190400,930750000,2133000000,28.786,32.28913118111629,86.1971206665039,297.925769235399
12,1190400,828750000,2133000000,29.289,30.722268329698828,94.3542709350586,331.2434363802277
12,1190400,726750000,2133000000,27.494,29.155405478281374,96.36886596679688,373.4571554055027
12,1190400,624750000,2133000000,26.094,27.58854262686392,104.49187469482422,428.7710824854798
12,1190400,522750000,2133000000,20.06,26.021679775446454,120.49394989013672,504.5757769627708
12,1190400,420750000,2133000000,22.383,24.454816924029004,140.81549072265625,615.2101757201003
12,1190400,318750000,2133000000,20.482,22.887954072611542,178.7632293701172,792.7644923024002
12,1190400,216750000,2133000000,18.776,21.321091221194088,251.4391632080078,1127.494692749582
12,1190400,114750000,2133000000,16.156,19.75422836977663,466.9075622558594,2015.4637297212507
12,1344000,1300500000,2133000000,36.507,38.609402973419,76.84454345703125,225.09698969331723
12,1344000,1236750000,2133000000,36.306,37.63011369128308,79.06755065917969,235.6707538796468
12,1344000,1134750000,2133000000,34.794,36.06325083986562,82.0143051147461,254.9450478784093
12,1344000,1032750000,2133000000,33.401,34.49638798844816,85.98368072509766,277.846722603944
12,1344000,930750000,2133000000,30.685,32.92952513703071,87.37987518310547,305.5287395369708
12,1344000,828750000,2133000000,29.792,31.362662285613247,92.17062377929688,339.69666288645703
12,1344000,726750000,2133000000,26.282,29.795799434195796,95.18323516845705,382.987662513849
12,1344000,624750000,2133000000,26.697,28.22893658277833,106.56745910644533,439.7131833137372
12,1344000,522750000,2133000000,23.281,26.66207373136088,114.10623931884766,517.4523893383498
12,1344000,420750000,2133000000,22.28,25.095210879943423,138.2782745361328,630.9101425515324
12,1344000,318750000,2133000000,20.679,23.52834802852596,177.38339233398438,812.9955884797618
12,1344000,216750000,2133000000,18.073,21.961485177108507,252.4245147705078,1156.267996536478
12,1344000,114750000,2133000000,16.159,20.39462232569105,466.4592895507813,2066.8977192022285
12,1497600,1300500000,2133000000,41.522,39.24979692933341,76.42937469482422,230.21207537504705
12,1497600,1236750000,2133000000,24.264,38.27050764719751,82.56594848632812,241.0261169185512
12,1497600,1134750000,2133000000,25.976,36.70364479578004,77.41193389892578,260.73839840614176
12,1497600,1032750000,2133000000,25.466,35.13678194436259,82.57958221435547,284.16048892504534
12,1497600,930750000,2133000000,22.56,33.56991909294513,89.12079620361328,312.4715497588744
12,1497600,828750000,2133000000,29.684,32.00305624152767,88.86573028564453,347.41590221892994
12,1497600,726750000,2133000000,28.387,30.436193390110216,93.6588134765625,391.69064300005095
12,1497600,624750000,2133000000,25.893,28.86933053869276,102.13414764404295,449.7051899198686
12,1497600,522750000,2133000000,24.991,27.3024676872753,113.31807708740234,529.2109353379547
12,1497600,420750000,2133000000,22.884,25.73560483585784,134.99769592285156,645.2468933051533
12,1497600,318750000,2133000000,21.08,24.168741984440388,177.03366088867188,831.4700340936639
12,1497600,216750000,2133000000,19.076,22.60187913302293,250.1170196533203,1182.5429364252086
12,1497600,114750000,2133000000,16.557,21.035016281605472,465.8864135742188,2113.865734827384
12,1651200,1300500000,2133000000,39.907,39.89019088524783,75.26134490966797,234.92696998448756
12,1651200,1236750000,2133000000,32.98,38.91090160311192,76.51337432861328,245.96249020627852
12,1651200,1134750000,2133000000,31.579,37.34403875169447,84.0383071899414,266.0784921745354
12,1651200,1032750000,2133000000,28.272,35.77717590027701,82.0558090209961,289.98028250132074
12,1651200,930750000,2133000000,27.476,34.210313048859554,85.32889556884766,318.8711724683328
12,1651200,828750000,2133000000,23.763,32.64345019744209,91.5910415649414,354.5312082337746
12,1651200,726750000,2133000000,24.068,31.07658734602464,94.76306915283205,399.7127248054496
12,1651200,624750000,2133000000,27.498,29.50972449460718,103.065185546875,458.9154477759621
12,1651200,522750000,2133000000,22.267,27.942861643189723,114.46953582763672,540.0495231149724
12,1651200,420750000,2133000000,23.782,26.37599879177227,134.8387908935547,658.4619737654052
12,1651200,318750000,2133000000,21.08,24.809135940354807,178.03846740722656,848.4990868715124
12,1651200,216750000,2133000000,19.174,23.242273088937356,251.90562438964844,1206.7621929837535
12,1651200,114750000,2133000000,16.557,21.67541023751989,466.3729248046875,2157.1590944045547
12,1804800,1300500000,2133000000,38.111,40.53058484116225,75.78253173828125,239.30618582660344
12,1804800,1236750000,2133000000,37.2,39.55129555902634,75.82540893554688,250.5474164654847
12,1804800,1134750000,2133000000,34.394,37.98443270760889,79.07711791992188,271.03839587675395
12,1804800,1032750000,2133000000,33.391,36.41756985619143,82.01580810546875,295.385733595824
12,1804800,930750000,2133000000,31.286,34.85070700477397,85.17791748046875,324.8151715339128
12,1804800,828750000,2133000000,28.48,33.28384415335651,88.10364532470703,361.1399372516663
12,1804800,726750000,2133000000,26.977,31.716981301939057,98.04249572753906,407.16367135653707
12,1804800,624750000,2133000000,24.972,30.1501184505216,102.1611557006836,467.46997771871366
12,1804800,522750000,2133000000,25.994,28.58325559910414,113.76841735839844,550.1164533925323
12,1804800,420750000,2133000000,21.982,27.016392747686687,137.2367706298828,670.7362013993574
12,1804800,318750000,2133000000,21.881,25.449529896269222,173.51315307617188,864.3157495709623
12,1804800,216750000,2133000000,18.874,23.88266704485177,251.7491912841797,1229.2571500911888
12,1804800,114750000,2133000000,16.557,22.315804193434317,465.4210815429688,2197.370166299811
12,1958400,1300500000,2133000000,40.718,41.17097879707668,76.26191711425781,243.39936016669228
12,1958400,1236750000,2133000000,40.208,40.19168951494076,77.56185913085938,254.83286463519963
12,1958400,1134750000,2133000000,37.811,38.62482666352331,79.8006362915039,275.6743287229923
12,1958400,1032750000,2133000000,35.606,37.057963812105854,81.88179016113281,300.4381115818189
12,1958400,930750000,2133000000,31.287,35.49110096068839,85.0027847290039,330.370920629164
12,1958400,828750000,2133000000,30.506,33.92423810927094,89.24323272705078,367.316997486168
12,1958400,726750000,2133000000,28.086,32.35737525785348,93.95257568359376,414.1279371821623
12,1958400,624750000,2133000000,27.096,30.790512406436022,101.9421157836914,475.4657431058507
12,1958400,522750000,2133000000,26.395,29.223649555018564,114.19213104248048,559.5258321902812
12,1958400,420750000,2133000000,24.187,27.656786703601107,135.8797149658203,682.2087013644264
12,1958400,318750000,2133000000,21.684,26.08992385218365,175.6026611328125,879.0992999236554
12,1958400,216750000,2133000000,19.578,24.523061000766194,251.69631958007807,1250.2827821982075
12,1958400,114750000,2133000000,16.958,22.956198149348737,465.7144775390625,2234.954732487716
12,2112000,1300500000,2133000000,43.524,41.81137275299111,74.71923065185547,247.24556056453247
12,2112000,1236750000,2133000000,40.006,40.83208347085519,77.68217468261719,258.8597374448546
12,2112000,1134750000,2133000000,28.775,39.26522061943773,76.27839660644531,280.0305386657077
12,2112000,1032750000,2133000000,35.295,37.69835776802027,82.45343780517578,305.185639198576
12,2112000,930750000,2133000000,34.696,36.13149491660282,85.02230072021484,335.59144695055005
12,2112000,828750000,2133000000,32.999,34.56463206518536,88.5683822631836,373.1213462769671
12,2112000,726750000,2133000000,30.587,32.9977692137679,94.19193267822266,420.6719931552592
12,2112000,624750000,2133000000,28.696,31.430906362350445,101.0250244140625,482.97906002271
12,2112000,522750000,2133000000,25.988,29.864043510932987,112.45875549316406,568.3674679156106
12,2112000,420750000,2133000000,24.989,28.297180659515533,135.83351135253906,692.9889736576689
12,2112000,318750000,2133000000,22.783,26.73031780809807,172.86192321777344,892.9908404551993
12,2112000,216750000,2133000000,20.377,25.163454956680617,249.76792907714844,1270.039769772087
12,2112000,114750000,2133000000,17.358,23.59659210526316,466.1178283691406,2270.271521222749
12,2201600,1300500000,2133000000,37.303,42.18493589394117,74.55343627929688,249.38784407130257
12,2201600,1236750000,2133000000,42.123,41.205646611805264,75.86595153808594,261.10265313089866
12,2201600,1134750000,2133000000,39.213,39.63878376038781,77.76022338867188,282.45689084370326
12,2201600,1032750000,2133000000,35.003,38.07192090897035,83.47532653808594,307.8299502222618
12,2201600,930750000,2133000000,35.095,36.505058057552894,85.3625259399414,338.4992120896843
12,2201600,828750000,2133000000,32.689,34.93819520613543,89.03459167480469,376.3542929245343
12,2201600,726750000,2133000000,30.399,33.37133235471798,93.52198028564452,424.3169470652056
12,2201600,624750000,2133000000,28.485,31.80446950330052,101.21692657470705,487.1638796491554
12,2201600,522750000,2133000000,27.197,30.237606651883063,112.98908996582033,573.2921438107819
12,2201600,420750000,2133000000,24.589,28.67074380046561,136.6723175048828,698.99344486132
12,2201600,318750000,2133000000,22.182,27.103880949048147,174.07369995117188,900.728247528701
12,2201600,216750000,2133000000,19.975,25.537018097630693,251.07717895507807,1281.04415442317
12,2201600,114750000,2133000000,17.859,23.970155246213235,465.9383850097656,2289.9425123810947
12,268800,1300500000,3199000000,21.37,26.221467681498822,179.18885803222656,187.16768108545185
12,268800,1236750000,3199000000,20.764,25.71919426229508,205.7994842529297,195.3446477428567
12,268800,1134750000,3199000000,24.175,24.91555679156908,181.64434814453125,210.18620831972703
12,268800,1032750000,3199000000,22.871,24.11191932084309,177.75830078125,227.7216631180048
12,268800,930750000,3199000000,19.558,23.30828185011709,181.2289276123047,248.78620103979765
12,268800,828750000,3199000000,22.37,22.50464437939109,173.35903930664062,274.6075262248875
12,268800,726750000,3199000000,18.359,21.7010069086651,624.66552734375,307.070599836612
12,268800,624750000,3199000000,20.868,20.89736943793911,181.0584259033203,349.2326162668226
12,268800,522750000,3199000000,19.065,20.093731967213117,171.1809844970703,406.4186690246976
12,268800,420750000,3199000000,19.865,19.29009449648712,364.1051940917969,488.8484826568304
12,268800,318750000,3199000000,20.182,18.486457025761126,198.5551605224609,619.089118805547
12,268800,216750000,3199000000,18.375,17.68281955503513,283.10693359375,859.5023825138987
12,268800,114750000,3199000000,16.869,16.879182084309136,508.9653015136719,1476.4920979583155
12,422400,1300500000,3199000000,27.079,28.66854110070257,114.84671783447266,184.3875734690138
12,422400,1236750000,3199000000,27.476,28.166267681498823,121.82672119140624,192.4430830075839
12,422400,1134750000,3199000000,26.377,27.362630210772828,120.3663330078125,207.0641934759724
12,422400,1032750000,3199000000,24.275,26.558992740046836,125.59868621826172,224.3391842285363
12,422400,930750000,3199000000,24.771,25.75535526932084,109.899169921875,245.090838633402
12,422400,828750000,3199000000,21.769,24.95171779859484,134.93629455566406,270.52862504514553
12,422400,726750000,3199000000,20.968,24.148080327868847,125.87398529052734,302.50950623092587
12,422400,624750000,3199000000,22.873,23.34444285714285,127.3826904296875,344.04526634208474
12,422400,522750000,3199000000,22.171,22.54080538641686,145.7044219970703,400.3819022567088
12,422400,420750000,3199000000,20.47,21.737167915690865,145.750244140625,481.5873391622013
12,422400,318750000,3199000000,20.985,20.933530444964877,196.8098602294922,609.8934373478095
12,422400,216750000,3199000000,19.579,20.12989297423888,273.8429260253906,846.7357066320589
12,422400,114750000,3199000000,16.969,19.326255503512883,484.7948303222656,1454.5609242463836
12,576000,1300500000,3199000000,32.493,31.11561451990632,208.9495391845703,182.50377471856328
12,576000,1236750000,3199000000,33.893,30.61334110070257,106.1261749267578,190.47698500823336
12,576000,1134750000,3199000000,23.668,29.80970362997657,85.4487075805664,204.9487186552214
12,576000,1032750000,3199000000,25.675,29.006066159250583,213.24806213378903,222.0472191737555
12,576000,930750000,3199000000,26.582,28.202428688524588,85.77555084228516,242.58686395182156
12,576000,828750000,3199000000,26.983,27.398791217798596,87.79148864746094,267.76476479017674
12,576000,726750000,3199000000,26.478,26.5951537470726,96.6559066772461,299.418912764588
12,576000,624750000,3199000000,25.175,25.79151627634661,224.4871368408203,340.5303220828798
12,576000,522750000,3199000000,25.076,24.98787880562061,120.50892639160156,396.2913938076623
12,576000,420750000,3199000000,22.484,24.18424133489461,155.2434844970703,476.6671939990621
12,576000,318750000,3199000000,20.579,23.38060386416862,182.8112335205078,603.6624507711741
12,576000,216750000,3199000000,18.271,22.57696639344263,260.1824645996094,838.0850170215502
12,576000,114750000,3199000000,16.869,21.773328922716637,476.0662841796875,1439.700378060987
12,729600,1300500000,3199000000,34.703,33.56268793911006,92.09270477294922,181.08094663842328
12,729600,1236750000,3199000000,31.707,33.06041451990632,75.19856262207031,188.99199652890985
12,729600,1134750000,3199000000,31.383,32.25677704918032,292.5770263671875,203.350906268376
12,729600,1032750000,3199000000,29.591,31.45313957845433,278.5282897949219,220.3161041924648
12,729600,930750000,3199000000,28.983,30.64950210772833,283.472412109375,240.69561867519084
12,729600,828750000,3199000000,29.284,29.84586463700234,278.6501770019531,265.6772286457707
12,729600,726750000,3199000000,28.383,29.042227166276348,277.0245361328125,297.08459591298646
12,729600,624750000,3199000000,27.081,28.238589695550356,99.05152130126952,337.8754942298899
12,729600,522750000,3199000000,25.481,27.43495222482436,115.14940643310548,393.2018438852189
12,729600,420750000,3199000000,23.784,26.63131475409836,138.10435485839844,472.951021719616
12,729600,318750000,3199000000,21.487,25.827677283372367,179.54249572753906,598.9562035321356
12,729600,216750000,3199000000,19.475,25.02403981264637,255.48838806152344,831.5511746525267
12,729600,114750000,3199000000,17.07,24.22040234192038,469.7406311035156,1428.4762478858593
12,883200,1300500000,3199000000,25.577,36.00976135831382,68.54370880126953,179.9390916075021
12,883200,1236750000,3199000000,38.715,35.50748793911007,146.66717529296875,187.80025622687089
12,883200,1134750000,3199000000,36.911,34.70385046838408,145.21002197265625,202.06862196582827
12,883200,1032750000,3199000000,34.899,33.90021299765808,112.3625946044922,218.92684123225143
12,883200,930750000,3199000000,33.087,33.096575526932085,192.3507232666016,239.17784715804856
12,883200,828750000,3199000000,24.164,32.29293805620609,84.44287872314453,264.0019288101888
12,883200,726750000,3199000000,22.161,31.48930058548009,93.21759796142578,295.2112484032134
12,883200,624750000,3199000000,28.183,30.685663114754103,105.95231628417967,335.74492864541816
12,883200,522750000,3199000000,25.477,29.882025644028108,114.82061004638672,390.72240299459696
12,883200,420750000,3199000000,24.087,29.078388173302116,136.0208282470703,469.9687007545716
12,883200,318750000,3199000000,22.185,28.27475070257612,177.62969970703125,595.179322711702
12,883200,216750000,3199000000,19.98,27.47111323185013,256.2848815917969,826.3076031455731
12,883200,114750000,3199000000,16.969,26.66747576112413,468.219482421875,1419.4686034015565
12,1036800,1300500000,3199000000,41.817,38.45683477751757,64.59913635253906,178.98635150394432
12,1036800,1236750000,3199000000,42.909,37.95456135831382,79.7847671508789,186.80589288999207
12,1036800,1134750000,3199000000,39.703,37.15092388758782,70.22067260742188,200.99871059694445
12,1036800,1032750000,3199000000,36.91,36.34728641686183,72.94025421142578,217.76766909503647
12,1036800,930750000,3199000000,35.795,35.54364894613583,75.5403823852539,237.9114501520709
12,1036800,828750000,3199000000,32.996,34.74001147540984,85.77232360839844,262.60409344963955
12,1036800,726750000,3199000000,29.682,33.93637400468384,87.1230697631836,293.6481661798764
12,1036800,624750000,3199000000,27.587,33.132736533957846,99.31193542480467,333.96722900700735
12,1036800,522750000,3199000000,24.277,32.32909906323185,110.9661102294922,388.6536090523479
12,1036800,420750000,3199000000,23.99,31.52546159250586,135.30426025390625,467.4803141309328
12,1036800,318750000,3199000000,22.088,30.721824121779868,176.5091552734375,592.0279718602
12,1036800,216750000,3199000000,19.575,29.918186651053876,254.3889923095703,821.9324760714145
12,1036800,114750000,3199000000,16.065,29.11454918032788,466.7790222167969,1411.952812073946
12,1190400,1300500000,3199000000,37.301,40.90390819672131,60.73360061645508,178.16952248690566
12,1190400,1236750000,3199000000,36.2,40.401634777517565,66.94143676757812,185.9533783122926
12,1190400,1134750000,3199000000,34.587,39.59799730679157,67.5772476196289,200.08142512895543
12,1190400,1032750000,3199000000,33.694,38.79435983606558,71.93218994140625,216.77385616128447
12,1190400,930750000,3199000000,32.293,37.99072236533958,76.04230499267578,236.8257082821626
12,1190400,828750000,3199000000,34.197,37.18708489461359,74.34729766845703,261.4056632804092
12,1190400,726750000,3199000000,30.891,36.3834474238876,84.06690979003906,292.3080620829971
12,1190400,624750000,3199000000,26.273,35.5798099531616,94.83344268798828,332.4431232799463
12,1190400,522750000,3199000000,26.78,34.776172482435605,112.44329833984376,386.8799344521158
12,1190400,420750000,3199000000,21.165,33.97253501170961,134.0867462158203,465.346902939141
12,1190400,318750000,3199000000,20.78,33.168897540983615,173.39561462402344,589.3261701739228
12,1190400,216750000,3199000000,18.572,32.36526007025762,252.00498962402344,818.1814733225442
12,1190400,114750000,3199000000,17.07,31.561622599531628,466.2156372070313,1405.5091697632308
12,1344000,1300500000,3199000000,43.924,43.35098161592506,61.58921432495117,177.45503938324572
12,1344000,1236750000,3199000000,45.027,42.84870819672131,64.82681274414062,185.20768092803667
12,1344000,1134750000,3199000000,41.808,42.04507072599532,65.13075256347656,199.27907242791284
12,1344000,1032750000,3199000000,37.212,41.24143325526933,65.8873291015625,215.90456462712868
12,1344000,930750000,3199000000,33.094,40.437795784543326,70.04668426513672,235.87600619665392
12,1344000,828750000,3199000000,31.792,39.63415831381734,78.07360076904297,260.35739235837985
12,1344000,726750000,3199000000,30.39,38.83052084309134,83.49337768554688,291.13586849732235
12,1344000,624750000,3199000000,29.086,38.02688337236535,95.33641815185548,331.10998284607155
12,1344000,522750000,3199000000,26.178,37.22324590163935,109.66560363769533,385.3284952808545
12,1344000,420750000,3199000000,24.391,36.41960843091336,133.98141479492188,463.4808009546395
12,1344000,318750000,3199000000,21.984,35.61597096018736,174.38467407226562,586.9628951016397
12,1344000,216750000,3199000000,18.274,34.812333489461366,248.45535278320312,814.9004585324893
12,1344000,114750000,3199000000,17.073,34.00869601873537,465.9378662109375,1399.8728940421197
12,1497600,1300500000,3199000000,47.646,45.7980550351288,61.96236801147461,176.82037445913494
12,1497600,1236750000,3199000000,38.595,45.29578161592506,61.71744155883789,184.54528881356384
12,1497600,1134750000,3199000000,34.486,44.49214414519906,65.37245178222656,198.5663542215497
12,1497600,1032750000,3199000000,38.108,43.68850667447308,67.28345489501953,215.1323856312518
12,1497600,930750000,3199000000,36.697,42.88486920374707,69.00326538085938,235.03239968036303
12,1497600,828750000,3199000000,27.573,42.081231733021085,77.27571105957031,259.4262285817009
12,1497600,726750000,3199000000,26.977,41.27759426229509,85.06352233886719,290.0946260252687
12,1497600,624750000,3199000000,28.784,40.47395679156909,95.66201782226562,329.9257736353008
12,1497600,522750000,3199000000,27.185,39.6703193208431,112.72697448730467,383.9503744843694
12,1497600,420750000,3199000000,20.963,38.866681850117104,135.4837188720703,461.8231697688077
12,1497600,318750000,3199000000,20.077,38.06304437939111,176.23338317871094,584.863632310511
12,1497600,216750000,3199000000,20.081,37.25940690866511,249.9165496826172,811.9859809303323
12,1497600,114750000,3199000000,16.969,36.45576943793912,464.63958740234375,1394.8662724936428
12,1651200,1300500000,3199000000,44.218,48.24512845433256,59.03830337524414,176.24968002924874
12,1651200,1236750000,3199000000,46.43,47.74285503512881,61.32614517211914,183.94966193114263
12,1651200,1134750000,3199000000,38.398,46.93921756440282,62.74816131591797,197.9254738215184
12,1651200,1032750000,3199000000,36.796,46.13558009367682,66.45507049560547,214.43803773982
12,1651200,930750000,3199000000,35.6,45.331942622950834,68.8880615234375,234.27382374277292
12,1651200,828750000,3199000000,34.497,44.52830515222484,73.25350189208984,258.58892064096824
12,1651200,726750000,3199000000,28.983,43.72466768149884,87.64342498779297,289.158334674688
12,1651200,624750000,3199000000,27.38,42.92103021077285,97.3919677734375,328.8609257530049
12,1651200,522750000,3199000000,27.185,42.11739274004685,109.64979553222656,382.7111601645196
12,1651200,420750000,3199000000,23.97,41.31375526932086,134.04981994628906,460.3326180640868
12,1651200,318750000,3199000000,22.586,40.51011779859486,171.2252197265625,582.975962870699
12,1651200,216750000,3199000000,20.482,39.70648032786887,249.5113220214844,809.3652655411693
12,1651200,114750000,3199000000,17.37,38.90284285714287,464.0911865234375,1390.3642889717594
12,1804800,1300500000,3199000000,49.336,50.69220187353631,59.10841751098633,175.7313876392726
12,1804800,1236750000,3199000000,46.831,50.18992845433256,59.255104064941406,183.40872642475324
12,1804800,1134750000,3199000000,42.409,49.38629098360656,63.62947082519531,197.34344004507645
12,1804800,1032750000,3199000000,41.107,48.58265351288057,66.64403533935547,213.80744593923615
12,1804800,930750000,3199000000,37.399,47.77901604215458,69.82185363769531,233.5849014139702
12,1804800,828750000,3199000000,35.501,46.975378571428585,74.67107391357422,257.82849560259024
12,1804800,726750000,3199000000,31.993,46.17174110070259,83.63945770263672,288.30801503532643
12,1804800,624750000,3199000000,30.689,45.3681036299766,93.53011322021484,327.89385384030703
12,1804800,522750000,3199000000,27.28,44.5644661592506,109.59705352783205,381.5857324086264
12,1804800,420750000,3199000000,25.881,43.760828688524605,133.34848022460938,458.9789311083952
12,1804800,318750000,3199000000,22.986,42.95719121779861,170.5811767578125,581.261622140862
12,1804800,216750000,3199000000,20.579,42.15355374707261,249.34780883789065,806.9851882679999
12,1804800,114750000,3199000000,17.27,41.34991627634662,464.1902160644531,1386.2756844979865
