files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20190/722637,78M/2G,2.79%,0.61756,seconds,51.673381328582764
23080,1,0/722637,0/2G,0%,1.5014,seconds,54.558464765548706
23080,1,19728/722637,77M/2G,2.73%,1.3064,seconds,188.77590250968933
