val,frq,min_freq,max_freq,FreqOverride,log_time
9,665000,204000000,665600000,1,0.09778857231140137
9,665000,204000000,665600000,1,0.09778857231140137
2,2133000,204000000,2133000000,1,0.6541268825531006
3,2133000,204000000,2133000000,1,1.7877509593963623
5,2133000,204000000,2133000000,1,2.919769048690796
4,2133000,204000000,2133000000,1,4.0459747314453125
4,2133000,204000000,2133000000,1,5.174495458602905
15,2133000,204000000,2133000000,1,6.3191845417022705
31,2133000,204000000,2133000000,1,7.452096939086914
43,2133000,204000000,2133000000,1,8.588173389434814
49,2133000,204000000,2133000000,1,9.72249960899353
51,2133000,204000000,2133000000,1,10.857563495635986
52,2133000,204000000,2133000000,1,12.096232652664185
50,2133000,204000000,2133000000,1,13.230186939239502
51,2133000,204000000,2133000000,1,14.361943483352661
52,2133000,204000000,2133000000,1,15.499598026275635
52,2133000,204000000,2133000000,1,16.640674352645874
52,2133000,204000000,2133000000,1,17.780837059020996
