total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.5Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,1.7271859645843506
7.2Gi,2.9Gi,1.9Gi,103Mi,2.4Gi,4.0Gi,2.86102294921875
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,3.992105484008789
7.2Gi,3.8Gi,983Mi,103Mi,2.4Gi,3.0Gi,5.117043733596802
7.2Gi,4.6Gi,141Mi,94Mi,2.4Gi,2.2Gi,6.250931978225708
7.2Gi,4.6Gi,142Mi,94Mi,2.4Gi,2.2Gi,7.396292686462402
7.2Gi,4.7Gi,106Mi,94Mi,2.4Gi,2.2Gi,8.527480840682983
7.2Gi,4.7Gi,107Mi,94Mi,2.4Gi,2.2Gi,9.665384769439697
7.2Gi,4.7Gi,99Mi,103Mi,2.4Gi,2.2Gi,10.801713943481445
7.2Gi,4.7Gi,95Mi,102Mi,2.4Gi,2.2Gi,11.931657791137695
7.2Gi,4.7Gi,104Mi,94Mi,2.4Gi,2.2Gi,13.17379117012024
7.2Gi,4.7Gi,106Mi,94Mi,2.4Gi,2.2Gi,14.306503534317017
7.2Gi,4.7Gi,103Mi,93Mi,2.4Gi,2.2Gi,15.437671184539795
7.2Gi,4.7Gi,91Mi,94Mi,2.4Gi,2.2Gi,16.57744574546814
7.2Gi,4.7Gi,95Mi,94Mi,2.4Gi,2.2Gi,17.719566822052002
7.2Gi,4.7Gi,101Mi,94Mi,2.4Gi,2.2Gi,18.859193801879883
