total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,1.7629101276397705
3.6Gi,4.0Mi,3.6Gi,2.8970282077789307
3.6Gi,4.0Mi,3.6Gi,4.026240110397339
3.6Gi,4.0Mi,3.6Gi,5.15189003944397
3.6Gi,4.0Mi,3.6Gi,6.294351100921631
3.6Gi,4.0Mi,3.6Gi,7.432219505310059
3.6Gi,4.0Mi,3.6Gi,8.56617283821106
3.6Gi,4.0Mi,3.6Gi,9.701695442199707
3.6Gi,4.0Mi,3.6Gi,10.835269689559937
3.6Gi,4.0Mi,3.6Gi,12.075048446655273
3.6Gi,4.0Mi,3.6Gi,13.210241794586182
3.6Gi,4.0Mi,3.6Gi,14.342043399810791
3.6Gi,4.0Mi,3.6Gi,15.476648807525635
3.6Gi,4.0Mi,3.6Gi,16.6152286529541
3.6Gi,5.0Mi,3.6Gi,17.757718563079834
3.6Gi,5.0Mi,3.6Gi,18.896992206573486
