total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.751217842102051
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.278396844863892
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,9.699083089828491
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.8Gi,11.799742221832275
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,14.178871870040894
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,16.358850717544556
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,18.676090240478516
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,20.766799688339233
7.2Gi,2.2Gi,2.9Gi,20Mi,2.1Gi,4.8Gi,22.734312295913696
7.2Gi,2.3Gi,2.8Gi,20Mi,2.1Gi,4.7Gi,24.770644903182983
7.2Gi,2.4Gi,2.7Gi,20Mi,2.1Gi,4.5Gi,26.651609182357788
7.2Gi,2.5Gi,2.6Gi,20Mi,2.1Gi,4.4Gi,28.58318829536438
7.2Gi,2.6Gi,2.5Gi,20Mi,2.1Gi,4.4Gi,30.33124351501465
7.2Gi,2.6Gi,3.3Gi,20Mi,1.3Gi,4.4Gi,32.295997619628906
7.2Gi,2.1Gi,4.5Gi,20Mi,560Mi,4.9Gi,34.7493371963501
7.2Gi,2.1Gi,4.5Gi,20Mi,574Mi,4.8Gi,36.57343912124634
7.2Gi,2.1Gi,4.4Gi,20Mi,590Mi,4.8Gi,38.28682255744934
7.2Gi,2.2Gi,4.4Gi,20Mi,601Mi,4.8Gi,40.27052187919617
7.2Gi,2.2Gi,4.3Gi,57Mi,645Mi,4.7Gi,42.6802122592926
7.2Gi,2.3Gi,4.2Gi,93Mi,730Mi,4.6Gi,44.970696687698364
7.2Gi,2.3Gi,4.1Gi,103Mi,761Mi,4.6Gi,46.50676226615906
7.2Gi,2.3Gi,4.1Gi,103Mi,772Mi,4.5Gi,47.880187034606934
7.2Gi,2.4Gi,4.0Gi,103Mi,789Mi,4.5Gi,49.26140785217285
7.2Gi,2.4Gi,4.0Gi,103Mi,811Mi,4.5Gi,50.61476230621338
7.2Gi,2.4Gi,3.9Gi,103Mi,834Mi,4.4Gi,52.00308561325073
7.2Gi,2.5Gi,3.9Gi,103Mi,857Mi,4.4Gi,53.66362547874451
7.2Gi,2.5Gi,3.8Gi,103Mi,881Mi,4.4Gi,55.113086223602295
7.2Gi,2.5Gi,3.8Gi,103Mi,897Mi,4.4Gi,56.60710644721985
7.2Gi,2.5Gi,3.7Gi,103Mi,914Mi,4.3Gi,58.05728101730347
7.2Gi,2.6Gi,3.6Gi,103Mi,932Mi,4.3Gi,59.60259127616882
7.2Gi,2.6Gi,3.6Gi,103Mi,951Mi,4.2Gi,61.02789282798767
7.2Gi,2.7Gi,3.5Gi,103Mi,965Mi,4.2Gi,62.414671659469604
7.2Gi,2.7Gi,3.5Gi,103Mi,984Mi,4.1Gi,63.86443734169006
7.2Gi,2.8Gi,3.4Gi,103Mi,997Mi,4.1Gi,65.30452132225037
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.0Gi,66.75438928604126
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,68.2851231098175
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,69.89508390426636
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,71.44578576087952
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,72.84607267379761
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,74.41213917732239
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,75.80398607254028
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,77.16590738296509
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,78.58047866821289
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,79.95748376846313
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,81.3855996131897
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,82.76463532447815
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,84.38709688186646
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,85.72918200492859
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,87.26681590080261
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,88.68956446647644
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,90.04638290405273
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,91.46433210372925
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,92.85960388183594
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,94.20096611976624
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,95.64193892478943
7.2Gi,3.3Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,96.97832536697388
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,98.32196426391602
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,99.73775243759155
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,101.10995864868164
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,102.49688816070557
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,103.82712531089783
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.5Gi,105.20620441436768
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,106.69932746887207
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,108.1945595741272
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,109.56342387199402
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,110.97130084037781
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,112.52365159988403
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,114.14461946487427
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,115.56255555152893
7.2Gi,3.4Gi,2.2Gi,103Mi,1.6Gi,3.4Gi,117.04852819442749
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,118.53241157531738
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,119.95179057121277
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,121.37285041809082
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,122.95278263092041
7.2Gi,3.7Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,124.33870935440063
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.2Gi,125.71341919898987
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.1Gi,127.17392897605896
7.2Gi,3.8Gi,1.8Gi,103Mi,1.6Gi,3.1Gi,128.53493475914001
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,129.92092370986938
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,131.28126335144043
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,132.6259570121765
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.0Gi,133.9759693145752
7.2Gi,3.9Gi,1.5Gi,103Mi,1.7Gi,3.0Gi,135.36289930343628
7.2Gi,4.3Gi,1.1Gi,103Mi,1.7Gi,2.6Gi,136.91360521316528
7.2Gi,4.9Gi,541Mi,103Mi,1.8Gi,2.0Gi,138.59439420700073
7.2Gi,4.9Gi,530Mi,103Mi,1.8Gi,2.0Gi,140.02804350852966
7.2Gi,4.9Gi,490Mi,103Mi,1.8Gi,2.0Gi,141.446879863739
7.2Gi,4.9Gi,455Mi,103Mi,1.8Gi,2.0Gi,142.86586332321167
7.2Gi,4.9Gi,401Mi,103Mi,1.8Gi,1.9Gi,144.3616635799408
7.2Gi,5.0Gi,351Mi,103Mi,1.9Gi,1.9Gi,145.90672945976257
7.2Gi,5.0Gi,288Mi,103Mi,1.9Gi,1.9Gi,147.65218806266785
7.2Gi,5.2Gi,132Mi,103Mi,1.9Gi,1.7Gi,149.1499047279358
7.2Gi,5.2Gi,138Mi,81Mi,1.9Gi,1.7Gi,151.40576148033142
7.2Gi,5.2Gi,129Mi,84Mi,1.9Gi,1.7Gi,153.7766890525818
7.2Gi,5.2Gi,123Mi,84Mi,1.9Gi,1.7Gi,156.0298092365265
7.2Gi,5.2Gi,109Mi,93Mi,1.9Gi,1.7Gi,158.20513105392456
7.2Gi,5.2Gi,114Mi,84Mi,1.9Gi,1.7Gi,160.36579704284668
7.2Gi,5.2Gi,110Mi,84Mi,1.9Gi,1.7Gi,162.63152289390564
7.2Gi,5.2Gi,104Mi,84Mi,1.9Gi,1.7Gi,164.80116200447083
7.2Gi,5.2Gi,93Mi,91Mi,1.9Gi,1.7Gi,167.60003209114075
7.2Gi,5.2Gi,93Mi,84Mi,1.9Gi,1.7Gi,169.63021183013916
7.2Gi,5.2Gi,87Mi,84Mi,1.9Gi,1.7Gi,172.12770771980286
7.2Gi,5.2Gi,81Mi,86Mi,1.9Gi,1.7Gi,174.57441115379333
7.2Gi,5.2Gi,126Mi,84Mi,1.9Gi,1.7Gi,177.76171207427979
7.2Gi,5.2Gi,122Mi,84Mi,1.9Gi,1.7Gi,179.90568566322327
7.2Gi,5.2Gi,117Mi,84Mi,1.9Gi,1.7Gi,182.55055952072144
7.2Gi,5.2Gi,113Mi,84Mi,1.9Gi,1.7Gi,184.630437374115
7.2Gi,5.2Gi,107Mi,84Mi,1.9Gi,1.7Gi,186.92504620552063
7.2Gi,5.1Gi,253Mi,38Mi,1.8Gi,1.9Gi,188.9934549331665
7.2Gi,5.0Gi,306Mi,29Mi,1.8Gi,1.9Gi,190.54567885398865
