total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.4Gi,2.5Gi,20Mi,2.3Gi,4.6Gi,2.2726709842681885
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,3.487755298614502
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.5Gi,4.675037384033203
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,5.853956460952759
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,7.215662717819214
7.2Gi,2.8Gi,1.9Gi,94Mi,2.4Gi,4.0Gi,8.755017280578613
7.2Gi,2.9Gi,1.8Gi,103Mi,2.4Gi,3.9Gi,9.887914657592773
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,11.288938999176025
7.2Gi,3.3Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,12.474348306655884
7.2Gi,3.4Gi,1.3Gi,103Mi,2.4Gi,3.5Gi,13.913663864135742
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,15.303680896759033
7.2Gi,3.9Gi,901Mi,103Mi,2.4Gi,3.0Gi,16.548681497573853
7.2Gi,4.1Gi,687Mi,103Mi,2.4Gi,2.8Gi,17.685625076293945
7.2Gi,4.2Gi,502Mi,103Mi,2.4Gi,2.6Gi,18.895490884780884
7.2Gi,4.6Gi,144Mi,103Mi,2.4Gi,2.3Gi,20.411989212036133
7.2Gi,4.6Gi,160Mi,84Mi,2.4Gi,2.3Gi,21.6394259929657
7.2Gi,4.6Gi,138Mi,84Mi,2.4Gi,2.3Gi,22.794621467590332
7.2Gi,4.6Gi,118Mi,103Mi,2.4Gi,2.2Gi,24.138052701950073
7.2Gi,4.6Gi,134Mi,84Mi,2.4Gi,2.3Gi,25.48939847946167
7.2Gi,4.6Gi,126Mi,94Mi,2.4Gi,2.2Gi,26.908971548080444
7.2Gi,4.6Gi,127Mi,94Mi,2.4Gi,2.2Gi,28.20073413848877
7.2Gi,4.6Gi,128Mi,93Mi,2.4Gi,2.2Gi,29.501262426376343
7.2Gi,4.6Gi,135Mi,84Mi,2.4Gi,2.3Gi,30.759603261947632
7.2Gi,4.6Gi,119Mi,100Mi,2.4Gi,2.2Gi,32.19505167007446
7.2Gi,4.6Gi,127Mi,93Mi,2.4Gi,2.2Gi,33.586222887039185
