total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,1.9533183574676514
3.6Gi,3.0Mi,3.6Gi,3.1446473598480225
3.6Gi,3.0Mi,3.6Gi,4.330954551696777
3.6Gi,3.0Mi,3.6Gi,5.551058530807495
3.6Gi,3.0Mi,3.6Gi,6.746585369110107
3.6Gi,3.0Mi,3.6Gi,7.941226005554199
3.6Gi,3.0Mi,3.6Gi,9.139485120773315
3.6Gi,3.0Mi,3.6Gi,10.391999244689941
3.6Gi,3.0Mi,3.6Gi,11.601266622543335
3.6Gi,3.0Mi,3.6Gi,12.835837602615356
3.6Gi,3.0Mi,3.6Gi,14.058111667633057
3.6Gi,3.0Mi,3.6Gi,15.433311462402344
3.6Gi,3.0Mi,3.6Gi,16.640960454940796
3.6Gi,3.0Mi,3.6Gi,17.846676349639893
3.6Gi,3.0Mi,3.6Gi,19.070638418197632
3.6Gi,3.0Mi,3.6Gi,20.41480565071106
3.6Gi,3.0Mi,3.6Gi,21.621254444122314
3.6Gi,3.0Mi,3.6Gi,22.868420362472534
