total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,3.838137149810791
3.6Gi,4.0Mi,3.6Gi,5.549970388412476
3.6Gi,4.0Mi,3.6Gi,7.758040904998779
3.6Gi,4.0Mi,3.6Gi,9.21945071220398
3.6Gi,4.0Mi,3.6Gi,10.964283466339111
3.6Gi,4.0Mi,3.6Gi,12.389701843261719
3.6Gi,4.0Mi,3.6Gi,14.19465184211731
3.6Gi,4.0Mi,3.6Gi,15.968226194381714
3.6Gi,4.0Mi,3.6Gi,17.75075912475586
3.6Gi,4.0Mi,3.6Gi,19.30109167098999
3.6Gi,4.0Mi,3.6Gi,21.291965007781982
3.6Gi,4.0Mi,3.6Gi,22.79395365715027
3.6Gi,4.0Mi,3.6Gi,24.360116481781006
3.6Gi,4.0Mi,3.6Gi,26.14729404449463
3.6Gi,4.0Mi,3.6Gi,27.657397747039795
3.6Gi,4.0Mi,3.6Gi,29.6887788772583
3.6Gi,4.0Mi,3.6Gi,31.139518976211548
3.6Gi,4.0Mi,3.6Gi,32.77035188674927
3.6Gi,4.0Mi,3.6Gi,34.4850013256073
3.6Gi,4.0Mi,3.6Gi,36.40444588661194
3.6Gi,4.0Mi,3.6Gi,38.52519989013672
3.6Gi,4.0Mi,3.6Gi,40.572314977645874
3.6Gi,4.0Mi,3.6Gi,42.41350173950195
3.6Gi,4.0Mi,3.6Gi,44.58111810684204
3.6Gi,4.0Mi,3.6Gi,46.08810043334961
3.6Gi,4.0Mi,3.6Gi,47.604201793670654
3.6Gi,4.0Mi,3.6Gi,49.57890558242798
3.6Gi,4.0Mi,3.6Gi,51.7141797542572
3.6Gi,4.0Mi,3.6Gi,53.4449987411499
3.6Gi,4.0Mi,3.6Gi,55.458452224731445
3.6Gi,4.0Mi,3.6Gi,57.32391357421875
3.6Gi,4.0Mi,3.6Gi,58.592809200286865
3.6Gi,4.0Mi,3.6Gi,60.12347364425659
3.6Gi,4.0Mi,3.6Gi,61.5396511554718
3.6Gi,4.0Mi,3.6Gi,62.877705335617065
3.6Gi,4.0Mi,3.6Gi,64.15193295478821
3.6Gi,4.0Mi,3.6Gi,65.49808979034424
3.6Gi,4.0Mi,3.6Gi,67.01862215995789
3.6Gi,4.0Mi,3.6Gi,68.41936349868774
3.6Gi,4.0Mi,3.6Gi,69.70430731773376
3.6Gi,4.0Mi,3.6Gi,71.25082540512085
3.6Gi,4.0Mi,3.6Gi,72.66193652153015
3.6Gi,4.0Mi,3.6Gi,74.06712484359741
3.6Gi,4.0Mi,3.6Gi,75.35120058059692
3.6Gi,4.0Mi,3.6Gi,76.71685028076172
3.6Gi,4.0Mi,3.6Gi,78.03018522262573
3.6Gi,4.0Mi,3.6Gi,79.5487790107727
3.6Gi,4.0Mi,3.6Gi,80.89677548408508
3.6Gi,4.0Mi,3.6Gi,82.47017574310303
3.6Gi,4.0Mi,3.6Gi,83.86521863937378
3.6Gi,4.0Mi,3.6Gi,85.22918105125427
3.6Gi,4.0Mi,3.6Gi,86.51698994636536
3.6Gi,4.0Mi,3.6Gi,87.8891544342041
3.6Gi,4.0Mi,3.6Gi,89.34493470191956
3.6Gi,4.0Mi,3.6Gi,90.95819973945618
3.6Gi,4.0Mi,3.6Gi,92.2286524772644
3.6Gi,4.0Mi,3.6Gi,93.57623934745789
3.6Gi,4.0Mi,3.6Gi,94.89550018310547
3.6Gi,4.0Mi,3.6Gi,96.3207175731659
3.6Gi,4.0Mi,3.6Gi,97.80069613456726
3.6Gi,4.0Mi,3.6Gi,99.16646075248718
3.6Gi,4.0Mi,3.6Gi,100.63206744194031
3.6Gi,4.0Mi,3.6Gi,102.01062536239624
3.6Gi,4.0Mi,3.6Gi,103.39420437812805
3.6Gi,4.0Mi,3.6Gi,104.8424026966095
3.6Gi,4.0Mi,3.6Gi,106.0896520614624
3.6Gi,4.0Mi,3.6Gi,107.50811672210693
3.6Gi,4.0Mi,3.6Gi,108.83256912231445
3.6Gi,4.0Mi,3.6Gi,110.26802372932434
3.6Gi,4.0Mi,3.6Gi,111.58108186721802
3.6Gi,4.0Mi,3.6Gi,112.91587924957275
3.6Gi,4.0Mi,3.6Gi,114.2482750415802
3.6Gi,4.0Mi,3.6Gi,115.5585560798645
3.6Gi,4.0Mi,3.6Gi,116.98099112510681
3.6Gi,4.0Mi,3.6Gi,118.30192279815674
3.6Gi,4.0Mi,3.6Gi,119.5693998336792
3.6Gi,4.0Mi,3.6Gi,121.08440804481506
3.6Gi,4.0Mi,3.6Gi,122.51571488380432
3.6Gi,4.0Mi,3.6Gi,123.89479994773865
3.6Gi,4.0Mi,3.6Gi,125.25149989128113
3.6Gi,4.0Mi,3.6Gi,126.65906929969788
3.6Gi,4.0Mi,3.6Gi,128.02582001686096
3.6Gi,4.0Mi,3.6Gi,129.43181943893433
3.6Gi,4.0Mi,3.6Gi,130.7600326538086
3.6Gi,4.0Mi,3.6Gi,132.0812864303589
3.6Gi,4.0Mi,3.6Gi,133.3870985507965
3.6Gi,4.0Mi,3.6Gi,134.78673815727234
3.6Gi,4.0Mi,3.6Gi,136.2321219444275
3.6Gi,4.0Mi,3.6Gi,137.63296961784363
3.6Gi,4.0Mi,3.6Gi,139.08270120620728
3.6Gi,4.0Mi,3.6Gi,140.44738674163818
3.6Gi,4.0Mi,3.6Gi,141.8348832130432
3.6Gi,4.0Mi,3.6Gi,143.25732827186584
3.6Gi,4.0Mi,3.6Gi,144.55513715744019
3.6Gi,4.0Mi,3.6Gi,145.91141319274902
3.6Gi,4.0Mi,3.6Gi,147.70163869857788
3.6Gi,4.0Mi,3.6Gi,149.16728472709656
3.6Gi,4.0Mi,3.6Gi,150.49170231819153
3.6Gi,4.0Mi,3.6Gi,152.0350136756897
3.6Gi,4.0Mi,3.6Gi,153.51321649551392
3.6Gi,4.0Mi,3.6Gi,155.0015377998352
3.6Gi,4.0Mi,3.6Gi,156.33761954307556
3.6Gi,4.0Mi,3.6Gi,157.7812376022339
3.6Gi,4.0Mi,3.6Gi,159.09163427352905
3.6Gi,4.0Mi,3.6Gi,160.46476674079895
3.6Gi,4.0Mi,3.6Gi,161.76549434661865
3.6Gi,5.0Mi,3.6Gi,163.19704914093018
3.6Gi,6.0Mi,3.6Gi,165.01111507415771
3.6Gi,6.0Mi,3.6Gi,166.56444764137268
3.6Gi,6.0Mi,3.6Gi,168.00159335136414
3.6Gi,6.0Mi,3.6Gi,169.410715341568
3.6Gi,6.0Mi,3.6Gi,170.77710437774658
3.6Gi,6.0Mi,3.6Gi,172.4248833656311
3.6Gi,6.0Mi,3.6Gi,173.79677867889404
3.6Gi,6.0Mi,3.6Gi,175.2528247833252
3.6Gi,6.0Mi,3.6Gi,176.98000502586365
