total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.6Gi,20Mi,2.5Gi,4.9Gi,2.862865924835205
7.2Gi,2.0Gi,2.6Gi,20Mi,2.5Gi,4.9Gi,5.380670785903931
7.2Gi,2.1Gi,2.5Gi,20Mi,2.5Gi,4.8Gi,7.043147802352905
7.2Gi,2.3Gi,2.4Gi,20Mi,2.5Gi,4.7Gi,8.559976577758789
7.2Gi,2.5Gi,2.2Gi,20Mi,2.5Gi,4.5Gi,10.172660827636719
7.2Gi,2.5Gi,2.1Gi,20Mi,2.5Gi,4.4Gi,11.827993392944336
7.2Gi,2.6Gi,2.0Gi,38Mi,2.5Gi,4.3Gi,14.440432786941528
7.2Gi,2.7Gi,1.9Gi,75Mi,2.6Gi,4.2Gi,16.915841341018677
7.2Gi,3.0Gi,1.6Gi,103Mi,2.6Gi,3.9Gi,19.330349683761597
7.2Gi,3.2Gi,1.4Gi,103Mi,2.6Gi,3.7Gi,20.940770626068115
7.2Gi,3.3Gi,1.3Gi,103Mi,2.6Gi,3.6Gi,22.432039499282837
7.2Gi,3.5Gi,1.1Gi,103Mi,2.6Gi,3.4Gi,23.953449726104736
7.2Gi,3.7Gi,922Mi,103Mi,2.6Gi,3.2Gi,25.37290930747986
7.2Gi,3.9Gi,676Mi,103Mi,2.6Gi,2.9Gi,26.87470531463623
7.2Gi,4.3Gi,268Mi,103Mi,2.6Gi,2.5Gi,28.453890085220337
7.2Gi,4.6Gi,142Mi,94Mi,2.5Gi,2.3Gi,30.12093448638916
7.2Gi,4.6Gi,132Mi,57Mi,2.4Gi,2.3Gi,32.67862415313721
7.2Gi,4.6Gi,155Mi,57Mi,2.4Gi,2.3Gi,35.40580201148987
7.2Gi,4.6Gi,134Mi,75Mi,2.4Gi,2.3Gi,38.14150261878967
7.2Gi,4.6Gi,121Mi,66Mi,2.4Gi,2.3Gi,40.99926137924194
7.2Gi,4.6Gi,123Mi,66Mi,2.4Gi,2.3Gi,43.99844741821289
7.2Gi,4.6Gi,120Mi,66Mi,2.4Gi,2.3Gi,46.76702666282654
7.2Gi,4.6Gi,131Mi,57Mi,2.4Gi,2.3Gi,49.609928607940674
7.2Gi,4.6Gi,112Mi,75Mi,2.4Gi,2.3Gi,52.32793927192688
7.2Gi,4.6Gi,111Mi,75Mi,2.4Gi,2.3Gi,54.43262600898743
7.2Gi,4.6Gi,111Mi,75Mi,2.4Gi,2.3Gi,57.6606183052063
7.2Gi,4.4Gi,382Mi,20Mi,2.4Gi,2.5Gi,59.88432550430298
