powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim,powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,num_train_batches_nn,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,time_cond1,time_cond2,powermode_nn_50,infer_time_nn_50,bs_nn_50,interleaved_power_nn_50,num_train_batches_nn_50,powermode_random_50,infer_time_random_50,bs_random_50,interleaved_power_random_50,num_train_batches_random_50
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,35,1.0,12.0,0.5,30.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,1.0,12_2201600_726750000_3199000000,29.13259220123291,4.0,34.497,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0291325922012329,0.1624659255345662,0.8739777660369873,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,36,1.0,12.0,0.5,30.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,1.0,12_2201600_726750000_3199000000,29.13259220123291,4.0,34.497,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0291325922012329,0.1624659255345662,0.8739777660369873,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,37,1.0,13.0,0.5,30.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,1.0,12_2201600_726750000_3199000000,29.13259220123291,4.0,34.497,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0291325922012329,0.1624659255345662,0.8739777660369873,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_1958400_930750000_3199000000,23.13691234588623,4.0,37.809,38,1.0,13.0,0.5,30.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_1958400_930750000_3199000000,23.13691234588623,4.0,37.809,39,1.0,13.0,0.5,30.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_930750000_3199000000,20.792960166931152,4.0,39.21,40,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_930750000_3199000000,20.792960166931152,4.0,39.21,41,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,42,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,43,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,44,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,45,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,46,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,47,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,48,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,49,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
8_1958400_1300500000_3199000000,23.022047996521,4.0,49.687,50,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,1.0,12_2201600_726750000_3199000000,20.004847526550293,4.0,34.497,1.0,True,0.0234029912948608,0.1567363246281941,0.7020897388458252,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,0.0,8_2201600_318750000_3199000000,19.27841567993164,1.0,23.893,0.0
,,,,10,,25.0,0.6,30.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
