time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-11 16:42:29.552298,0 days 00:15:02.620000,ON,pm_new,30,26,100,67,OFF,OFF,0,0,4851388,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.312,40.906,40.093,40.937,41.937,41.937,7172,9222,0.5099830627441406
2024-06-11 16:42:29.552298,0 days 00:15:02.620000,ON,pm_new,30,26,100,67,OFF,OFF,0,0,4851388,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.312,40.906,40.093,40.937,41.937,41.937,7172,9222,0.5099830627441406
2024-06-11 16:42:30.689545,0 days 00:15:03.760000,ON,pm_new,94,98,98,100,OFF,OFF,0,0,2375704,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.187,40.468,39.687,40.5,41.5,41.5,6790,6790,1.6408390998840332
2024-06-11 16:42:32.915731,0 days 00:15:05.990000,ON,pm_new,38,82,58,81,OFF,OFF,3,0,2405348,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.843,40.25,39.781,40.531,41.531,41.531,6636,6778,3.864997148513794
2024-06-11 16:42:34.655147,0 days 00:15:07.720000,ON,pm_new,29,100,62,55,OFF,OFF,10,10,2630620,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.937,40.187,39.687,40.593,41.5,41.5,6703,6753,5.604496240615845
2024-06-11 16:42:36.390018,0 days 00:15:09.460000,ON,pm_new,90,25,58,68,OFF,OFF,9,9,2826132,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.062,40.218,39.656,40.437,41.437,41.406,6625,6737,7.339550971984863
2024-06-11 16:42:38.451357,0 days 00:15:11.520000,ON,pm_new,96,100,98,100,OFF,OFF,0,0,2972516,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.812,40.343,39.656,40.375,41.312,41.406,6770,6741,9.398871660232544
2024-06-11 16:42:40.319116,0 days 00:15:13.390000,ON,pm_new,100,98,96,100,OFF,OFF,0,0,3125868,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.843,40.468,39.593,40.437,41.343,41.5,6877,6755,11.2683265209198
2024-06-11 16:42:41.973621,0 days 00:15:15.040000,ON,pm_new,62,76,63,80,OFF,OFF,9,9,3402224,5,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.812,40.343,39.625,40.531,41.375,41.343,6801,6772,12.922128438949585
2024-06-11 16:42:43.363937,0 days 00:15:16.430000,ON,pm_new,35,33,100,62,OFF,OFF,0,0,3588708,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.781,40.062,39.562,40.468,41.5,41.312,6498,6759,14.311463117599487
2024-06-11 16:42:44.765084,0 days 00:15:17.830000,ON,pm_new,58,35,86,55,OFF,OFF,6,6,3681088,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.812,40.406,39.531,40.468,41.5,41.5,6603,6748,15.714497804641724
2024-06-11 16:42:46.535131,0 days 00:15:19.600000,ON,pm_new,51,94,50,70,OFF,OFF,0,0,3825264,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.781,40.312,39.562,40.281,41.343,41.312,6596,6730,17.484316110610962
2024-06-11 16:42:48.008887,0 days 00:15:21.080000,ON,pm_new,39,50,75,77,OFF,OFF,19,19,3959456,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.812,40.062,39.625,40.5,41.312,41.312,6575,6724,18.956410884857178
2024-06-11 16:42:49.570034,0 days 00:15:22.640000,ON,pm_new,35,86,72,73,OFF,OFF,22,22,4179400,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.937,40.093,39.656,40.406,41.312,41.406,6703,6717,20.51761746406555
