total,used,free,log_time
3.6Gi,1.0Mi,3.6Gi,2.65195894241333
3.6Gi,1.0Mi,3.6Gi,3.9369149208068848
3.6Gi,1.0Mi,3.6Gi,5.175653696060181
3.6Gi,1.0Mi,3.6Gi,6.433343887329102
3.6Gi,1.0Mi,3.6Gi,7.65110445022583
3.6Gi,1.0Mi,3.6Gi,9.151291370391846
3.6Gi,1.0Mi,3.6Gi,10.917351961135864
3.6Gi,1.0Mi,3.6Gi,12.390074729919434
3.6Gi,1.0Mi,3.6Gi,13.771284341812134
3.6Gi,1.0Mi,3.6Gi,15.092357397079468
3.6Gi,1.0Mi,3.6Gi,16.56613802909851
3.6Gi,1.0Mi,3.6Gi,18.036489725112915
3.6Gi,1.0Mi,3.6Gi,19.27186155319214
3.6Gi,1.0Mi,3.6Gi,20.53544044494629
3.6Gi,1.0Mi,3.6Gi,21.778906106948853
3.6Gi,1.0Mi,3.6Gi,23.19148850440979
3.6Gi,1.0Mi,3.6Gi,24.490241289138794
3.6Gi,1.0Mi,3.6Gi,25.854702472686768
3.6Gi,1.0Mi,3.6Gi,27.17916226387024
3.6Gi,1.0Mi,3.6Gi,28.766637086868286
3.6Gi,1.0Mi,3.6Gi,30.40640354156494
3.6Gi,1.0Mi,3.6Gi,32.081971883773804
3.6Gi,1.0Mi,3.6Gi,33.715760946273804
3.6Gi,1.0Mi,3.6Gi,35.11605930328369
3.6Gi,1.0Mi,3.6Gi,36.66508173942566
3.6Gi,1.0Mi,3.6Gi,38.180686950683594
3.6Gi,1.0Mi,3.6Gi,39.87006688117981
3.6Gi,1.0Mi,3.6Gi,41.45466494560242
3.6Gi,1.0Mi,3.6Gi,42.99389052391052
