files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20604/722637,80M/2G,2.85%,0.62123,seconds,19.52486491203308
23080,1,0/722637,0/2G,0%,1.034,seconds,21.78360676765442
23080,1,20076/722637,78M/2G,2.78%,0.62292,seconds,136.401784658432
