total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,3.2Gi,20Mi,1.7Gi,4.7Gi,2.374523639678955
7.2Gi,2.2Gi,3.2Gi,20Mi,1.7Gi,4.7Gi,3.6547133922576904
7.2Gi,2.2Gi,3.2Gi,20Mi,1.7Gi,4.7Gi,4.893397092819214
7.2Gi,2.2Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,6.357230186462402
7.2Gi,2.2Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,7.595480918884277
7.2Gi,2.2Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,8.859121322631836
7.2Gi,2.2Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,10.229253053665161
7.2Gi,2.2Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,11.627774238586426
7.2Gi,2.2Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,13.054091453552246
7.2Gi,2.3Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,14.439873218536377
7.2Gi,2.2Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,15.749559164047241
7.2Gi,2.5Gi,2.9Gi,20Mi,1.8Gi,4.5Gi,17.081682205200195
7.2Gi,2.7Gi,2.7Gi,20Mi,1.8Gi,4.2Gi,18.435072898864746
7.2Gi,2.7Gi,2.7Gi,20Mi,1.8Gi,4.2Gi,19.745293855667114
7.2Gi,2.2Gi,4.4Gi,20Mi,532Mi,4.7Gi,21.227901458740234
7.2Gi,2.3Gi,4.3Gi,20Mi,548Mi,4.7Gi,22.810544967651367
7.2Gi,2.4Gi,4.3Gi,20Mi,565Mi,4.6Gi,23.96851921081543
7.2Gi,2.4Gi,4.1Gi,103Mi,676Mi,4.5Gi,25.148689031600952
7.2Gi,2.4Gi,4.1Gi,103Mi,689Mi,4.5Gi,26.30794906616211
7.2Gi,2.5Gi,4.0Gi,103Mi,711Mi,4.4Gi,27.478524208068848
7.2Gi,2.5Gi,4.0Gi,103Mi,727Mi,4.4Gi,28.644526958465576
7.2Gi,2.5Gi,3.9Gi,103Mi,754Mi,4.3Gi,29.80076551437378
7.2Gi,2.5Gi,3.9Gi,103Mi,784Mi,4.3Gi,31.049739122390747
7.2Gi,2.5Gi,3.8Gi,103Mi,804Mi,4.3Gi,32.21502327919006
7.2Gi,2.6Gi,3.8Gi,103Mi,818Mi,4.3Gi,33.37815976142883
7.2Gi,2.6Gi,3.8Gi,103Mi,839Mi,4.3Gi,34.536911964416504
7.2Gi,2.6Gi,3.7Gi,103Mi,863Mi,4.2Gi,35.71220588684082
7.2Gi,2.7Gi,3.6Gi,103Mi,875Mi,4.2Gi,36.87428689002991
7.2Gi,2.7Gi,3.6Gi,103Mi,899Mi,4.2Gi,38.036611795425415
7.2Gi,2.8Gi,3.5Gi,103Mi,917Mi,4.1Gi,39.20692849159241
7.2Gi,2.8Gi,3.5Gi,103Mi,934Mi,4.1Gi,40.381123304367065
7.2Gi,2.8Gi,3.4Gi,103Mi,946Mi,4.0Gi,41.545265674591064
7.2Gi,2.9Gi,3.3Gi,103Mi,962Mi,4.0Gi,42.717867612838745
7.2Gi,3.0Gi,3.2Gi,103Mi,983Mi,3.9Gi,43.891565799713135
7.2Gi,3.0Gi,3.2Gi,103Mi,994Mi,3.8Gi,45.05546259880066
7.2Gi,3.1Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,46.22215509414673
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.7Gi,47.383145332336426
7.2Gi,3.2Gi,3.0Gi,103Mi,1.0Gi,3.7Gi,48.54537105560303
