total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.3236711025238037
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,4.894745826721191
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,7.236534595489502
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,9.402021408081055
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,10.791539192199707
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,12.634273290634155
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,14.326490879058838
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,15.937572002410889
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,17.91206121444702
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,20.046613216400146
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,21.322471857070923
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,22.721805572509766
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,24.276896953582764
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,25.67000460624695
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,27.25785779953003
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,28.944744110107422
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,30.85284948348999
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,32.739007234573364
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,34.41489028930664
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,35.776894330978394
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,37.29404163360596
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,39.30208659172058
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,41.471463203430176
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,43.110289335250854
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,44.58370304107666
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,46.174450397491455
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,47.69029140472412
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,49.315640449523926
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,51.0450177192688
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,53.183674812316895
7.2Gi,2.1Gi,4.6Gi,20Mi,558Mi,4.9Gi,55.36985802650452
7.2Gi,2.1Gi,4.5Gi,20Mi,563Mi,4.9Gi,56.87653088569641
