total,used,free,log_time
3.6Gi,2.0Mi,3.6Gi,2.4949822425842285
3.6Gi,2.0Mi,3.6Gi,3.968374729156494
3.6Gi,2.0Mi,3.6Gi,5.266709327697754
3.6Gi,2.0Mi,3.6Gi,6.613696336746216
3.6Gi,2.0Mi,3.6Gi,7.8659467697143555
3.6Gi,2.0Mi,3.6Gi,9.026121854782104
3.6Gi,2.0Mi,3.6Gi,10.196252822875977
3.6Gi,2.0Mi,3.6Gi,11.358218908309937
3.6Gi,2.0Mi,3.6Gi,12.58235502243042
3.6Gi,2.0Mi,3.6Gi,13.918344259262085
3.6Gi,2.0Mi,3.6Gi,15.135223865509033
3.6Gi,2.0Mi,3.6Gi,16.67092752456665
3.6Gi,2.0Mi,3.6Gi,17.876275062561035
3.6Gi,2.0Mi,3.6Gi,19.099740266799927
3.6Gi,2.0Mi,3.6Gi,20.459951162338257
3.6Gi,2.0Mi,3.6Gi,21.86923885345459
3.6Gi,2.0Mi,3.6Gi,23.24187445640564
3.6Gi,2.0Mi,3.6Gi,24.61439824104309
3.6Gi,2.0Mi,3.6Gi,25.751787900924683
3.6Gi,2.0Mi,3.6Gi,26.884490251541138
