total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.5Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,2.367583751678467
7.2Gi,2.7Gi,2.1Gi,66Mi,2.4Gi,4.2Gi,3.8873422145843506
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,5.188777446746826
7.2Gi,3.3Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,6.506009578704834
7.2Gi,3.4Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,7.797908544540405
7.2Gi,3.6Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,8.98782992362976
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,10.159308433532715
7.2Gi,3.8Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,11.315871000289917
7.2Gi,4.3Gi,524Mi,103Mi,2.4Gi,2.6Gi,12.514772176742554
7.2Gi,4.4Gi,377Mi,103Mi,2.4Gi,2.5Gi,13.876843929290771
7.2Gi,4.6Gi,144Mi,94Mi,2.4Gi,2.2Gi,15.048731327056885
7.2Gi,4.6Gi,163Mi,84Mi,2.4Gi,2.2Gi,16.622944355010986
7.2Gi,4.6Gi,166Mi,75Mi,2.4Gi,2.2Gi,17.818242073059082
7.2Gi,4.7Gi,140Mi,84Mi,2.4Gi,2.2Gi,18.987093925476074
7.2Gi,4.6Gi,132Mi,94Mi,2.4Gi,2.2Gi,20.372153997421265
7.2Gi,4.7Gi,137Mi,84Mi,2.4Gi,2.2Gi,21.78015661239624
7.2Gi,4.7Gi,152Mi,71Mi,2.4Gi,2.2Gi,23.189758777618408
7.2Gi,4.7Gi,137Mi,84Mi,2.4Gi,2.2Gi,24.509816646575928
7.2Gi,4.5Gi,284Mi,75Mi,2.4Gi,2.4Gi,25.717389822006226
7.2Gi,4.5Gi,282Mi,77Mi,2.4Gi,2.4Gi,26.848630666732788
