total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.4Gi,2.3Gi,20Mi,2.4Gi,4.5Gi,2.757734537124634
7.2Gi,2.6Gi,2.1Gi,38Mi,2.4Gi,4.3Gi,3.962634563446045
7.2Gi,2.9Gi,1.8Gi,103Mi,2.5Gi,4.0Gi,5.266714572906494
7.2Gi,2.9Gi,1.7Gi,103Mi,2.5Gi,3.9Gi,6.6647629737854
7.2Gi,3.0Gi,1.7Gi,103Mi,2.5Gi,3.8Gi,7.853622913360596
7.2Gi,3.1Gi,1.6Gi,103Mi,2.5Gi,3.8Gi,9.054332971572876
7.2Gi,3.2Gi,1.5Gi,103Mi,2.5Gi,3.7Gi,10.201008081436157
7.2Gi,3.3Gi,1.4Gi,103Mi,2.5Gi,3.6Gi,11.6156907081604
7.2Gi,3.3Gi,1.4Gi,103Mi,2.5Gi,3.5Gi,12.805558204650879
7.2Gi,3.4Gi,1.3Gi,103Mi,2.5Gi,3.5Gi,13.9663565158844
7.2Gi,3.5Gi,1.2Gi,103Mi,2.5Gi,3.3Gi,15.274054050445557
7.2Gi,3.6Gi,1.1Gi,103Mi,2.5Gi,3.3Gi,16.693281650543213
7.2Gi,3.8Gi,914Mi,103Mi,2.5Gi,3.1Gi,17.866393566131592
7.2Gi,4.2Gi,441Mi,103Mi,2.5Gi,2.6Gi,19.1977698802948
7.2Gi,4.3Gi,363Mi,103Mi,2.5Gi,2.5Gi,20.490644693374634
7.2Gi,4.6Gi,114Mi,103Mi,2.5Gi,2.3Gi,21.91287398338318
7.2Gi,4.6Gi,132Mi,84Mi,2.4Gi,2.3Gi,23.261935710906982
7.2Gi,4.6Gi,115Mi,75Mi,2.4Gi,2.3Gi,24.7926504611969
7.2Gi,4.6Gi,87Mi,103Mi,2.5Gi,2.2Gi,26.047884225845337
7.2Gi,4.6Gi,87Mi,103Mi,2.5Gi,2.2Gi,27.359541654586792
7.2Gi,4.6Gi,98Mi,93Mi,2.4Gi,2.2Gi,29.072804927825928
7.2Gi,4.5Gi,246Mi,68Mi,2.4Gi,2.4Gi,30.601470470428467
