total,used,free,log_time
3.6Gi,5.0Mi,3.6Gi,2.808014154434204
3.6Gi,5.0Mi,3.6Gi,4.225928783416748
3.6Gi,5.0Mi,3.6Gi,5.573101043701172
3.6Gi,5.0Mi,3.6Gi,7.026067733764648
3.6Gi,5.0Mi,3.6Gi,8.405527591705322
3.6Gi,5.0Mi,3.6Gi,9.747739791870117
3.6Gi,5.0Mi,3.6Gi,11.086493015289307
3.6Gi,5.0Mi,3.6Gi,12.555004596710205
3.6Gi,5.0Mi,3.6Gi,13.993528366088867
3.6Gi,5.0Mi,3.6Gi,15.432160139083862
3.6Gi,5.0Mi,3.6Gi,16.906811952590942
3.6Gi,5.0Mi,3.6Gi,18.265793323516846
3.6Gi,5.0Mi,3.6Gi,19.58764362335205
3.6Gi,5.0Mi,3.6Gi,20.922452211380005
3.6Gi,5.0Mi,3.6Gi,22.29163122177124
3.6Gi,5.0Mi,3.6Gi,23.624924898147583
3.6Gi,5.0Mi,3.6Gi,24.871676206588745
3.6Gi,5.0Mi,3.6Gi,26.143758058547974
3.6Gi,5.0Mi,3.6Gi,27.861544847488403
3.6Gi,5.0Mi,3.6Gi,29.195858240127563
3.6Gi,5.0Mi,3.6Gi,30.455939292907715
3.6Gi,5.0Mi,3.6Gi,31.74067974090576
3.6Gi,5.0Mi,3.6Gi,32.92526602745056
3.6Gi,5.0Mi,3.6Gi,34.11422109603882
3.6Gi,5.0Mi,3.6Gi,35.31380271911621
3.6Gi,5.0Mi,3.6Gi,36.51223921775818
3.6Gi,5.0Mi,3.6Gi,37.69729471206665
3.6Gi,5.0Mi,3.6Gi,38.885157346725464
3.6Gi,5.0Mi,3.6Gi,40.078322410583496
3.6Gi,5.0Mi,3.6Gi,41.26379370689392
3.6Gi,5.0Mi,3.6Gi,42.44822812080383
3.6Gi,5.0Mi,3.6Gi,43.64409041404724
3.6Gi,5.0Mi,3.6Gi,44.83939719200134
3.6Gi,5.0Mi,3.6Gi,46.02773904800415
3.6Gi,5.0Mi,3.6Gi,47.21740674972534
3.6Gi,5.0Mi,3.6Gi,48.41099286079407
3.6Gi,5.0Mi,3.6Gi,49.59534502029419
3.6Gi,5.0Mi,3.6Gi,50.93547487258911
3.6Gi,5.0Mi,3.6Gi,52.12294864654541
3.6Gi,5.0Mi,3.6Gi,53.31386470794678
3.6Gi,5.0Mi,3.6Gi,54.51102685928345
3.6Gi,5.0Mi,3.6Gi,55.705005168914795
3.6Gi,5.0Mi,3.6Gi,57.043384313583374
3.6Gi,5.0Mi,3.6Gi,58.23332476615906
3.6Gi,5.0Mi,3.6Gi,59.42005896568298
3.6Gi,5.0Mi,3.6Gi,60.609487533569336
3.6Gi,5.0Mi,3.6Gi,61.80836510658264
3.6Gi,5.0Mi,3.6Gi,62.994800090789795
3.6Gi,5.0Mi,3.6Gi,64.17973327636719
3.6Gi,5.0Mi,3.6Gi,65.37796020507812
3.6Gi,5.0Mi,3.6Gi,66.56417322158813
3.6Gi,5.0Mi,3.6Gi,67.75074815750122
3.6Gi,5.0Mi,3.6Gi,68.94885897636414
3.6Gi,5.0Mi,3.6Gi,70.14198064804077
3.6Gi,5.0Mi,3.6Gi,71.3277063369751
3.6Gi,5.0Mi,3.6Gi,72.51850295066833
3.6Gi,5.0Mi,3.6Gi,73.70526313781738
3.6Gi,5.0Mi,3.6Gi,74.89001178741455
3.6Gi,5.0Mi,3.6Gi,76.0753104686737
3.6Gi,5.0Mi,3.6Gi,77.27079010009766
3.6Gi,5.0Mi,3.6Gi,78.45732355117798
3.6Gi,5.0Mi,3.6Gi,79.64027857780457
3.6Gi,5.0Mi,3.6Gi,80.8428373336792
3.6Gi,5.0Mi,3.6Gi,82.03348112106323
3.6Gi,5.0Mi,3.6Gi,83.22026062011719
3.6Gi,5.0Mi,3.6Gi,84.41582083702087
3.6Gi,5.0Mi,3.6Gi,85.60486054420471
3.6Gi,5.0Mi,3.6Gi,86.78815793991089
3.6Gi,5.0Mi,3.6Gi,87.97306036949158
3.6Gi,5.0Mi,3.6Gi,89.17049050331116
3.6Gi,5.0Mi,3.6Gi,90.35561227798462
3.6Gi,5.0Mi,3.6Gi,91.5384509563446
3.6Gi,5.0Mi,3.6Gi,92.7312502861023
3.6Gi,5.0Mi,3.6Gi,93.91678309440613
3.6Gi,5.0Mi,3.6Gi,95.09994697570801
3.6Gi,5.0Mi,3.6Gi,96.30044913291931
3.6Gi,5.0Mi,3.6Gi,97.49630737304688
3.6Gi,5.0Mi,3.6Gi,98.68261885643005
3.6Gi,5.0Mi,3.6Gi,99.87871170043945
3.6Gi,5.0Mi,3.6Gi,101.06611156463623
3.6Gi,5.0Mi,3.6Gi,102.24941301345825
3.6Gi,5.0Mi,3.6Gi,103.43063235282898
3.6Gi,5.0Mi,3.6Gi,104.626882314682
3.6Gi,5.0Mi,3.6Gi,105.9423246383667
3.6Gi,5.0Mi,3.6Gi,107.13603734970093
3.6Gi,5.0Mi,3.6Gi,108.31816053390503
3.6Gi,5.0Mi,3.6Gi,109.5048246383667
3.6Gi,5.0Mi,3.6Gi,110.68938946723938
3.6Gi,5.0Mi,3.6Gi,112.01470398902893
3.6Gi,5.0Mi,3.6Gi,113.21524429321289
3.6Gi,5.0Mi,3.6Gi,114.4064519405365
3.6Gi,5.0Mi,3.6Gi,115.58961081504822
3.6Gi,5.0Mi,3.6Gi,116.77519416809082
3.6Gi,5.0Mi,3.6Gi,117.96685647964478
3.6Gi,5.0Mi,3.6Gi,119.1572585105896
3.6Gi,5.0Mi,3.6Gi,120.34250974655151
3.6Gi,5.0Mi,3.6Gi,121.53714537620544
3.6Gi,5.0Mi,3.6Gi,122.76775598526001
3.6Gi,5.0Mi,3.6Gi,123.95693325996399
3.6Gi,5.0Mi,3.6Gi,125.16111922264099
3.6Gi,5.0Mi,3.6Gi,126.36830139160156
3.6Gi,5.0Mi,3.6Gi,127.57444834709167
3.6Gi,11Mi,3.6Gi,128.94095420837402
3.6Gi,11Mi,3.6Gi,130.2764744758606
3.6Gi,11Mi,3.6Gi,131.4694061279297
3.6Gi,11Mi,3.6Gi,132.6736068725586
3.6Gi,11Mi,3.6Gi,133.87345337867737
3.6Gi,11Mi,3.6Gi,135.07954859733582
3.6Gi,11Mi,3.6Gi,136.2805986404419
3.6Gi,11Mi,3.6Gi,137.47265195846558
3.6Gi,11Mi,3.6Gi,138.68085169792175
3.6Gi,11Mi,3.6Gi,139.88125205039978
3.6Gi,11Mi,3.6Gi,141.0776813030243
3.6Gi,11Mi,3.6Gi,142.28777623176575
3.6Gi,11Mi,3.6Gi,143.4750919342041
