total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.3Gi,2.4Gi,20Mi,2.5Gi,4.7Gi,2.686704158782959
7.2Gi,2.5Gi,2.1Gi,20Mi,2.5Gi,4.4Gi,3.947796583175659
7.2Gi,2.7Gi,2.0Gi,57Mi,2.5Gi,4.2Gi,5.392176866531372
7.2Gi,3.0Gi,1.6Gi,103Mi,2.6Gi,3.8Gi,6.876404285430908
7.2Gi,3.4Gi,1.2Gi,103Mi,2.6Gi,3.5Gi,8.102294445037842
7.2Gi,3.8Gi,835Mi,103Mi,2.6Gi,3.1Gi,9.302729845046997
7.2Gi,4.4Gi,155Mi,103Mi,2.6Gi,2.4Gi,10.72789716720581
7.2Gi,4.6Gi,178Mi,103Mi,2.4Gi,2.2Gi,12.373519659042358
7.2Gi,4.6Gi,187Mi,94Mi,2.4Gi,2.2Gi,13.760181188583374
7.2Gi,4.6Gi,160Mi,94Mi,2.4Gi,2.2Gi,15.084660053253174
7.2Gi,4.6Gi,154Mi,103Mi,2.4Gi,2.2Gi,16.565274477005005
7.2Gi,4.6Gi,154Mi,103Mi,2.4Gi,2.2Gi,17.733089447021484
7.2Gi,4.6Gi,156Mi,103Mi,2.4Gi,2.2Gi,18.96673274040222
7.2Gi,4.6Gi,156Mi,103Mi,2.4Gi,2.2Gi,20.159600496292114
7.2Gi,4.6Gi,155Mi,103Mi,2.4Gi,2.2Gi,21.349107027053833
7.2Gi,4.6Gi,163Mi,94Mi,2.4Gi,2.2Gi,22.722973823547363
7.2Gi,4.6Gi,156Mi,103Mi,2.4Gi,2.2Gi,23.993383646011353
7.2Gi,4.6Gi,155Mi,103Mi,2.4Gi,2.2Gi,25.20434880256653
7.2Gi,4.6Gi,153Mi,103Mi,2.4Gi,2.2Gi,26.405107021331787
7.2Gi,4.6Gi,150Mi,103Mi,2.4Gi,2.2Gi,27.627090215682983
7.2Gi,4.6Gi,153Mi,94Mi,2.4Gi,2.2Gi,28.947888612747192
7.2Gi,4.5Gi,379Mi,38Mi,2.3Gi,2.5Gi,30.268195867538452
