cores_algo,cpu_algo,gpu_algo,mem_algo,bs_algo,algo_time,algo_power,power_budget,num_pwds_nnRan50,visited_dim,tries,time_budget,arr_rate,soln_algo,cores_optimal,cpu_optimal,gpu_optimal,mem_optimal,bs_optimal,optim_time_nnRan50,optim_power_nnRan50,soln_optimal,powermode_random,bs_random,optim_time_random,optim_power_random,soln_random,powermode_nn,bs_nn,optim_time_nn,optim_power_nn,soln_nn,flag,time_scaled,time_cond1,time_cond2,powermode_random_50,bs_random_50,optim_time_random_50,optim_power_random_50,soln_random_50,powermode_nn_50,bs_nn_50,optim_time_nn_50,optim_power_nn_50,soln_nn_50,cpu_bs,gpu_bs,mem_bs,cores_bs,bs_bs,observed_time,observed_power,num_pwds_bs,soln_bs,cores_optim,cpu_optim,gpu_optim,mem_optim,bs_optim,optim_time_bs,optim_power_bs,soln_optim
,,,,,,,24,,,,1.4,2.5,,,,,,,,,,8_729600_522750000_2133000000,1.0,149.07259368896484,23.7415,1.0,12_1958400_318750000_2133000000,1.0,202.1840667724609,22.087,1.0,True,0.2021840667724609,0.602184066772461,0.5054601669311523,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,25,,,,1.4,2.5,,,,,,,,,,8_729600_522750000_2133000000,1.0,149.07259368896484,23.7415,1.0,12_1958400_318750000_2133000000,1.0,202.1840667724609,22.087,1.0,True,0.2021840667724609,0.602184066772461,0.5054601669311523,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,26,,,,1.4,2.5,,,,,,,,,,8_1651200_522750000_2133000000,1.0,134.848876953125,25.097,1.0,8_729600_522750000_2133000000,1.0,149.07259368896484,23.7415,1.0,True,0.1490725936889648,0.5490725936889649,0.3726814842224121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,27,,,,1.4,2.5,,,,,,,,,,4_1344000_522750000_3199000000,1.0,129.46988677978516,26.9,1.0,8_1651200_522750000_2133000000,1.0,134.848876953125,25.097,1.0,True,0.134848876953125,0.534848876953125,0.3371221923828125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,28,,,,1.4,2.5,,,,,,,,,,4_1344000_522750000_3199000000,1.0,129.46988677978516,26.9,1.0,8_1651200_522750000_2133000000,1.0,134.848876953125,25.097,1.0,True,0.134848876953125,0.534848876953125,0.3371221923828125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,29,,,,1.4,2.5,,,,,,,,,,12_1958400_522750000_3199000000,1.0,129.303955078125,28.303,1.0,8_1651200_522750000_2133000000,1.0,134.848876953125,25.097,1.0,True,0.134848876953125,0.534848876953125,0.3371221923828125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,30,,,,1.4,2.5,,,,,,,,,,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,31,,,,1.4,2.5,,,,,,,,,,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,32,,,,1.4,2.5,,,,,,,,,,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,33,,,,1.4,2.5,,,,,,,,,,4_1651200_726750000_3199000000,1.0,98.0902214050293,32.201,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,34,,,,1.4,2.5,,,,,,,,,,4_1651200_726750000_3199000000,1.0,98.0902214050293,32.201,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,35,,,,1.4,2.5,,,,,,,,,,12_2201600_726750000_3199000000,1.0,95.03231811523438,34.757,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,36,,,,1.4,2.5,,,,,,,,,,12_2201600_726750000_3199000000,1.0,95.03231811523438,34.757,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,37,,,,1.4,2.5,,,,,,,,,,12_2201600_726750000_3199000000,1.0,95.03231811523438,34.757,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,38,,,,1.4,2.5,,,,,,,,,,4_1958400_930750000_3199000000,1.0,80.02644729614258,37.654,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,39,,,,1.4,2.5,,,,,,,,,,4_1958400_930750000_3199000000,1.0,80.02644729614258,37.654,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40,,,,1.4,2.5,,,,,,,,,,4_1958400_930750000_3199000000,1.0,80.02644729614258,37.654,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,41,,,,1.4,2.5,,,,,,,,,,8_1958400_930750000_3199000000,1.0,77.86249542236328,40.615,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,42,,,,1.4,2.5,,,,,,,,,,8_1958400_930750000_3199000000,1.0,77.86249542236328,40.615,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,43,,,,1.4,2.5,,,,,,,,,,8_1958400_930750000_3199000000,1.0,77.86249542236328,40.615,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,44,,,,1.4,2.5,,,,,,,,,,8_1958400_930750000_3199000000,1.0,77.86249542236328,40.615,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,45,,,,1.4,2.5,,,,,,,,,,8_1958400_930750000_3199000000,1.0,77.86249542236328,40.615,1.0,12_1036800_726750000_2133000000,1.0,103.5906867980957,29.0035,1.0,True,0.1035906867980957,0.5035906867980957,0.2589767169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,
