files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20841/722637,81M/2G,2.88%,0.41711,seconds,12.47302794456482
23080,1,0/722637,0/2G,0%,0.73259,seconds,14.259599208831787
23080,1,20152/722637,78M/2G,2.79%,0.43671,seconds,123.69723701477051
