total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.4046194553375244
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.745577573776245
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,4.998516321182251
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,6.224567413330078
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,7.468761920928955
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,8.835959434509277
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.8Gi,10.211251258850098
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,11.600670099258423
7.2Gi,2.1Gi,4.5Gi,20Mi,570Mi,4.8Gi,13.443990707397461
7.2Gi,2.1Gi,4.4Gi,20Mi,590Mi,4.8Gi,14.833919286727905
7.2Gi,2.2Gi,4.4Gi,20Mi,609Mi,4.7Gi,16.030075788497925
7.2Gi,2.3Gi,4.2Gi,103Mi,731Mi,4.6Gi,17.28798007965088
7.2Gi,2.3Gi,4.1Gi,103Mi,754Mi,4.6Gi,18.49553155899048
7.2Gi,2.3Gi,4.1Gi,103Mi,772Mi,4.5Gi,19.676596879959106
7.2Gi,2.3Gi,4.1Gi,103Mi,789Mi,4.5Gi,20.871413946151733
7.2Gi,2.4Gi,4.0Gi,103Mi,815Mi,4.5Gi,22.08333420753479
7.2Gi,2.4Gi,3.9Gi,103Mi,845Mi,4.4Gi,23.285065412521362
7.2Gi,2.5Gi,3.9Gi,103Mi,871Mi,4.4Gi,24.461787939071655
7.2Gi,2.5Gi,3.8Gi,103Mi,888Mi,4.4Gi,25.642523050308228
7.2Gi,2.5Gi,3.7Gi,103Mi,917Mi,4.3Gi,26.84958839416504
7.2Gi,2.6Gi,3.7Gi,103Mi,940Mi,4.3Gi,28.02519202232361
7.2Gi,2.7Gi,3.6Gi,103Mi,967Mi,4.2Gi,29.219085931777954
7.2Gi,2.7Gi,3.5Gi,103Mi,984Mi,4.2Gi,30.42094373703003
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,31.609905242919922
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,32.79070162773132
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,33.990784645080566
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,35.18670344352722
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,36.36689519882202
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,37.561996936798096
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,38.76799774169922
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,39.945176124572754
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,41.13174223899841
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,42.33177471160889
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,43.51718616485596
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,44.69573354721069
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,45.8893518447876
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,47.073511600494385
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.6Gi,48.267902851104736
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,49.454179763793945
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,50.65223145484924
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,51.824028968811035
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,53.00837063789368
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,54.21199607849121
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,55.38524127006531
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,56.5652494430542
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.76309657096863
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,58.94441795349121
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,60.13091444969177
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,61.32935976982117
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,62.530678033828735
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,63.70885682106018
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,64.89620923995972
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,66.10538458824158
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,67.31108164787292
7.2Gi,3.4Gi,2.2Gi,103Mi,1.6Gi,3.5Gi,68.49438548088074
7.2Gi,3.4Gi,2.2Gi,103Mi,1.6Gi,3.5Gi,69.68858671188354
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,70.87836647033691
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,72.06155014038086
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,73.25319337844849
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,74.45549583435059
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.3Gi,75.62718558311462
7.2Gi,3.6Gi,1.9Gi,103Mi,1.7Gi,3.3Gi,76.81202626228333
7.2Gi,3.6Gi,1.9Gi,103Mi,1.7Gi,3.2Gi,78.01817297935486
7.2Gi,3.6Gi,1.9Gi,103Mi,1.7Gi,3.2Gi,79.19086241722107
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.2Gi,80.37060236930847
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.2Gi,81.58496832847595
7.2Gi,3.7Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,82.76720333099365
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,83.9577226638794
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,85.14925074577332
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,86.34628701210022
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,87.52193427085876
7.2Gi,3.8Gi,1.6Gi,103Mi,1.8Gi,3.0Gi,88.70918440818787
7.2Gi,3.9Gi,1.5Gi,103Mi,1.8Gi,3.0Gi,89.905198097229
7.2Gi,4.0Gi,1.3Gi,103Mi,1.8Gi,2.8Gi,91.07569694519043
7.2Gi,4.9Gi,516Mi,103Mi,1.8Gi,2.0Gi,92.30212306976318
7.2Gi,4.9Gi,475Mi,103Mi,1.8Gi,2.0Gi,93.50253891944885
7.2Gi,4.9Gi,440Mi,103Mi,1.8Gi,2.0Gi,94.68605065345764
7.2Gi,4.9Gi,392Mi,103Mi,1.9Gi,2.0Gi,95.871013879776
7.2Gi,4.9Gi,358Mi,103Mi,1.9Gi,1.9Gi,97.06635165214539
7.2Gi,5.0Gi,288Mi,103Mi,1.9Gi,1.9Gi,98.3464469909668
7.2Gi,5.0Gi,234Mi,103Mi,1.9Gi,1.9Gi,99.53591537475586
7.2Gi,5.2Gi,113Mi,103Mi,1.9Gi,1.7Gi,101.08874726295471
