files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20258/722637,79M/2G,2.8%,0.41044,seconds,7.118351697921753
23080,1,0/722637,0/2G,0%,0.70442,seconds,8.825798511505127
23080,1,22333/722637,87M/2G,3.09%,0.38639,seconds,113.33722424507141
