total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.7331106662750244
3.6Gi,4.0Mi,3.6Gi,4.261794805526733
3.6Gi,4.0Mi,3.6Gi,5.582567453384399
3.6Gi,4.0Mi,3.6Gi,6.926422834396362
3.6Gi,4.0Mi,3.6Gi,8.349339485168457
3.6Gi,4.0Mi,3.6Gi,9.777327537536621
3.6Gi,4.0Mi,3.6Gi,11.041470766067505
3.6Gi,4.0Mi,3.6Gi,12.361226558685303
3.6Gi,4.0Mi,3.6Gi,13.552036762237549
3.6Gi,4.0Mi,3.6Gi,14.669214248657227
3.6Gi,4.0Mi,3.6Gi,15.785273551940918
3.6Gi,4.0Mi,3.6Gi,16.92714810371399
3.6Gi,4.0Mi,3.6Gi,18.057042121887207
3.6Gi,4.0Mi,3.6Gi,19.174386501312256
3.6Gi,4.0Mi,3.6Gi,20.290979623794556
3.6Gi,4.0Mi,3.6Gi,21.40908670425415
3.6Gi,4.0Mi,3.6Gi,22.53822159767151
3.6Gi,4.0Mi,3.6Gi,23.68176007270813
3.6Gi,4.0Mi,3.6Gi,24.799159049987793
3.6Gi,4.0Mi,3.6Gi,25.92564868927002
3.6Gi,4.0Mi,3.6Gi,27.050039052963257
3.6Gi,4.0Mi,3.6Gi,28.201720714569092
3.6Gi,4.0Mi,3.6Gi,29.381797552108765
3.6Gi,4.0Mi,3.6Gi,30.501442909240723
3.6Gi,4.0Mi,3.6Gi,31.640191078186035
3.6Gi,4.0Mi,3.6Gi,32.77620315551758
3.6Gi,4.0Mi,3.6Gi,33.910449743270874
3.6Gi,4.0Mi,3.6Gi,35.0234751701355
3.6Gi,4.0Mi,3.6Gi,36.14456272125244
3.6Gi,4.0Mi,3.6Gi,37.26531744003296
3.6Gi,4.0Mi,3.6Gi,38.38858413696289
3.6Gi,4.0Mi,3.6Gi,39.51638579368591
3.6Gi,4.0Mi,3.6Gi,40.65229034423828
3.6Gi,4.0Mi,3.6Gi,41.80108308792114
3.6Gi,4.0Mi,3.6Gi,42.94619417190552
3.6Gi,4.0Mi,3.6Gi,44.062057971954346
3.6Gi,4.0Mi,3.6Gi,45.19699478149414
3.6Gi,4.0Mi,3.6Gi,46.31783318519592
3.6Gi,4.0Mi,3.6Gi,47.44572138786316
3.6Gi,4.0Mi,3.6Gi,48.57209134101868
3.6Gi,4.0Mi,3.6Gi,49.689777135849
3.6Gi,4.0Mi,3.6Gi,50.816545486450195
3.6Gi,4.0Mi,3.6Gi,51.94062042236328
3.6Gi,4.0Mi,3.6Gi,53.07017230987549
3.6Gi,4.0Mi,3.6Gi,54.188875675201416
3.6Gi,4.0Mi,3.6Gi,55.303783893585205
3.6Gi,4.0Mi,3.6Gi,56.42143988609314
3.6Gi,4.0Mi,3.6Gi,57.55214238166809
3.6Gi,4.0Mi,3.6Gi,58.68051242828369
3.6Gi,4.0Mi,3.6Gi,59.83132743835449
3.6Gi,4.0Mi,3.6Gi,60.95059132575989
3.6Gi,4.0Mi,3.6Gi,62.21760058403015
3.6Gi,4.0Mi,3.6Gi,63.35631847381592
3.6Gi,4.0Mi,3.6Gi,64.47027254104614
3.6Gi,4.0Mi,3.6Gi,65.60038089752197
3.6Gi,4.0Mi,3.6Gi,66.73246145248413
3.6Gi,4.0Mi,3.6Gi,67.8794059753418
3.6Gi,4.0Mi,3.6Gi,69.02909302711487
3.6Gi,4.0Mi,3.6Gi,70.19487023353577
3.6Gi,4.0Mi,3.6Gi,71.31990838050842
3.6Gi,4.0Mi,3.6Gi,72.46900916099548
3.6Gi,4.0Mi,3.6Gi,73.59557843208313
3.6Gi,4.0Mi,3.6Gi,74.72476363182068
3.6Gi,4.0Mi,3.6Gi,75.86705183982849
3.6Gi,4.0Mi,3.6Gi,76.98821592330933
3.6Gi,4.0Mi,3.6Gi,78.11572265625
3.6Gi,4.0Mi,3.6Gi,79.23467636108398
3.6Gi,4.0Mi,3.6Gi,80.36798548698425
3.6Gi,4.0Mi,3.6Gi,81.50389313697815
3.6Gi,4.0Mi,3.6Gi,82.63344931602478
3.6Gi,4.0Mi,3.6Gi,83.91583061218262
3.6Gi,4.0Mi,3.6Gi,85.04500770568848
3.6Gi,4.0Mi,3.6Gi,86.16035342216492
3.6Gi,4.0Mi,3.6Gi,87.27990484237671
3.6Gi,4.0Mi,3.6Gi,88.4155342578888
3.6Gi,4.0Mi,3.6Gi,89.54150891304016
3.6Gi,4.0Mi,3.6Gi,90.6880853176117
3.6Gi,4.0Mi,3.6Gi,91.8238582611084
3.6Gi,4.0Mi,3.6Gi,92.9835557937622
3.6Gi,4.0Mi,3.6Gi,94.23847317695618
3.6Gi,4.0Mi,3.6Gi,95.35932993888855
3.6Gi,4.0Mi,3.6Gi,96.5578224658966
3.6Gi,4.0Mi,3.6Gi,97.74065589904785
3.6Gi,4.0Mi,3.6Gi,98.86275744438171
3.6Gi,4.0Mi,3.6Gi,100.06357860565186
3.6Gi,4.0Mi,3.6Gi,101.23277616500854
3.6Gi,4.0Mi,3.6Gi,102.3751311302185
3.6Gi,4.0Mi,3.6Gi,103.60172820091248
3.6Gi,4.0Mi,3.6Gi,104.76208162307739
3.6Gi,4.0Mi,3.6Gi,105.92113399505615
3.6Gi,4.0Mi,3.6Gi,107.1802589893341
3.6Gi,4.0Mi,3.6Gi,108.3130829334259
3.6Gi,6.0Mi,3.6Gi,109.63214445114136
3.6Gi,6.0Mi,3.6Gi,110.93898224830627
3.6Gi,6.0Mi,3.6Gi,112.19084429740906
3.6Gi,6.0Mi,3.6Gi,113.35403418540955
