time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-10 05:24:53.152435,0 days 00:24:20.140000,ON,pm_new,4,12,5,3,7,4,0,0,5447236,3,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.656,40.312,39.25,40.25,41.187,41.187,7923,9444,0.23473191261291504
2024-06-10 05:24:53.152435,0 days 00:24:20.140000,ON,pm_new,4,12,5,3,7,4,0,0,5447236,3,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.656,40.312,39.25,40.25,41.187,41.187,7923,9444,0.23473191261291504
2024-06-10 05:24:53.864061,0 days 00:24:20.850000,ON,pm_new,64,92,98,61,82,65,0,0,2429084,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.218,39.968,39.187,40.156,41.125,41.218,10025,10025,0.9461746215820312
2024-06-10 05:24:55.232250,0 days 00:24:22.220000,ON,pm_new,100,90,100,96,98,100,0,0,2433868,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.312,40.093,39.312,40.156,41.156,41.312,11108,10681,2.3141353130340576
2024-06-10 05:24:56.566815,0 days 00:24:23.550000,ON,pm_new,100,100,96,100,100,100,0,0,2445648,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.437,39.906,39.187,40.281,41.218,41.437,11305,10986,3.6486151218414307
2024-06-10 05:24:57.919236,0 days 00:24:24.910000,ON,pm_new,98,94,98,100,100,82,0,0,2458296,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.562,39.968,39.312,40.125,41.218,41.562,11543,11070,5.001078844070435
2024-06-10 05:24:59.199504,0 days 00:24:26.190000,ON,pm_new,100,100,94,100,98,100,0,0,2477192,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.406,40.375,39.343,40.125,41.25,41.406,11740,11209,6.281481981277466
2024-06-10 05:25:00.590128,0 days 00:24:27.580000,ON,pm_new,100,100,100,100,100,100,0,0,2460196,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.343,40.031,39.25,40.343,41.25,41.343,11346,11251,7.672001123428345
2024-06-10 05:25:01.890932,0 days 00:24:28.880000,ON,pm_new,100,100,96,98,100,100,19,19,2814376,7,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.625,40.375,39.25,40.125,41.281,41.625,12057,11365,8.972895860671997
2024-06-10 05:25:03.702378,0 days 00:24:30.690000,ON,pm_new,18,34,33,15,60,16,0,0,2956904,5,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.781,40.312,39.25,40.406,41.125,41.125,8565,11148,10.784279584884644
2024-06-10 05:25:04.895782,0 days 00:24:31.880000,ON,pm_new,16,36,36,11,42,8,0,0,2477692,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.593,40.125,39.156,40.093,41.0,41.0,7775,10725,11.977566957473755
2024-06-10 05:25:06.106327,0 days 00:24:33.090000,ON,pm_new,7,5,7,5,7,7,0,0,2520892,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.5,39.906,39.218,40.125,41.031,41.031,7459,10466,13.188166618347168
2024-06-10 05:25:07.289789,0 days 00:24:34.280000,ON,pm_new,34,32,41,72,45,21,0,0,2691992,7,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.562,39.718,39.187,40.187,41.0,41.0,8683,10338,14.371733665466309
2024-06-10 05:25:08.557512,0 days 00:24:35.540000,ON,pm_new,11,5,19,16,11,7,0,0,2737208,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.531,39.875,39.187,39.968,40.875,40.875,7410,10058,15.639331102371216
2024-06-10 05:25:09.720852,0 days 00:24:36.710000,ON,pm_new,11,6,13,7,4,5,0,0,2764972,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.562,39.781,39.093,39.906,40.812,40.875,7618,9898,16.80264115333557
2024-06-10 05:25:10.895159,0 days 00:24:37.880000,ON,pm_new,7,9,46,7,9,7,0,0,2807980,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.375,39.906,39.125,39.906,40.781,40.875,7331,9744,17.97694754600525
2024-06-10 05:25:12.062934,0 days 00:24:39.050000,ON,pm_new,9,1,11,7,3,3,0,0,2837368,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.375,39.687,39.0,40.0,40.781,40.781,7300,9560,19.144705533981323
2024-06-10 05:25:13.228387,0 days 00:24:40.220000,ON,pm_new,12,9,12,7,4,8,0,0,2856460,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.187,39.562,39.0,39.875,40.843,40.843,7459,9449,20.31022000312805
2024-06-10 05:25:14.395324,0 days 00:24:41.380000,ON,pm_new,7,15,3,5,3,1,0,0,2876852,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.25,39.656,39.0,39.843,40.843,40.843,7292,9347,21.477133750915527
2024-06-10 05:25:15.552957,0 days 00:24:42.540000,ON,pm_new,6,3,16,5,7,11,0,0,2923672,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.5,39.812,38.843,39.843,40.812,40.812,7539,9260,22.634758234024048
2024-06-10 05:25:16.744046,0 days 00:24:43.730000,ON,pm_new,2,9,13,15,6,11,8,8,2969840,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.312,39.593,38.906,39.718,40.593,40.656,7499,9139,23.825848817825317
2024-06-10 05:25:17.912210,0 days 00:24:44.900000,ON,pm_new,1,1,3,3,40,0,2,2,3022288,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.125,39.687,38.968,39.687,40.593,40.593,7263,9069,24.994024515151978
2024-06-10 05:25:19.071682,0 days 00:24:46.060000,ON,pm_new,8,7,9,9,11,17,0,0,3058936,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.093,39.593,38.906,39.718,40.625,40.562,7339,9001,26.153564929962158
2024-06-10 05:25:20.251572,0 days 00:24:47.240000,ON,pm_new,1,3,1,1,1,1,0,0,3057924,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.093,39.875,38.968,39.593,40.593,40.625,7134,8938,27.333503484725952
2024-06-10 05:25:21.441264,0 days 00:24:48.430000,ON,pm_new,9,3,40,13,5,7,0,0,3114608,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.156,39.531,38.906,39.656,40.593,40.593,7420,8857,28.523221969604492
2024-06-10 05:25:22.621451,0 days 00:24:49.610000,ON,pm_new,7,2,6,7,3,12,0,0,3142956,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.312,39.5,38.781,39.687,40.593,40.625,7261,8801,29.703314304351807
2024-06-10 05:25:23.787568,0 days 00:24:50.770000,ON,pm_new,5,5,2,37,1,5,0,0,3170064,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.062,39.625,38.812,39.656,40.562,40.593,7379,8756,30.869497060775757
2024-06-10 05:25:24.978357,0 days 00:24:51.970000,ON,pm_new,9,13,16,17,10,12,0,0,3269544,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.062,39.656,38.875,39.531,40.562,40.562,7696,8698,32.060245752334595
2024-06-10 05:25:26.169296,0 days 00:24:53.160000,ON,pm_new,9,9,5,11,50,5,7,7,3378808,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.062,39.375,38.812,39.531,40.468,40.468,7379,8657,33.25115704536438
2024-06-10 05:25:27.337722,0 days 00:24:54.320000,ON,pm_new,11,7,7,8,25,36,0,0,3477524,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.125,39.437,38.75,39.531,40.468,40.5,7617,8624,34.419546604156494
2024-06-10 05:25:28.584215,0 days 00:24:55.570000,ON,pm_new,9,12,11,9,9,13,0,0,3566568,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,39.781,38.843,39.562,40.531,40.531,7459,8573,35.66599917411804
2024-06-10 05:25:29.767310,0 days 00:24:56.750000,ON,pm_new,3,1,3,2,1,0,0,0,3568776,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.062,39.593,38.875,39.468,40.437,40.437,7173,8539,36.84915900230408
