total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.132805824279785
3.6Gi,4.0Mi,3.6Gi,3.2908318042755127
3.6Gi,4.0Mi,3.6Gi,4.5823073387146
3.6Gi,4.0Mi,3.6Gi,5.843172073364258
3.6Gi,4.0Mi,3.6Gi,7.042557716369629
3.6Gi,4.0Mi,3.6Gi,8.257875680923462
3.6Gi,4.0Mi,3.6Gi,9.492757797241211
3.6Gi,4.0Mi,3.6Gi,10.705604314804077
3.6Gi,4.0Mi,3.6Gi,12.360000371932983
3.6Gi,4.0Mi,3.6Gi,13.538012266159058
3.6Gi,4.0Mi,3.6Gi,14.688340663909912
3.6Gi,4.0Mi,3.6Gi,15.831130266189575
3.6Gi,4.0Mi,3.6Gi,16.951870679855347
3.6Gi,4.0Mi,3.6Gi,18.07896065711975
3.6Gi,4.0Mi,3.6Gi,19.211968183517456
3.6Gi,4.0Mi,3.6Gi,20.33768343925476
3.6Gi,4.0Mi,3.6Gi,21.457629680633545
3.6Gi,4.0Mi,3.6Gi,22.576045036315918
3.6Gi,4.0Mi,3.6Gi,23.69675612449646
3.6Gi,4.0Mi,3.6Gi,24.831953763961792
3.6Gi,4.0Mi,3.6Gi,25.965304851531982
3.6Gi,4.0Mi,3.6Gi,27.095130681991577
3.6Gi,4.0Mi,3.6Gi,28.217469692230225
3.6Gi,4.0Mi,3.6Gi,29.346976041793823
3.6Gi,4.0Mi,3.6Gi,30.485701084136963
3.6Gi,4.0Mi,3.6Gi,31.612629652023315
3.6Gi,4.0Mi,3.6Gi,32.73223829269409
3.6Gi,4.0Mi,3.6Gi,33.85934329032898
3.6Gi,4.0Mi,3.6Gi,34.990185499191284
3.6Gi,4.0Mi,3.6Gi,36.12985372543335
3.6Gi,4.0Mi,3.6Gi,37.288172006607056
3.6Gi,4.0Mi,3.6Gi,38.40698528289795
3.6Gi,4.0Mi,3.6Gi,39.53384065628052
3.6Gi,4.0Mi,3.6Gi,40.659499406814575
3.6Gi,4.0Mi,3.6Gi,41.791847229003906
3.6Gi,4.0Mi,3.6Gi,42.914236068725586
3.6Gi,4.0Mi,3.6Gi,44.04214382171631
3.6Gi,4.0Mi,3.6Gi,45.175355195999146
3.6Gi,4.0Mi,3.6Gi,46.30139517784119
3.6Gi,4.0Mi,3.6Gi,47.42602801322937
3.6Gi,4.0Mi,3.6Gi,48.5513117313385
3.6Gi,4.0Mi,3.6Gi,49.67784118652344
3.6Gi,4.0Mi,3.6Gi,50.807013273239136
3.6Gi,4.0Mi,3.6Gi,51.9306960105896
3.6Gi,4.0Mi,3.6Gi,53.049426794052124
3.6Gi,4.0Mi,3.6Gi,54.188151597976685
3.6Gi,4.0Mi,3.6Gi,55.31322121620178
3.6Gi,4.0Mi,3.6Gi,56.44429850578308
3.6Gi,4.0Mi,3.6Gi,57.56513714790344
3.6Gi,4.0Mi,3.6Gi,58.68521022796631
3.6Gi,4.0Mi,3.6Gi,59.825857162475586
3.6Gi,4.0Mi,3.6Gi,60.95215630531311
3.6Gi,4.0Mi,3.6Gi,62.07716989517212
3.6Gi,4.0Mi,3.6Gi,63.21471381187439
3.6Gi,4.0Mi,3.6Gi,64.34130930900574
3.6Gi,4.0Mi,3.6Gi,65.48341608047485
3.6Gi,4.0Mi,3.6Gi,66.60682320594788
3.6Gi,4.0Mi,3.6Gi,67.72582411766052
3.6Gi,4.0Mi,3.6Gi,68.84613513946533
3.6Gi,4.0Mi,3.6Gi,69.97041440010071
3.6Gi,4.0Mi,3.6Gi,71.10498118400574
3.6Gi,4.0Mi,3.6Gi,72.48109650611877
3.6Gi,4.0Mi,3.6Gi,73.60486912727356
3.6Gi,4.0Mi,3.6Gi,74.73946380615234
3.6Gi,4.0Mi,3.6Gi,75.85846972465515
3.6Gi,4.0Mi,3.6Gi,76.98673915863037
3.6Gi,4.0Mi,3.6Gi,78.11777591705322
3.6Gi,4.0Mi,3.6Gi,79.24041152000427
3.6Gi,4.0Mi,3.6Gi,80.3632230758667
3.6Gi,4.0Mi,3.6Gi,81.49108505249023
3.6Gi,4.0Mi,3.6Gi,82.6137113571167
3.6Gi,4.0Mi,3.6Gi,83.74382209777832
3.6Gi,4.0Mi,3.6Gi,84.86769127845764
3.6Gi,4.0Mi,3.6Gi,86.00080394744873
3.6Gi,4.0Mi,3.6Gi,87.13690614700317
3.6Gi,4.0Mi,3.6Gi,88.2905912399292
3.6Gi,4.0Mi,3.6Gi,89.41256308555603
3.6Gi,4.0Mi,3.6Gi,90.53262519836426
3.6Gi,4.0Mi,3.6Gi,91.6541383266449
3.6Gi,4.0Mi,3.6Gi,92.78777170181274
3.6Gi,4.0Mi,3.6Gi,93.92786121368408
3.6Gi,4.0Mi,3.6Gi,95.08131074905396
3.6Gi,4.0Mi,3.6Gi,96.22328233718872
3.6Gi,4.0Mi,3.6Gi,97.37183570861816
3.6Gi,4.0Mi,3.6Gi,98.52405548095703
3.6Gi,4.0Mi,3.6Gi,99.66873335838318
3.6Gi,4.0Mi,3.6Gi,100.82176065444946
3.6Gi,4.0Mi,3.6Gi,102.13574624061584
3.6Gi,4.0Mi,3.6Gi,103.54967403411865
3.6Gi,4.0Mi,3.6Gi,104.70047497749329
3.6Gi,4.0Mi,3.6Gi,105.84335803985596
