files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20289/722637,79M/2G,2.81%,0.31978,seconds,41.509610652923584
23080,1,0/722637,0/2G,0%,1.2283,seconds,46.30761218070984
23080,1,19852/722637,77M/2G,2.75%,0.32312,seconds,166.69895696640015
