files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20402/722637,79M/2G,2.82%,0.35952,seconds,44.98844623565674
23080,1,0/722637,0/2G,0%,0.64766,seconds,47.720611333847046
23080,1,20207/722637,78M/2G,2.8%,0.35316,seconds,148.03972172737122
