total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.061657428741455
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,4.471402645111084
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.011580228805542
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,7.98102068901062
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,9.45168685913086
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,10.982836723327637
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,12.506329536437988
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,13.899128913879395
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,15.350465536117554
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,16.959285259246826
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,18.538919687271118
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,20.33453869819641
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,22.03162169456482
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,23.641003847122192
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,25.27573251724243
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,26.76598286628723
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,28.025938034057617
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,29.370150566101074
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,31.098713874816895
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,32.46484398841858
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,34.24291706085205
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,35.7708055973053
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,37.17064571380615
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,38.63002324104309
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,39.969300985336304
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,41.52408957481384
7.2Gi,2.3Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,43.44199228286743
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,44.82204818725586
7.2Gi,2.6Gi,3.0Gi,20Mi,1.6Gi,4.4Gi,46.2064905166626
7.2Gi,2.1Gi,4.5Gi,20Mi,580Mi,4.9Gi,48.07783222198486
7.2Gi,2.2Gi,4.4Gi,20Mi,600Mi,4.8Gi,49.54242300987244
7.2Gi,2.2Gi,4.2Gi,103Mi,717Mi,4.6Gi,51.07324004173279
7.2Gi,2.3Gi,4.2Gi,103Mi,730Mi,4.6Gi,52.346885204315186
7.2Gi,2.3Gi,4.1Gi,103Mi,760Mi,4.6Gi,53.67868494987488
7.2Gi,2.3Gi,4.1Gi,103Mi,782Mi,4.5Gi,54.94393968582153
7.2Gi,2.4Gi,4.0Gi,103Mi,794Mi,4.5Gi,56.29183053970337
7.2Gi,2.4Gi,4.0Gi,103Mi,810Mi,4.5Gi,57.71859550476074
7.2Gi,2.4Gi,3.9Gi,103Mi,834Mi,4.5Gi,58.83880805969238
7.2Gi,2.4Gi,3.9Gi,103Mi,849Mi,4.4Gi,59.96175575256348
7.2Gi,2.5Gi,3.9Gi,103Mi,864Mi,4.4Gi,61.095744371414185
7.2Gi,2.5Gi,3.8Gi,103Mi,888Mi,4.4Gi,62.2103374004364
