time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-11 18:20:53.704429,0 days 00:44:10.890000,ON,pm_new,60,86,OFF,OFF,OFF,OFF,0,0,5412620,9,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.75,39.093,38.656,39.25,40.187,40.187,6901,7695,0.6193811893463135
2024-06-11 18:20:53.704429,0 days 00:44:10.890000,ON,pm_new,60,86,OFF,OFF,OFF,OFF,0,0,5412620,9,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.75,39.093,38.656,39.25,40.187,40.187,6901,7695,0.6193811893463135
2024-06-11 18:20:54.472753,0 days 00:44:11.660000,ON,pm_new,96,100,100,100,OFF,OFF,0,0,2399176,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.718,39.062,38.156,38.937,39.968,39.968,8605,8605,1.387326717376709
2024-06-11 18:20:56.374266,0 days 00:44:13.560000,ON,pm_new,100,94,98,98,OFF,OFF,0,0,2379092,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.781,38.968,38.312,39.0,39.968,39.875,8684,8603,3.288989543914795
2024-06-11 18:20:57.689921,0 days 00:44:15.050000,ON,pm_new,98,100,100,100,OFF,OFF,0,0,2389872,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.75,39.0,38.187,39.031,39.937,40.0,8484,8638,4.7796924114227295
2024-06-11 18:20:59.577892,0 days 00:44:16.770000,ON,pm_new,98,100,100,100,OFF,OFF,0,0,2410136,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.718,39.062,38.218,39.031,39.968,39.968,8803,8733,6.4923694133758545
2024-06-11 18:21:01.204257,0 days 00:44:18.390000,ON,pm_new,96,100,100,98,OFF,OFF,0,0,2392096,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.812,38.812,38.312,39.0,40.031,40.031,8720,8759,8.118727684020996
2024-06-11 18:21:02.805753,0 days 00:44:19.990000,ON,pm_new,100,98,100,100,OFF,OFF,0,0,2397128,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,38.75,38.312,39.062,40.0,40.0,8672,8742,9.720268964767456
2024-06-11 18:21:04.328233,0 days 00:44:21.520000,ON,pm_new,98,100,98,100,OFF,OFF,0,0,2396936,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.906,38.906,38.406,39.062,40.062,40.062,8711,8726,11.24272871017456
2024-06-11 18:21:05.651118,0 days 00:44:22.840000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2398012,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,39.156,38.125,39.031,39.968,40.062,8681,8725,12.56563949584961
2024-06-11 18:21:07.091874,0 days 00:44:24.280000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2397948,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.781,39.187,38.218,39.031,40.093,40.031,8672,8718,14.006394863128662
2024-06-11 18:21:08.748651,0 days 00:44:25.940000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2399712,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,38.937,38.312,39.031,40.0,40.0,8633,8709,15.663195610046387
2024-06-11 18:21:10.335139,0 days 00:44:27.520000,ON,pm_new,100,100,98,100,OFF,OFF,0,0,2400744,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.781,39.093,38.281,39.093,40.093,40.093,8633,8703,17.249676942825317
2024-06-11 18:21:11.748872,0 days 00:44:28.940000,ON,pm_new,98,100,100,100,OFF,OFF,0,0,2403272,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.75,39.093,38.218,39.25,40.093,40.093,8633,8702,18.663408756256104
2024-06-11 18:21:13.623641,0 days 00:44:30.810000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2407532,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.75,38.906,38.25,39.062,40.093,40.031,8711,8695,20.53814697265625
2024-06-11 18:21:15.230317,0 days 00:44:32.420000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2407620,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.906,39.093,38.375,39.062,40.062,40.093,8711,8694,22.145968675613403
2024-06-11 18:21:16.856162,0 days 00:44:34.040000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2408500,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.968,38.875,38.25,39.25,40.093,40.093,8475,8688,23.774214029312134
2024-06-11 18:21:18.624989,0 days 00:44:35.810000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2413292,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.781,38.968,38.343,39.156,40.031,40.0,8642,8681,25.53950834274292
2024-06-11 18:21:19.915446,0 days 00:44:37.100000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2413000,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.906,38.875,38.312,39.062,40.0,40.062,8554,8679,26.829973936080933
2024-06-11 18:21:21.201830,0 days 00:44:38.390000,ON,pm_new,100,96,100,100,OFF,OFF,0,0,2417532,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,38.812,38.25,39.031,40.031,40.0,8594,8676,28.116352796554565
2024-06-11 18:21:22.614489,0 days 00:44:39.800000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2417928,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.906,39.093,38.375,39.125,40.031,40.031,8642,8674,29.531103134155273
2024-06-11 18:21:24.341203,0 days 00:44:41.530000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2418032,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.031,39.0,38.375,39.156,40.062,40.062,8642,8673,31.255748987197876
2024-06-11 18:21:25.745411,0 days 00:44:42.930000,ON,pm_new,98,100,100,100,OFF,OFF,0,0,2417820,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.812,39.0,38.312,39.093,40.125,40.125,8633,8673,32.65991997718811
2024-06-11 18:21:27.505376,0 days 00:44:44.690000,ON,pm_new,98,100,98,98,OFF,OFF,0,0,2417596,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,38.937,38.343,39.093,40.062,40.062,8633,8673,34.41989707946777
2024-06-11 18:21:28.983625,0 days 00:44:46.170000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2419796,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.031,38.968,38.375,39.093,40.031,40.031,8633,8672,35.898194313049316
2024-06-11 18:21:30.379320,0 days 00:44:47.570000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2419444,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,38.937,38.218,39.125,40.031,40.031,8642,8669,37.293800354003906
2024-06-11 18:21:31.855510,0 days 00:44:49.040000,ON,pm_new,98,100,100,100,OFF,OFF,0,0,2419344,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,38.875,38.281,39.031,40.062,40.062,8642,8668,38.770005226135254
2024-06-11 18:21:33.166451,0 days 00:44:50.350000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2419112,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.093,38.937,38.25,39.312,40.093,40.093,8633,8668,40.083199977874756
2024-06-11 18:21:35.031297,0 days 00:44:52.220000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2418616,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.031,38.843,38.187,39.125,40.0,40.093,8711,8669,41.9457790851593
2024-06-11 18:21:36.740377,0 days 00:44:53.930000,ON,pm_new,98,94,100,100,OFF,OFF,11,11,2522888,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.718,38.781,38.312,39.25,40.062,40.062,8960,8674,43.65493702888489
2024-06-11 18:21:37.969258,0 days 00:44:55.160000,ON,pm_new,74,94,86,79,OFF,OFF,0,0,2910704,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.781,38.875,38.343,39.031,40.031,40.0,8761,8685,44.883787393569946
2024-06-11 18:21:39.836895,0 days 00:44:57.030000,ON,pm_new,28,36,88,100,OFF,OFF,0,0,2912440,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.625,39.093,38.187,39.218,40.031,40.031,7605,8653,46.753905057907104
2024-06-11 18:21:41.386321,0 days 00:44:58.580000,ON,pm_new,65,7,39,37,OFF,OFF,0,0,2421504,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.468,39.156,38.281,39.218,40.0,40.031,7686,8631,48.303064823150635
2024-06-11 18:21:42.816739,0 days 00:45:00.010000,ON,pm_new,88,88,98,98,OFF,OFF,0,0,2546628,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.0,39.062,38.187,39.0,40.0,39.937,8486,8614,49.731263637542725
2024-06-11 18:21:44.257186,0 days 00:45:01.450000,ON,pm_new,46,49,68,74,OFF,OFF,0,0,2666784,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,38.906,38.187,39.187,40.031,40.031,8366,8614,51.171695947647095
2024-06-11 18:21:45.576870,0 days 00:45:02.770000,ON,pm_new,33,20,71,55,OFF,OFF,0,0,2688772,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.593,39.156,38.156,39.218,39.968,39.968,7566,8589,52.49140453338623
2024-06-11 18:21:46.828665,0 days 00:45:04.020000,ON,pm_new,17,40,58,54,OFF,OFF,0,0,2718912,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,39.031,38.343,39.062,39.875,39.875,7645,8570,53.74319124221802
