time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-09 22:49:23.257826,0 days 00:16:25.510000,ON,pm_new,100,62,62,64,64,62,0,0,2153408,16,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,44.437,43.312,42.687,43.625,44.781,44.781,8644,13483,0.11226201057434082
2024-06-09 22:49:23.257826,0 days 00:16:25.510000,ON,pm_new,100,62,62,64,64,62,0,0,2153408,16,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,44.437,43.312,42.687,43.625,44.781,44.781,8644,13483,0.11226201057434082
2024-06-09 22:49:23.892658,0 days 00:16:26.140000,ON,pm_new,42,47,48,72,100,46,0,0,2372812,6,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,44.187,43.468,42.656,43.843,44.718,44.812,8723,8723,0.7485625743865967
2024-06-09 22:49:25.148013,0 days 00:16:27.400000,ON,pm_new,11,11,9,8,96,11,6,6,2655856,9,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.937,43.281,42.656,43.781,44.656,44.656,7852,8338,2.001737594604492
2024-06-09 22:49:26.410463,0 days 00:16:28.660000,ON,pm_new,10,11,20,12,84,17,0,0,2882268,9,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.843,43.406,42.656,43.656,44.656,44.718,7420,8008,3.264310359954834
2024-06-09 22:49:27.643630,0 days 00:16:29.890000,ON,pm_new,7,92,3,32,5,3,9,9,3519948,12,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.937,43.125,42.687,43.437,44.687,44.562,7734,8137,4.497424840927124
2024-06-09 22:49:28.851325,0 days 00:16:31.100000,ON,pm_new,11,47,13,16,6,50,1,1,3811220,10,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.968,43.281,42.656,43.5,44.656,44.562,7460,8021,5.705139398574829
2024-06-09 22:49:30.076218,0 days 00:16:32.320000,ON,pm_new,13,40,24,15,22,34,48,48,4333252,9,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.781,43.0,42.5,43.406,44.5,44.5,7420,7888,6.929917335510254
2024-06-09 22:49:31.315795,0 days 00:16:33.560000,ON,pm_new,5,7,7,5,3,71,46,46,4936664,14,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.875,43.218,42.437,43.343,44.437,44.562,8131,7949,8.169495582580566
2024-06-09 22:49:32.564995,0 days 00:16:34.810000,ON,pm_new,18,78,14,11,12,35,99,99,5155840,49,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.75,43.718,42.718,43.5,44.593,44.593,12216,8391,9.418893337249756
2024-06-09 22:49:33.835539,0 days 00:16:36.080000,ON,pm_new,15,44,11,8,13,15,99,99,5168232,70,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.968,43.843,42.625,43.406,44.781,44.781,12334,8995,10.689692497253418
2024-06-09 22:49:35.081778,0 days 00:16:37.330000,ON,pm_new,44,25,15,37,11,13,99,99,5170004,75,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,44.343,44.156,42.687,43.531,44.906,44.812,12572,9308,11.935628890991211
2024-06-09 22:49:36.324575,0 days 00:16:38.570000,ON,pm_new,27,48,15,16,34,24,99,99,5181812,77,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,44.062,43.937,42.656,43.625,44.875,44.843,12492,9684,13.178206443786621
