time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-10 01:58:26.333727,0 days 00:31:41.280000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,4825760,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.656,39.968,39.468,40.281,41.187,41.187,6818,7761,0.38220715522766113
2024-06-10 01:58:26.333727,0 days 00:31:41.280000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,4825760,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.656,39.968,39.468,40.281,41.187,41.187,6818,7761,0.38220715522766113
2024-06-10 01:58:27.578109,0 days 00:31:42.530000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2349380,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.156,39.75,39.062,39.812,40.843,40.843,6047,6047,1.6214487552642822
2024-06-10 01:58:30.220859,0 days 00:31:45.180000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2347520,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.156,39.437,38.968,39.75,40.687,40.75,6007,6033,4.279686450958252
2024-06-10 01:58:33.220527,0 days 00:31:48.170000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2370492,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.312,39.437,39.062,39.812,40.812,40.812,6047,6031,7.287896633148193
2024-06-10 01:58:35.370406,0 days 00:31:50.320000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,7,7,2390624,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.343,39.312,38.968,39.781,40.75,40.75,6087,6033,9.413553476333618
2024-06-10 01:58:37.335743,0 days 00:31:52.280000,ON,pm_new,92,98,OFF,OFF,OFF,OFF,19,19,2528340,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.218,39.75,38.968,39.781,40.562,40.656,6127,6044,11.378948211669922
2024-06-10 01:58:39.221495,0 days 00:31:54.170000,ON,pm_new,98,100,OFF,OFF,OFF,OFF,0,0,2647576,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.281,39.593,38.843,39.718,40.625,40.625,6126,6053,13.264742136001587
2024-06-10 01:58:41.112659,0 days 00:31:56.060000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,4,4,2792556,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.093,39.593,38.781,39.687,40.562,40.656,6087,6065,15.15588665008545
2024-06-10 01:58:43.200616,0 days 00:31:58.150000,ON,pm_new,90,96,OFF,OFF,OFF,OFF,39,39,2910512,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.062,39.406,38.843,39.75,40.562,40.593,6087,6069,17.24495577812195
2024-06-10 01:58:46.273262,0 days 00:32:01.220000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2953240,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.906,39.375,38.812,39.593,40.562,40.656,6047,6063,20.31643557548523
2024-06-10 01:58:49.924316,0 days 00:32:04.880000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,3058456,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,39.437,38.75,39.531,40.531,40.531,6047,6059,23.979682683944702
2024-06-10 01:58:52.797415,0 days 00:32:07.740000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,3183932,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.125,39.187,38.843,39.562,40.5,40.5,6047,6058,26.840580224990845
2024-06-10 01:58:54.558197,0 days 00:32:09.510000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,3341476,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,39.437,38.718,39.625,40.343,40.312,6126,6059,28.601277351379395
2024-06-10 01:58:56.302603,0 days 00:32:11.250000,ON,pm_new,100,90,OFF,OFF,OFF,OFF,9,9,3490220,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.937,39.25,38.75,39.531,40.468,40.531,6126,6064,30.345795154571533
2024-06-10 01:58:58.311097,0 days 00:32:13.260000,ON,pm_new,98,100,OFF,OFF,OFF,OFF,9,9,3619424,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,39.187,38.656,39.468,40.437,40.375,6127,6067,32.35449767112732
2024-06-10 01:59:00.104926,0 days 00:32:15.050000,ON,pm_new,98,98,OFF,OFF,OFF,OFF,20,20,3741288,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,39.062,38.593,39.687,40.406,40.312,6087,6069,34.14815163612366
2024-06-10 01:59:01.954573,0 days 00:32:16.900000,ON,pm_new,98,98,OFF,OFF,OFF,OFF,23,23,3873364,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,39.218,38.656,39.593,40.281,40.343,6087,6068,35.99768686294556
2024-06-10 01:59:03.751496,0 days 00:32:18.700000,ON,pm_new,85,89,OFF,OFF,OFF,OFF,41,41,3975096,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.781,39.156,38.656,39.406,40.25,40.343,6087,6068,37.79510545730591
2024-06-10 01:59:05.466789,0 days 00:32:20.410000,ON,pm_new,100,94,OFF,OFF,OFF,OFF,33,33,4176724,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.031,39.187,38.718,39.437,40.375,40.281,6160,6071,39.51003098487854
2024-06-10 01:59:07.364040,0 days 00:32:22.310000,ON,pm_new,89,93,OFF,OFF,OFF,OFF,0,0,4303756,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,39.156,38.593,39.406,40.281,40.312,6087,6072,41.40748572349548
2024-06-10 01:59:09.192783,0 days 00:32:24.140000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,4647312,6,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,39.062,38.562,39.437,40.343,40.312,6558,6082,43.23598027229309
2024-06-10 01:59:11.165299,0 days 00:32:26.110000,ON,pm_new,100,98,OFF,OFF,OFF,OFF,0,0,4890240,5,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.812,39.218,38.562,39.343,40.25,40.281,6248,6093,45.20848822593689
2024-06-10 01:59:14.122922,0 days 00:32:29.070000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,99,99,5125892,36,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,39.437,38.531,39.437,40.562,40.375,9018,6226,48.18643665313721
2024-06-10 01:59:18.128152,0 days 00:32:33.100000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,7,7,5151412,23,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,39.343,38.593,39.437,40.406,40.406,7106,6344,52.196070432662964
2024-06-10 01:59:21.947878,0 days 00:32:36.930000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,13,13,5102304,25,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.187,39.375,38.718,39.531,40.5,40.406,7186,6439,56.02909874916077
2024-06-10 01:59:25.192991,0 days 00:32:40.140000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,94,94,5092736,27,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.875,39.531,38.656,39.593,40.531,40.562,7773,6531,59.2363760471344
2024-06-10 01:59:29.343878,0 days 00:32:44.290000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,5117708,31,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.937,39.687,38.75,39.5,40.562,40.562,7493,6609,63.38782000541687
2024-06-10 01:59:33.512199,0 days 00:32:48.460000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,33,33,5119900,25,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.968,39.437,38.906,39.562,40.625,40.687,8160,6639,67.55554008483887
2024-06-10 01:59:36.381986,0 days 00:32:51.330000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,5135888,33,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,39.687,38.812,39.531,40.562,40.5,8040,6701,70.42522096633911
2024-06-10 01:59:39.640103,0 days 00:32:54.600000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,5123960,34,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.968,39.562,38.781,39.781,40.562,40.593,7653,6758,73.69215703010559
2024-06-10 01:59:42.836868,0 days 00:32:57.780000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,25,25,5121184,30,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.187,39.562,38.75,39.718,40.656,40.687,8160,6809,76.88009214401245
2024-06-10 01:59:46.478482,0 days 00:33:01.430000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,74,74,5127556,34,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.375,39.593,39.031,39.718,40.75,40.75,8397,6875,80.52704524993896
2024-06-10 01:59:50.512326,0 days 00:33:05.460000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,10,5118664,30,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.218,39.531,38.812,39.781,40.656,40.593,7414,6943,84.55557870864868
2024-06-10 01:59:53.860871,0 days 00:33:08.810000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,5111180,37,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.312,39.531,38.968,39.625,40.781,40.812,8594,6991,87.90414714813232
