total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.6Gi,1.9139103889465332
7.2Gi,2.6Gi,2.3Gi,20Mi,2.3Gi,4.3Gi,3.148226737976074
7.2Gi,2.8Gi,1.9Gi,94Mi,2.4Gi,4.0Gi,4.3699681758880615
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,5.606272220611572
7.2Gi,3.5Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,6.978359937667847
7.2Gi,3.9Gi,870Mi,103Mi,2.4Gi,2.9Gi,8.207782506942749
7.2Gi,4.5Gi,317Mi,103Mi,2.4Gi,2.4Gi,9.464986085891724
7.2Gi,4.6Gi,133Mi,94Mi,2.4Gi,2.2Gi,10.883007049560547
7.2Gi,4.6Gi,134Mi,94Mi,2.4Gi,2.2Gi,12.16836404800415
7.2Gi,4.7Gi,110Mi,94Mi,2.4Gi,2.2Gi,13.44532299041748
7.2Gi,4.7Gi,104Mi,103Mi,2.4Gi,2.2Gi,14.715536832809448
7.2Gi,4.7Gi,103Mi,103Mi,2.4Gi,2.2Gi,15.967971563339233
7.2Gi,4.7Gi,111Mi,94Mi,2.4Gi,2.2Gi,17.23492169380188
7.2Gi,4.7Gi,110Mi,94Mi,2.4Gi,2.2Gi,18.529099225997925
7.2Gi,4.7Gi,111Mi,94Mi,2.4Gi,2.2Gi,19.793988704681396
7.2Gi,4.7Gi,108Mi,98Mi,2.4Gi,2.2Gi,21.06834125518799
7.2Gi,4.7Gi,103Mi,103Mi,2.4Gi,2.2Gi,22.31704020500183
7.2Gi,4.7Gi,102Mi,103Mi,2.4Gi,2.2Gi,23.567731380462646
7.2Gi,4.7Gi,109Mi,94Mi,2.4Gi,2.2Gi,24.84927487373352
7.2Gi,4.7Gi,110Mi,94Mi,2.4Gi,2.2Gi,26.13090991973877
7.2Gi,4.7Gi,112Mi,94Mi,2.4Gi,2.2Gi,27.422399759292603
7.2Gi,4.7Gi,103Mi,103Mi,2.4Gi,2.2Gi,28.682348012924194
