files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19909/722637,77M/2G,2.76%,0.49577,seconds,11.82108187675476
23080,1,0/722637,0/2G,0%,1.0812,seconds,14.253566026687622
23080,1,20211/722637,78M/2G,2.8%,0.49158,seconds,130.21940064430237
