total,used,free,log_time
3.6Gi,0B,3.6Gi,2.4394102096557617
3.6Gi,0B,3.6Gi,3.8247311115264893
3.6Gi,0B,3.6Gi,5.109227895736694
3.6Gi,0B,3.6Gi,6.425485610961914
3.6Gi,0B,3.6Gi,7.6316306591033936
3.6Gi,0B,3.6Gi,8.893871068954468
3.6Gi,0B,3.6Gi,10.124614000320435
3.6Gi,0B,3.6Gi,11.690202951431274
3.6Gi,0B,3.6Gi,13.103825569152832
3.6Gi,0B,3.6Gi,14.509230136871338
3.6Gi,0B,3.6Gi,15.964883804321289
3.6Gi,0B,3.6Gi,17.472386598587036
3.6Gi,0B,3.6Gi,19.49825406074524
3.6Gi,0B,3.6Gi,20.732559204101562
3.6Gi,0B,3.6Gi,21.9499294757843
3.6Gi,0B,3.6Gi,23.180227041244507
3.6Gi,0B,3.6Gi,24.39289116859436
3.6Gi,0B,3.6Gi,25.560906887054443
3.6Gi,0B,3.6Gi,26.7221896648407
3.6Gi,0B,3.6Gi,28.036215782165527
3.6Gi,0B,3.6Gi,29.223392248153687
3.6Gi,0B,3.6Gi,30.394837617874146
3.6Gi,0B,3.6Gi,31.618006467819214
3.6Gi,0B,3.6Gi,32.8147292137146
3.6Gi,0B,3.6Gi,33.978590965270996
3.6Gi,0B,3.6Gi,35.13395857810974
3.6Gi,0B,3.6Gi,36.33683443069458
3.6Gi,0B,3.6Gi,37.67476749420166
3.6Gi,0B,3.6Gi,38.910226583480835
3.6Gi,0B,3.6Gi,40.18855285644531
3.6Gi,0B,3.6Gi,41.53565454483032
3.6Gi,0B,3.6Gi,42.73425483703613
3.6Gi,0B,3.6Gi,43.87774419784546
3.6Gi,0B,3.6Gi,45.035560131073
3.6Gi,0B,3.6Gi,46.25767803192139
3.6Gi,0B,3.6Gi,47.486480951309204
3.6Gi,0B,3.6Gi,48.672699213027954
3.6Gi,0B,3.6Gi,49.83034873008728
3.6Gi,0B,3.6Gi,51.03117299079895
3.6Gi,0B,3.6Gi,52.315237045288086
3.6Gi,0B,3.6Gi,53.474546670913696
3.6Gi,0B,3.6Gi,54.63914227485657
3.6Gi,0B,3.6Gi,55.82473611831665
3.6Gi,0B,3.6Gi,57.030805826187134
3.6Gi,0B,3.6Gi,58.19019389152527
3.6Gi,0B,3.6Gi,59.35355019569397
3.6Gi,0B,3.6Gi,60.534247159957886
3.6Gi,0B,3.6Gi,61.74801754951477
3.6Gi,0B,3.6Gi,62.92223119735718
3.6Gi,0B,3.6Gi,64.12950468063354
3.6Gi,0B,3.6Gi,65.29649329185486
3.6Gi,0B,3.6Gi,66.5218563079834
3.6Gi,0B,3.6Gi,67.82916259765625
3.6Gi,0B,3.6Gi,68.98040342330933
3.6Gi,0B,3.6Gi,70.15401124954224
3.6Gi,0B,3.6Gi,71.37064409255981
3.6Gi,0B,3.6Gi,72.60525488853455
3.6Gi,0B,3.6Gi,73.75512671470642
3.6Gi,0B,3.6Gi,74.90092277526855
3.6Gi,0B,3.6Gi,76.11448931694031
3.6Gi,0B,3.6Gi,77.29089641571045
3.6Gi,0B,3.6Gi,78.55774426460266
3.6Gi,0B,3.6Gi,79.79888105392456
3.6Gi,0B,3.6Gi,81.05216383934021
3.6Gi,0B,3.6Gi,82.2414333820343
3.6Gi,0B,3.6Gi,83.45829129219055
3.6Gi,0B,3.6Gi,84.90410733222961
3.6Gi,0B,3.6Gi,86.13215851783752
3.6Gi,0B,3.6Gi,87.29531264305115
3.6Gi,0B,3.6Gi,88.44091510772705
3.6Gi,0B,3.6Gi,89.69221115112305
3.6Gi,0B,3.6Gi,90.84782242774963
3.6Gi,0B,3.6Gi,91.9965500831604
3.6Gi,0B,3.6Gi,93.17230677604675
3.6Gi,0B,3.6Gi,94.41524767875671
3.6Gi,0B,3.6Gi,95.60059857368469
3.6Gi,0B,3.6Gi,96.75604939460754
3.6Gi,0B,3.6Gi,97.95797157287598
3.6Gi,0B,3.6Gi,99.14196562767029
3.6Gi,0B,3.6Gi,100.34855127334595
3.6Gi,0B,3.6Gi,101.51795172691345
3.6Gi,0B,3.6Gi,103.08708167076111
3.6Gi,0B,3.6Gi,104.54407548904419
3.6Gi,0B,3.6Gi,106.32679462432861
3.6Gi,0B,3.6Gi,108.43931722640991
3.6Gi,0B,3.6Gi,110.35256171226501
3.6Gi,0B,3.6Gi,112.19254636764526
3.6Gi,0B,3.6Gi,113.873868227005
3.6Gi,0B,3.6Gi,115.44883990287781
3.6Gi,0B,3.6Gi,117.22591376304626
3.6Gi,0B,3.6Gi,118.83542466163635
3.6Gi,0B,3.6Gi,120.69835543632507
