total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,2.667146921157837
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,4.111130714416504
7.2Gi,2.6Gi,2.2Gi,20Mi,2.3Gi,4.3Gi,5.806504726409912
7.2Gi,3.0Gi,1.8Gi,103Mi,2.4Gi,3.9Gi,8.179413557052612
7.2Gi,3.3Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,9.627922296524048
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,11.010093212127686
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,12.459924459457397
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,13.856842041015625
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,15.170093297958374
7.2Gi,3.8Gi,965Mi,103Mi,2.4Gi,3.0Gi,16.506122589111328
7.2Gi,4.3Gi,445Mi,103Mi,2.4Gi,2.5Gi,17.81981921195984
7.2Gi,4.6Gi,168Mi,90Mi,2.4Gi,2.3Gi,19.189869165420532
7.2Gi,4.6Gi,134Mi,94Mi,2.4Gi,2.2Gi,20.895620346069336
7.2Gi,4.6Gi,135Mi,94Mi,2.4Gi,2.2Gi,22.333966732025146
7.2Gi,4.6Gi,110Mi,103Mi,2.4Gi,2.2Gi,23.644425868988037
7.2Gi,4.6Gi,114Mi,97Mi,2.4Gi,2.2Gi,25.00044274330139
7.2Gi,4.6Gi,127Mi,84Mi,2.4Gi,2.2Gi,26.41909408569336
7.2Gi,4.7Gi,116Mi,94Mi,2.4Gi,2.2Gi,27.89819836616516
7.2Gi,4.7Gi,121Mi,84Mi,2.4Gi,2.2Gi,29.623847723007202
7.2Gi,4.6Gi,156Mi,94Mi,2.4Gi,2.2Gi,31.178532361984253
7.2Gi,4.6Gi,165Mi,84Mi,2.4Gi,2.3Gi,32.55095958709717
7.2Gi,4.6Gi,165Mi,84Mi,2.4Gi,2.3Gi,34.21423649787903
7.2Gi,4.6Gi,155Mi,94Mi,2.4Gi,2.2Gi,35.737775802612305
7.2Gi,4.6Gi,155Mi,94Mi,2.4Gi,2.2Gi,37.63058280944824
7.2Gi,4.5Gi,341Mi,38Mi,2.3Gi,2.4Gi,39.10908484458923
