val,frq,min_freq,max_freq,FreqOverride,log_time
3,2133000,204000000,2133000000,1,0.5761258602142334
3,2133000,204000000,2133000000,1,0.5761258602142334
3,665000,204000000,2133000000,1,1.4645826816558838
5,665000,204000000,665600000,1,2.845299482345581
5,665000,204000000,665600000,1,4.3012473583221436
6,665000,204000000,665600000,1,6.697169780731201
8,665000,204000000,665600000,1,8.441526174545288
7,665000,204000000,665600000,1,9.850589990615845
4,665000,204000000,665600000,1,11.235587120056152
3,665000,204000000,665600000,1,12.637851476669312
3,665000,204000000,665600000,1,14.010005474090576
3,665000,204000000,665600000,1,15.350297212600708
3,665000,204000000,665600000,1,16.61424160003662
10,665000,204000000,665600000,1,17.939589738845825
34,665000,204000000,665600000,1,19.57868504524231
56,665000,204000000,665600000,1,21.089983224868774
59,665000,204000000,665600000,1,22.453502893447876
62,665000,204000000,665600000,1,23.82716989517212
66,665000,204000000,665600000,1,25.210729598999023
65,665000,204000000,665600000,1,26.654426336288452
66,665000,204000000,665600000,1,28.34388542175293
64,665000,204000000,665600000,1,29.90513277053833
66,665000,204000000,665600000,1,31.35444688796997
62,665000,204000000,665600000,1,32.77209663391113
65,665000,204000000,665600000,1,34.52692770957947
65,665000,204000000,665600000,1,36.15174603462219
64,665000,204000000,665600000,1,37.78792357444763
