total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.566399574279785
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.902071475982666
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,7.366142749786377
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,9.028135538101196
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,10.82935643196106
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,12.465102910995483
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,14.169121503829956
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,15.827561855316162
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,17.898173570632935
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,19.815813064575195
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,22.03056573867798
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,23.741615295410156
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,25.451309204101562
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,27.691784381866455
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,29.71161723136902
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,31.62273859977722
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,33.67262816429138
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,35.37138819694519
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,37.22977590560913
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,39.120524644851685
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,41.069769859313965
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,42.99428033828735
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,44.982762575149536
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,46.94951820373535
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,48.41162896156311
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,50.10038733482361
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,51.55522394180298
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,53.21885132789612
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,54.72671127319336
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.3Gi,56.368478298187256
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.3Gi,57.67849087715149
7.2Gi,2.1Gi,4.5Gi,20Mi,577Mi,4.8Gi,59.16658926010132
7.2Gi,2.2Gi,4.4Gi,20Mi,599Mi,4.8Gi,61.25949788093567
7.2Gi,2.3Gi,4.2Gi,66Mi,677Mi,4.6Gi,62.75233459472656
7.2Gi,2.3Gi,4.1Gi,103Mi,747Mi,4.6Gi,64.4127459526062
7.2Gi,2.4Gi,4.1Gi,103Mi,765Mi,4.5Gi,65.77132368087769
7.2Gi,2.4Gi,4.0Gi,103Mi,784Mi,4.5Gi,67.12267971038818
7.2Gi,2.4Gi,4.0Gi,103Mi,793Mi,4.5Gi,68.45939946174622
7.2Gi,2.4Gi,3.9Gi,103Mi,818Mi,4.4Gi,69.97721719741821
7.2Gi,2.5Gi,3.9Gi,103Mi,839Mi,4.4Gi,71.29564929008484
7.2Gi,2.5Gi,3.8Gi,103Mi,866Mi,4.4Gi,72.73548221588135
7.2Gi,2.5Gi,3.8Gi,103Mi,887Mi,4.3Gi,74.01198077201843
7.2Gi,2.5Gi,3.7Gi,103Mi,906Mi,4.3Gi,75.34776258468628
7.2Gi,2.6Gi,3.7Gi,103Mi,922Mi,4.3Gi,76.70075583457947
7.2Gi,2.6Gi,3.6Gi,103Mi,951Mi,4.2Gi,78.11843085289001
7.2Gi,2.7Gi,3.5Gi,103Mi,969Mi,4.2Gi,79.48077297210693
7.2Gi,2.7Gi,3.5Gi,103Mi,988Mi,4.1Gi,80.83401536941528
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,82.2407910823822
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.0Gi,83.54810857772827
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,84.95364356040955
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,86.31553721427917
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,87.64036464691162
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,88.89834761619568
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.8Gi,90.28429126739502
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,91.61605954170227
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,93.15833926200867
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,94.60834074020386
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,96.19187808036804
7.2Gi,3.2Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,97.5178484916687
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,98.75076127052307
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,100.09131169319153
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,101.3337082862854
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,102.607342004776
7.2Gi,3.3Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,103.97645378112793
7.2Gi,3.3Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,105.29583239555359
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,106.77238297462463
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,108.1778154373169
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,109.46075177192688
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,110.7761743068695
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,112.09330129623413
7.2Gi,3.3Gi,2.5Gi,103Mi,1.3Gi,3.6Gi,113.39563989639282
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,114.6941032409668
